J, B, T, O, m, chi, E0, E1, E2, p0, p1, p2, w1, w2, boundary 
0.2, 2.857142857142857, 2.0, 1.4802354386056482e-05, 0.4422138663790416, 0.14933756113674743, -2.0000000001795004, -1.857142856667684, 3.857142857314948, 0.5038960858540281, 0.46915889022365537, 0.02694502392231636, 0.09288489931790159, 3.872823966424184, 0 
0.2, 3.5714285714285716, 0.0, -1.0130268759888869e-06, 0.9999999999831855, 0.4982479119057752, -2.5714285714207468, -1.9999999999732683, 4.571428571448223, 1.0, 0.0, 0.0, 4.694350739074245, 0.3133983581244841, 1 
0.2, 3.5714285714285716, 0.5, -2.5160802910408525e-06, 0.7582029945854727, 0.349967229103231, -2.5714285714235836, -1.9999999999829507, 4.571428571441107, 0.7582034683734178, 0.24179605784422772, 4.737823551000089e-07, 0.3460402633001889, 4.710922806716334, 0 
0.2, 3.5714285714285716, 1.0, -3.698502097850242e-06, 0.6382650991542865, 0.22473455667104772, -2.571428571421424, -1.9999999999755849, 4.571428571446516, 0.6387700406945303, 0.36072501776960614, 0.0005049415358625214, 0.36214751740684403, 4.719085125760333, 0 
0.2, 3.5714285714285716, 1.5, 1.3218787795966273e-06, 0.5860469850860474, 0.1661359005339883, -2.571428571406852, -1.9999999999257876, 4.571428571483137, 0.5911004860841785, 0.4038460129268063, 0.005053500989015843, 0.36828839880599235, 4.722624164967356, 0 
0.2, 3.5714285714285716, 2.0, 1.3035366986755004e-05, 0.5461273257497904, 0.13886998573470813, -2.571428571375458, -1.9999999998185325, 4.571428571561996, 0.5619262531022671, 0.42227481956212937, 0.01579892733560367, 0.37151151911750496, 4.72532070442462, 0 
0.2, 4.285714285714286, 0.0, -8.524220607427735e-06, 0.9999999999698913, 1.119337955657329e-11, -3.285714285598125, -1.9999999998107314, 5.28571428588514, 1.0, 0.0, 0.0, 5.646928638279242, 0.7897857811388512, 0 
0.2, 4.285714285714286, 0.5, -5.933514656318578e-06, 0.9289999165297361, 0.1566675540029901, -3.28571428566928, -1.999999999926669, 5.285714285780475, 0.9289999498799457, 0.07100001677991176, 3.3340140781961604e-08, 5.651774889413284, 0.7993256767418605, 0 
0.2, 4.285714285714286, 1.0, 1.8229390517985744e-06, 0.7831562612180519, 0.1697197405958509, -3.2857142856361965, -1.9999999998727584, 5.285714285829144, 0.7833046518928055, 0.21654695744423266, 0.00014839066296253373, 5.661698372010823, 0.8189169646207047, 0 
0.2, 4.285714285714286, 1.5, 9.49141052679557e-07, 0.6981309061381531, 0.1424794701298663, -3.28571428569061, -1.9999999999614242, 5.2857142857491075, 0.7004413158527797, 0.2972482744351988, 0.002310409712020778, 0.8299370044079039, 5.66746328298169, 0 
0.2, 4.285714285714286, 2.0, 1.1596438284293409e-05, 0.6405995602857675, 0.1235122994002109, -3.28571428564633, -1.9999999998892748, 5.28571428581424, 0.6495396860042923, 0.3415201882830348, 0.008940125712672563, 0.8363581043219196, 5.671353628147936, 0 
0.2, 5.0, 0.0, -2.5796764808265325e-06, 0.999999999999176, 4.09985601024232e-11, -3.99999999999166, -1.9999999999886784, 6.000000000010862, 1.0, 0.0, 0.0, 6.599434987667474, 1.2661016543341859, 0 
0.2, 5.0, 0.5, 1.8764823847907427e-06, 0.9820137860183157, 0.07421941728401138, -3.999999999905409, -1.999999999871663, 6.000000000123146, 0.9820137880514271, 0.01798620992449396, 2.0240812764112143e-09, 6.6006577499551975, 1.2685109017528624, 0 
0.2, 5.0, 1.0, 1.397255223863667e-06, 0.8807218714340735, 0.13659185430243026, -3.999999999958486, -1.9999999999436728, 6.000000000054055, 0.8807618579637492, 0.11919815550976352, 3.9986526488528385e-05, 6.607534467497205, 1.2820833598947454, 0 
0.2, 5.0, 1.5, 1.4621166388353868e-05, 0.7895890852715707, 0.1280414507867846, -3.9999999998852753, -1.999999999844344, 6.000000000149354, 0.7905952234830378, 0.20839863831240557, 0.0010061382045590862, 6.613707454070696, 1.2941267778928462, 0 
0.2, 5.0, 2.0, 9.674226419870147e-06, 0.7225734677500917, 0.11476347045005388, -3.9999999999464513, -1.999999999927347, 6.000000000069715, 0.7274751568023534, 0.2676231541480008, 0.004901689049646026, 6.618237414089759, 1.3023546681260942, 0 
0.4571428571428572, 0.0, 0.0, -4.132734178512153e-06, 0.0, 1.7920189274906808e-11, -1.9999999999773599, 0.9999946523671547, 1.0000053477353208, 1.0, 0.0, 0.0, 1.8413266402509336, 1.8413225097473482, 0 
0.4571428571428572, 0.0, 0.5, -3.906990522488017e-06, 0.0, 0.01350112809219843, -1.9999999999780498, 0.9999947344526458, 1.0000052656467078, 0.995066951257287, 0.0024665503468045695, 0.0024664983959109443, 1.8425509142472816, 1.84254686273966, 0 
0.4571428571428572, 0.0, 1.0, -1.272460926944213e-06, 0.0, 0.09613928107598778, -1.9999999999970905, 0.9999980830883907, 1.0000019169247758, 0.9094429985128928, 0.04527858753873523, 0.04527841394837162, 1.863672080874661, 1.8636707599526448, 0 
0.4571428571428572, 0.0, 1.5, 4.5786302291897e-08, 0.0, 0.1438959916710103, -1.9999999999983058, 0.9999985372278666, 1.0000014627798, 0.7869860421617577, 0.10650708278302043, 0.10650687505522172, 1.89347124386661, 1.8934704293425944, 0 
0.4571428571428572, 0.0, 2.0, 4.2667865265918516e-06, 0.0, 0.1545085528764801, -1.9999999999917548, 0.9999967728757122, 1.0000032271616064, 0.6914384540370606, 0.15428102192452378, 0.15428052403841536, 1.9164008904218683, 1.9163994455891238, 0 
0.4571428571428572, 0.7142857142857143, 0.0, -7.463366415504839e-06, 1.2800135196362006e-11, 1.4486414589879337e-11, -1.999999999919098, 0.28571428584299974, 1.7142857145470083, 1.0, 0.0, 0.0, 2.317515051224414, 1.3651340988106813, 0 
0.4571428571428572, 0.7142857142857143, 0.5, -6.912357702897495e-06, 0.00964366292299888, 0.028862087041041797, -1.9999999999336193, 0.28571428581989944, 1.7142857145001118, 0.9891811196289275, 0.010231271642343944, 0.0005876087287304652, 2.3193910821368804, 1.3691216676704403, 0 
0.4571428571428572, 0.7142857142857143, 1.0, -1.5537082423616544e-06, 0.06867091505427698, 0.1123833282934967, -1.9999999999960383, 0.28571428572059, 1.7142857142985117, 0.888040919235774, 0.09031499790919209, 0.02164408285503416, 2.3394301487415956, 1.400933696452552, 0 
0.4571428571428572, 0.7142857142857143, 1.5, -2.2925182846330228e-08, 0.10278285119357879, 0.1489605103276294, -1.9999999999984863, 0.28571428571669244, 1.7142857142906034, 0.7680826984973753, 0.1673500763481383, 0.06456722515448557, 2.3658711427715033, 1.4327410529358253, 0 
0.4571428571428572, 0.7142857142857143, 2.0, 3.792639476798195e-06, 0.11036325205462866, 0.15500945663961777, -1.9999999999935885, 0.2857142857244903, 1.7142857143064305, 0.6779547935752438, 0.216204229239954, 0.10584097718480272, 2.386956346570635, 1.454235775434082, 0 
0.4571428571428572, 1.4285714285714286, 0.0, -2.5914680635966055e-06, 2.069487798554191e-11, 6.199862564782e-10, -1.999999999965144, -0.4285714284694248, 2.428571428690355, 1.0, 0.0, 0.0, 2.793705527400467, 0.8889436226322293, 0 
0.4571428571428572, 1.4285714285714286, 0.5, -1.1090582626174808e-06, 0.041231552915773996, 0.10005217631146568, -1.999999999993419, -0.4285714285521719, 2.42857142859388, 0.9584955418790565, 0.04136800551663305, 0.0001364526043074623, 2.800631745625011, 0.9014102948056937, 0 
0.4571428571428572, 1.4285714285714286, 1.0, -2.1375644622953245e-06, 0.16054761184785243, 0.15677546941578624, -1.9999999999935145, -0.42857142855245234, 2.4285714285935525, 0.8198873786833525, 0.17033011658125788, 0.009782504735389469, 2.8250225182806252, 0.9426425850279321, 0 
0.4571428571428572, 1.4285714285714286, 1.5, 1.5335477414361246e-08, 0.21280072903947056, 0.1613419887166907, -1.9999999999990208, -0.428571428568563, 2.4285714285747675, 0.712764896612814, 0.2500179162132455, 0.037217187173940534, 2.8468083421704815, 0.9725235457766483, 0 
0.4571428571428572, 1.4285714285714286, 2.0, 2.5336388613968197e-06, 0.22144208091373968, 0.15569729044996047, -1.999999999997414, -0.4285714285638627, 2.4285714285802467, 0.6389672133811974, 0.2912374337661464, 0.06979535285265631, 2.863823687169113, 0.9913133824241144, 0 
0.4571428571428572, 2.142857142857143, 0.0, 3.1971750005894286e-05, 8.984947873080763e-10, 0.28682329316413196, -1.9999999999339864, -1.142857141233251, 3.142857144137774, 1.0, 0.0, 0.0, 3.2698960044027, 0.4127531475609177, 0 
0.4571428571428572, 2.142857142857143, 0.5, 1.8750112500842431e-06, 0.15257534336794984, 0.271470625427402, -1.9999999999957412, -1.1428571427523473, 3.1428571429397905, 0.8473668374149158, 0.15260425295686558, 2.8909628219731485e-05, 3.2953007841539406, 0.46081468054846164, 0 
0.4571428571428572, 2.142857142857143, 1.0, -2.841802005495837e-06, 0.29263587136254304, 0.21109149788792536, -1.9999999999980649, -1.1428571428095258, 3.1428571428946936, 0.6991961508958336, 0.2967198602284803, 0.004083988875686437, 0.5071491737172175, 3.3201584318478754, 0 
0.4571428571428572, 2.142857142857143, 1.5, -3.373236982787326e-08, 0.3332714065031369, 0.17359522343552364, -1.9999999999998979, -1.1428571428546577, 3.1428571428591003, 0.6261147335361216, 0.35357833648334547, 0.020306929980532625, 0.5279361728710641, 3.3344858022598585, 0 
0.4571428571428572, 2.142857142857143, 2.0, 6.225133162797089e-07, 0.33278795269742933, 0.15454024982646417, -1.999999999999898, -1.1428571428546646, 3.1428571428590977, 0.5787488030655726, 0.37701957481581516, 0.04423162211861201, 0.5393276095664256, 3.3457948993299094, 0 
0.4571428571428572, 2.857142857142857, 0.0, 0.5401355157514173, 0.4097475616837406, 0.5812249919451119, -2.1533354350477185, -1.2286748292174572, 4.182211772444765, 1.0, 0.0, 0.0, 4.094096487454204, 0.555025753313505, 0 
0.4571428571428572, 2.857142857142857, 0.5, 5.969967866950319e-06, 0.42904673209777694, 0.4239393558362534, -2.0000000001872924, -1.8571428568712742, 3.8571428572020077, 0.5709439318499822, 0.42905140001062286, 4.6681393965285795e-06, 0.0727302646147998, 3.8165173494839517, 0 
0.4571428571428572, 2.857142857142857, 1.0, -2.4231079324556657e-06, 0.4621068945448887, 0.24194045945430895, -2.0000000000913483, -1.8571428570103983, 3.857142857171707, 0.534834492153452, 0.46363620116817444, 0.0015293066783734076, 0.08394531149427953, 3.822509681965162, 0 
0.4571428571428572, 2.857142857142857, 1.5, 2.311873648516187e-08, 0.4607939053759329, 0.17694290500849566, -2.0000000000018447, -1.8571428571401791, 3.8571428571434447, 0.5183221184426883, 0.47123589346625594, 0.010441988091055033, 0.08777768756975916, 3.8265079016202646, 0 
0.4571428571428572, 2.857142857142857, 2.0, -1.1675181279736284e-06, 0.44221386638011706, 0.14933756113722915, -2.0000000000121925, -1.857142857125175, 3.8571428571467137, 0.5038960857778965, 0.46915889029933694, 0.026945023922765942, 0.08974536811992397, 3.831337131026363, 0 
0.4571428571428572, 3.5714285714285716, 0.0, 0.3822180413210039, 0.8303214179629405, 0.41317670680881696, -2.5901173874299617, -1.7397119190966999, 4.730534741044253, 1.0, 0.0, 0.0, 4.736166600701158, 0.4598760464470496, 0 
0.4571428571428572, 3.5714285714285716, 0.5, 1.4716701317343716e-06, 0.7582029945625977, 0.3499672291065226, -2.5714285714592826, -1.9999999997825757, 4.571428571553106, 0.7582034684599779, 0.24179605775766877, 4.737823550141444e-07, 0.29967265657695785, 4.644042176773403, 0 
0.4571428571428572, 3.5714285714285716, 1.0, -1.0210388908153758e-06, 0.638265099154413, 0.2247345566730134, -2.5714285714300367, -1.9999999999896338, 4.571428571434511, 0.6387700406932774, 0.3607250177708596, 0.0005049415358632438, 0.3371536736598036, 4.663217437986405, 0 
0.4571428571428572, 3.5714285714285716, 1.5, -2.3232392526744192e-08, 0.5860469850867022, 0.1661359005335163, -2.571428571428593, -1.9999999999998475, 4.5714285714286635, 0.5911004860757867, 0.40384601293515865, 0.005053500989054375, 0.3514584747313538, 4.6714847268663116, 0 
0.4571428571428572, 3.5714285714285716, 2.0, -1.1903207817969387e-06, 0.5461273257506138, 0.1388699857341311, -2.5714285714324743, -1.9999999999723683, 4.5714285714444, 0.5619262530905108, 0.42227481957373697, 0.015798927335751677, 0.3589766032150945, 4.677756005894533, 0 
0.4571428571428572, 4.285714285714286, 0.0, -1.7102697345608138e-06, 0.9999999999820506, 0.1187750074197897, -3.285714285698272, -1.9999999999404043, 5.285714285762904, 1.0, 0.0, 0.0, 5.5581972565564755, 0.7010543994183561, 0 
0.4571428571428572, 4.285714285714286, 0.5, -4.457530566504815e-07, 0.9289999165356664, 0.1566675540218557, -3.2857142857136195, -1.9999999999975118, 5.285714285716319, 0.9289999498764541, 0.07100001678340834, 3.334014078315771e-08, 5.569630946148491, 0.7231015698466108, 0 
0.4571428571428572, 4.285714285714286, 1.0, 4.5562198093123145e-08, 0.7831562612206221, 0.16971974059689873, -3.285714285709702, -1.9999999999829414, 5.285714285728206, 0.7833046518865798, 0.21654695745045394, 0.000148390662965425, 5.592939960120143, 0.7684312695096074, 0 
0.4571428571428572, 4.285714285714286, 1.5, 4.4251096911708185e-06, 0.698130906138099, 0.142479470130937, -3.2857142857082255, -1.9999999999774383, 5.285714285732684, 0.7004413158530046, 0.2972482744349768, 0.0023104097120196826, 0.7939726289067249, 5.6064151815937056, 0 
0.4571428571428572, 4.285714285714286, 2.0, -1.6283654147758496e-06, 0.6405995602860186, 0.1235122993993554, -3.285714285702781, -1.9999999999571831, 5.285714285749215, 0.6495396860029964, 0.3415201882843099, 0.008940125712693054, 0.8088801459208264, 5.6154758634244475, 0 
0.4571428571428572, 5.0, 0.0, 3.678398792054542e-07, 0.9999999999912115, 1.2825251971548822e-11, -3.999999999972065, -1.9999999999403248, 6.000000000054788, 1.0, 0.0, 0.0, 6.511267085563749, 1.1779337522317428, 0 
0.4571428571428572, 5.0, 0.5, 2.62808232495137e-07, 0.9820137860223915, 0.0742194172814152, -3.9999999999857168, -1.9999999999694826, 6.000000000028022, 0.9820137880508156, 0.0179862099251127, 2.0240812764699317e-09, 6.514135909713239, 1.1834783725145352, 0 
0.4571428571428572, 5.0, 1.0, 1.8702512307562378e-07, 0.8807218714356969, 0.13659185430110474, -3.9999999999999276, -1.9999999999998397, 6.000000000000151, 0.880761857962204, 0.11919815551130963, 3.998652648895658e-05, 6.530239277473882, 1.214743349851374, 0 
0.4571428571428572, 5.0, 1.5, -1.1080119132012099e-06, 0.789589085273755, 0.1280414507899184, -3.9999999999970814, -1.9999999999937539, 6.000000000005732, 0.790595223478891, 0.20839863831653682, 0.0010061382045751495, 6.544649630013215, 1.2425349521276732, 0 
0.4571428571428572, 5.0, 2.0, -2.2641769478817797e-06, 0.722573467749693, 0.11476347044914414, -3.999999999973585, -1.999999999943571, 6.000000000051807, 0.7274751568034333, 0.26762315414693816, 0.004901689049630692, 6.555194669612292, 1.2615581456395946, 0 
0.7142857142857144, 0.0, 0.0, -1.4327563602992578e-07, 0.0, 2.8927893863843493e-12, -1.9999999999445743, 0.9999855834132624, 1.0000144171132799, 1.0, 0.0, 0.0, 1.7457522978537245, 1.7457339460973287, 0 
0.7142857142857144, 0.0, 0.5, -6.532615503404495e-07, 0.0, 0.013501128081991588, -1.999999999947349, 0.9999859490131631, 1.0000140514870124, 0.9950669512572815, 0.0024665936867943727, 0.00246645505592112, 1.7477692600749315, 1.7477514510064458, 0 
0.7142857142857144, 0.0, 1.0, 1.8269445474293044e-08, 0.0, 0.09613928107605706, -1.9999999999989786, 0.999998042281642, 1.0000019577280683, 0.9094429985129003, 0.04527858938632211, 0.04527841210077818, 1.7824113220562685, 1.7824091180813213, 0 
0.7142857142857144, 0.0, 1.5, -3.8400492921734556e-06, 0.0, 0.14389599167087477, -1.9999999999826192, 0.9999919268690374, 1.0000080732960774, 0.7869860421664544, 0.10650755215249415, 0.10650640568105127, 1.8308298669568148, 1.8308226024791012, 0 
0.7142857142857144, 0.0, 2.0, 5.273386564603558e-06, 0.0, 0.15450855287623796, -1.9999999999912614, 0.9999942754701066, 1.0000057246129122, 0.6914384540388495, 0.1542812145762258, 0.15428033138492475, 1.8677336348207405, 1.867729525837341, 0 
0.7142857142857144, 0.7142857142857143, 0.0, 1.9689409596207243e-06, 2.0662781331316783e-12, 3.659289496122956e-10, -1.9999999999960651, 0.2857142857259415, 1.7142857143187729, 1.0, 0.0, 0.0, 2.221933598094577, 1.2695526456986932, 0 
0.7142857142857144, 0.7142857142857143, 0.5, 1.814855458365993e-06, 0.009643662915708277, 0.028862087045797957, -1.9999999999966298, 0.2857142857242575, 1.7142857143139967, 0.9891811196281157, 0.01023127164300327, 0.0005876087288746577, 2.225012551185319, 1.2769930615102558, 0 
0.7142857142857144, 0.7142857142857143, 1.0, 2.964377014600631e-08, 0.06867091505432647, 0.11238332829415972, -1.9999999999983373, 0.2857142857192038, 1.7142857142996633, 0.8880409192359124, 0.09031499790912373, 0.021644082854962853, 2.2578258563248093, 1.331747955245279, 0 
0.7142857142857144, 0.7142857142857143, 1.5, -3.7029214813678334e-06, 0.10278285119348197, 0.14896051032741947, -1.999999999986258, 0.2857142857549637, 1.7142857144010817, 0.7680826985028555, 0.16735007634642676, 0.06456722515071708, 2.3008086204858897, 1.3826782922694265, 0 
0.7142857142857144, 0.7142857142857143, 2.0, 5.836070760545538e-06, 0.11036325205445568, 0.15500945663911272, -1.9999999999909222, 0.2857142857411613, 1.7142857143619354, 0.6779547935781657, 0.21620422923937185, 0.10584097718246264, 2.3348146758661326, 1.4161994962149824, 0 
0.7142857142857144, 1.4285714285714286, 0.0, 3.498254774117059e-05, 5.227556423032794e-10, 0.15758409214590705, -1.9999999998948936, -0.42857142677013865, 2.4285714308002038, 1.0, 0.0, 0.0, 2.698124075870744, 0.7933621705663634, 0 
0.7142857142857144, 1.4285714285714286, 0.5, 5.640006783766474e-06, 0.04123155292256851, 0.1528946196358892, -1.9999999999970344, -0.42857142852059216, 2.4285714286343283, 0.9584955418818646, 0.04136800551384235, 0.0001364526042958369, 2.709571846844316, 0.8129222912987714, 0 
0.7142857142857144, 1.4285714285714286, 1.0, -2.3748518378762797e-07, 0.1605476118487996, 0.15677546941756604, -1.9999999999972733, -0.42857142852467944, 2.428571428629273, 0.8198873786880736, 0.17033011657686792, 0.009782504735059592, 2.7495729962878275, 0.8781161659279845, 0 
0.7142857142857144, 1.4285714285714286, 1.5, -3.493927995376393e-06, 0.2128007290391707, 0.16134198871647953, -1.9999999999966562, -0.4285714285141143, 2.428571428642344, 0.7127648966201552, 0.25001791620713926, 0.03721718717270585, 2.7849125537214228, 0.9261114522637293, 0 
0.7142857142857144, 1.4285714285714286, 2.0, 7.587059968980133e-06, 0.2214420809130182, 0.15569729045005645, -1.9999999999951787, -0.42857142848875784, 2.4285714286737194, 0.6389672133900124, 0.291237433759553, 0.06979535285043521, 2.8122932318048814, 0.9566103891232053, 0 
0.7142857142857144, 2.142857142857143, 0.0, 0.5626655672145959, 0.22512013163907638, 0.29520943483933326, -2.0954103432826656, -0.31779104358120663, 3.770021718643263, 1.0, 0.0, 0.0, 3.7386230412108907, 1.0735775045047236, 1 
0.7142857142857144, 2.142857142857143, 0.5, 0.4965369054504307, 0.22806454810983573, 0.2710424492252545, -2.0921085233805616, -0.48546264015759594, 3.6342070712806605, 0.9613216015977843, 0.038668187733811005, 1.0210668404590355e-05, 3.642495885795521, 0.9554063923761412, 1 
0.7142857142857144, 2.142857142857143, 1.0, -1.4901575531668437e-06, 0.29263587136513514, 0.21109149788534434, -2.000000000071762, -1.1428571425439964, 3.142857143085477, 0.6991961509669661, 0.29671986015801166, 0.0040839888750217835, 0.46820629599280394, 3.2568116897375723, 0 
0.7142857142857144, 2.142857142857143, 1.5, -3.2664199922297885e-06, 0.33327140650273845, 0.17359522343571263, -2.0000000000107447, -1.1428571428102499, 3.1428571428913337, 0.6261147335446416, 0.35357833647513237, 0.02030692998022574, 0.5016257075446554, 3.2799044188866957, 0 
0.7142857142857144, 2.142857142857143, 2.0, 8.904720455307503e-07, 0.3327879526973935, 0.15454024982688216, -2.0000000000013074, -1.1428571428514274, 3.1428571428613106, 0.5787488030661256, 0.3770195748152995, 0.044231622118574156, 0.5199964155230475, 3.2980039193623933, 0 
0.7142857142857144, 2.857142857142857, 0.0, 0.6105396113384749, 0.421727764578946, 0.3035879425050017, -2.3243930340788017, -0.6377810432453355, 4.55971100872276, 1.0, 0.0, 0.0, 4.417640739347264, 1.0510974670150537, 0 
0.7142857142857144, 2.857142857142857, 0.5, 0.5467165946887298, 0.4284350518157892, 0.31126351595936463, -2.3199231579677875, -0.8218622316061165, 4.422782999885505, 0.9523973554388586, 0.04760131967662211, 1.3248845203017159e-06, 4.3245232283553285, 0.9276062244819311, 1 
0.7142857142857144, 2.857142857142857, 1.0, -1.2734740999480881e-06, 0.46210689454214865, 0.24194045945249207, -2.0000000006957515, -1.857142856277455, 3.857142857285532, 0.5348344924856597, 0.46363620083611573, 0.0015293066782249322, 0.07717781207306586, 3.7753402717260647, 0 
0.7142857142857144, 2.857142857142857, 1.5, 1.0315330017603196e-06, 0.46079390537590303, 0.1769429050087428, -2.000000000008165, -1.8571428571327002, 3.8571428571445274, 0.518322118444962, 0.47123589346398803, 0.010441988091049301, 0.08331447539220348, 3.7817037064746706, 0 
