J, B, T, O, m, chi, E0, E1, E2, E3, p0, p1, p2, p3 
0.1, 0.0, 0.0, 8.52065500035748e-06, 0.0, 1.1524500021238032e-12, -1.9999999999883604, 1.4284336859806493e-11, 1.481751104534831e-11, 2.0000000000174607, 1.0, 0.0, 0.0, 0.0
0.1, 0.3125, 0.0, 7.394560399318073e-06, 3.601406256636885e-13, 3.839425904538297e-12, -1.999999999991282, -0.31249999998868, 0.31250000001061745, 2.0000000000132188, 1.0, 0.0, 0.0, 0.0
0.1, 0.625, 0.0, 1.2501738747228153e-05, 2.3996411903364358e-12, 1.6468280560633898e-11, -1.9999999999756661, -0.6249999999665733, 0.6250000000290966, 2.000000000038193, 1.0, 0.0, 0.0, 0.0
0.1, 0.9375, 0.0, 1.8596551269053907e-05, 1.0652815976059875e-11, -2.8389669994293405e-12, -1.9999999999485498, -0.9374999999225068, 0.9375000000608682, 2.0000000000869127, 1.0, 0.0, 0.0, 0.0
0.1, 1.25, 0.0, 3.0464236461264643e-06, 6.252868156930979e-13, -1.68587418120626e-11, -1.9999999999987497, -1.2499999999977616, 1.2500000000014766, 2.0000000000024682, 1.0, 0.0, 0.0, 0.0
0.1, 1.5625, 0.0, 7.247081076743457e-07, 1.161023435207484e-13, 0.32501205649046067, -1.9999999999999434, -1.5624999999998417, 1.5625000000000675, 2.0000000000001714, 1.0, 0.0, 0.0, 0.0
0.1, 1.875, 0.0, 0.42457414994569265, 0.2031325353071632, 1.5139865251372053, -2.0087433810528195, -1.7978711130599963, 1.8699763965810914, 2.0808486645739124, 1.0, 0.0, 0.0, 0.0
0.1, 2.1875, 0.0, 0.23658350270472825, 0.9462415782108695, 1.2749879435085347, -2.188104200632831, -1.9780762724870913, 2.000464973990075, 2.210492902135813, 1.0, 0.0, 0.0, 0.0
0.1, 2.5, 0.0, -3.529368734941208e-08, 0.9999999999999973, 0.0860134748625347, -2.500000000000002, -1.999999999999997, 2.0000000000000027, 2.5000000000000018, 1.0, 0.0, 0.0, 0.0
0.1, 2.8125, 0.0, 7.636670918851826e-07, 0.9999999999999537, -1.113491521209653e-11, -2.8124999999998948, -1.9999999999998201, 2.0000000000001186, 2.8125000000001923, 1.0, 0.0, 0.0, 0.0
0.1, 3.125, 0.0, 1.448322454256079e-05, 0.999999999993038, -1.9829471398224995e-12, -3.1249999999670837, -1.999999999952138, 2.0000000000362004, 3.125000000051146, 1.0, 0.0, 0.0, 0.0
