J, B, T, O, m, chi, E0, E1, E2, E3, E4, E5, p0, p1, p2, p3, p4, p5 
0.1, 3.064516129032258, 0.0, 1.4565741564482367e-07, 4.9136034456552176e-14, 6.863949677468024e-12, -3.999999999997369, -3.0645161290292733, 2.1365956139316904e-12, 2.0000000000029097, 2.000000000004038, 3.064516129035305, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1, 3.225806451612903, 0.0, -2.7066559421474925e-07, 2.2255648509861984e-12, 1.093883413588396e-12, -3.9999999999419216, -3.225806451545749, 4.817496361646754e-11, 2.000000000064644, 2.0000000000892033, 3.2258064516812186, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1, 3.3870967741935485, 0.0, -6.636947192627175e-07, 4.020016517431315e-13, 1.2228295847728051e-11, -3.999999999998095, -3.387096774191023, 1.8606159359439084e-12, 2.000000000002195, 2.000000000002936, 3.3870967741961318, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1, 3.5483870967741935, 0.0, -8.090240832186955e-07, 6.1701764147694405e-12, -5.830007410564458e-13, -3.999999999959298, -3.548387096724038, 3.536397244336367e-11, 2.0000000000469145, 2.000000000064138, 3.548387096823804, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1, 3.7096774193548385, 0.0, 5.180750046832309e-07, 2.1393689656363286e-13, 0.5938770403525111, -3.9999999999825735, -3.7096774193353586, 1.3624475556618032e-11, 2.0000000000194134, 2.0000000000271543, 3.709677419374285, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1, 3.870967741935484, 0.0, 0.3326426885131038, 0.19157323882956084, 1.8028315942283564, -4.007334670425928, -3.8003467891932834, 0.03319538034293581, 2.028382089965756, 2.033195390208556, 3.9120808811719416, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1, 4.032258064516129, 0.0, 0.4235252228336631, 0.5815585787835547, 2.3645604692917837, -4.069942085973619, -3.85959821748195, 0.05381215134102523, 2.046833272013606, 2.0538121714519275, 4.097955616706909, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1, 4.193548387096774, 0.0, 0.18077889768473243, 0.9543346805365878, 1.2971684057280097, -4.194009562252241, -3.9806167603195974, 0.009901593162688821, 2.0087084820342076, 2.0099298104602163, 4.205495995908712, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1, 4.354838709677419, 0.0, -1.2116477225131657e-06, 0.9999999999861384, 0.14156249033638313, -4.354838709644596, -3.9999999999600235, 2.938112231584402e-11, 2.0000000000375397, 2.0000000000498788, 4.354838709717351, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1, 4.516129032258064, 0.0, 3.9992136421558817e-07, 0.9999999999999372, 4.235173323152708e-11, -4.516129032257864, -3.9999999999997513, 1.9216193638345197e-13, 2.000000000000232, 2.0000000000003006, 4.516129032258311, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1, 4.67741935483871, 0.0, 3.733479806094824e-07, 0.9999999999998003, -2.4573676427053216e-13, -4.677419354832025, -3.999999999993673, 4.923132684030295e-12, 2.0000000000068088, 2.0000000000093867, 4.677419354845636, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1, 4.838709677419355, 0.0, -7.051800502669813e-07, 0.9999999999998579, 5.63749047444162e-13, -4.8387096774184135, -3.9999999999988702, 9.08103623303623e-13, 2.0000000000010543, 2.000000000001327, 4.838709677420531, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1, 5.0, 0.0, -2.386830251195195e-07, 0.9999999999999821, 7.702505300244411e-13, -4.9999999999995905, -3.9999999999995888, 3.2644081130015e-13, 2.000000000000425, 2.000000000000566, 5.000000000000447, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 0.0, 0.0, 5.0960028530333545e-06, 0.0, 5.20133754374478e-13, -3.9999999999882143, 7.258911283893109e-12, 1.3853706789146526e-11, 1.4246764572975332e-11, 2.0000000000147526, 2.00000000002242, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 0.16129032258064516, 0.0, 7.22528827434149e-06, 8.389254102814161e-14, 1.1482195888367166e-13, -3.9999999999738662, -0.16129032255499076, 2.8530140645611257e-11, 0.16129032260478518, 2.0000000000338933, 2.000000000048663, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 0.3225806451612903, 0.0, 3.390243790090935e-06, 3.703934157537795e-14, 7.741126796243962e-13, -3.999999999993486, -0.32258064515458507, 6.7321162170449144e-12, 0.3225806451673216, 2.0000000000087343, 2.000000000011927, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 0.4838709677419355, 0.0, 8.22287253781618e-06, 3.3360630864891457e-13, -1.0998667948967759e-13, -3.99999999996499, -0.4838709677056722, 3.7661313575143085e-11, 0.48387096777203625, 2.0000000000459957, 2.0000000000660165, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 0.6451612903225806, 0.0, -2.925859427438635e-07, 1.5597675464496977e-15, -1.0323822272793793e-12, -3.9999999999997975, -0.6451612903223545, 1.8062393258309896e-13, 0.6451612903227778, 2.0000000000003006, 2.000000000000352, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 0.8064516129032258, 0.0, 2.780480058646234e-07, 5.797837200825372e-16, 7.462994376053628e-15, -3.999999999999939, -0.8064516129031594, 5.213337012782162e-14, 0.8064516129032806, 2.0000000000000853, 2.0000000000001052, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 0.967741935483871, 0.0, 5.19620036291007e-07, 3.967185087112158e-15, 8.833650889269807e-16, -3.9999999999998392, -0.9677419354837062, 1.8237777201585744e-13, 0.9677419354839543, 2.000000000000209, 2.0000000000003166, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
