J, B, T, O, m, chi, E0, E1, E2, p0, p1, p2, boundary 
, 00.16129032258064516, 1.2903225806451613, 0.0, -1.1218998402930466e-05, 9.487336938274792e-12, 3.1827878488163267e-11, -1.9999999998907056, -0.2903225805023921, 2.2903225808018783, 1.0, 0.0, 0.0
, 00.16129032258064516, 1.4516129032258065, 0.0, -1.255868393299523e-05, 1.5944523560302942e-11, -2.6530957067081137e-11, -1.999999999858102, -0.45161290303294765, 2.451612903430305, 1.0, 0.0, 0.0
, 00.16129032258064516, 1.6129032258064515, 0.0, -2.361976038414289e-06, 9.289636908292649e-13, -4.325472093529668e-11, -1.9999999999937232, -0.612903225797522, 2.612903225815608, 1.0, 0.0, 0.0
, 00.16129032258064516, 1.7741935483870968, 0.0, -2.0654977210587253e-06, 1.991387774723368e-12, 1.5340964240859675e-11, -1.999999999990044, -0.7741935483721456, 2.7741935484019113, 1.0, 0.0, 0.0
, 00.16129032258064516, 1.935483870967742, 0.0, -4.273849339961878e-06, 5.877661833042063e-12, 5.658511779979342e-11, -1.9999999999791054, -0.9354838709341111, 2.935483870999835, 1.0, 0.0, 0.0
, 00.16129032258064516, 2.096774193548387, 0.0, -7.681053765710156e-06, 2.024465158110834e-11, 2.0664671202820272e-10, -1.9999999999517426, -1.096774193463096, 3.096774193626274, 1.0, 0.0, 0.0
, 00.16129032258064516, 2.258064516129032, 0.0, -1.1691419128628973e-05, 7.253789151955906e-11, 7.74798388946934e-10, -1.9999999998942641, -1.258064515914746, 3.2580645163141977, 1.0, 0.0, 0.0
, 00.16129032258064516, 2.4193548387096775, 0.0, -9.860191558995158e-06, 2.7017961575753866e-10, 1.8739934685915575e-09, -1.9999999997948235, -1.4193548381891397, 3.41935483912661, 1.0, 0.0, 0.0
, 00.16129032258064516, 2.5806451612903225, 0.0, -5.064132132052361e-06, 6.770519136458679e-10, 1.0712759663956881e-06, -1.9999999998120626, -1.580645160533054, 3.580645161829909, 1.0, 0.0, 0.0
, 00.16129032258064516, 2.7419354838709675, 0.0, 0.000384078926731167, 3.4584307200146336e-07, 0.986029816293067, -1.9999999980528382, -1.7419353032524774, 3.741935587496449, 1.0, 0.0, 0.0
, 00.16129032258064516, 2.903225806451613, 0.0, 0.43747484517470925, 0.31807413496513803, 1.9203216282132243, -2.026134769977414, -1.7586126149497383, 3.9699560324343763, 1.0, 0.0, 0.0
, 00.16129032258064516, 3.064516129032258, 0.0, 0.4545870932662831, 0.6194589355892733, 1.9164480366305041, -2.1017216002874894, -1.8346518342110014, 4.1363550830025, 1.0, 0.0, 0.0
, 00.16129032258064516, 3.225806451612903, 0.0, 0.22352591194203195, 0.9362831790394942, 1.1796772975332668, -2.2267028217938734, -1.96809050719829, 4.243140558312005, 1.0, 0.0, 0.0
, 00.16129032258064516, 3.3870967741935485, 0.0, -6.849774655721204e-06, 0.999999999309682, 0.19752214386097935, -2.387096774049427, -1.9999999993258266, 4.387096774649584, 1.0, 0.0, 0.0
, 00.16129032258064516, 3.5483870967741935, 0.0, -2.594586435403676e-05, 0.9999999996398101, 2.0224018681958e-09, -2.5483870965420317, -1.9999999993787176, 4.548387097248061, 1.0, 0.0, 0.0
, 00.16129032258064516, 3.7096774193548385, 0.0, -9.040055026794734e-06, 0.9999999999620697, 1.094628221398608e-09, -2.7096774193062627, -1.9999999998988192, 4.709677419437707, 1.0, 0.0, 0.0
, 00.16129032258064516, 3.870967741935484, 0.0, -3.812178223350469e-06, 0.999999999992916, 1.0876983758123515e-10, -2.8709677419205146, -1.9999999999730822, 4.870967741958589, 1.0, 0.0, 0.0
, 00.16129032258064516, 4.032258064516129, 0.0, -3.493312202725764e-06, 0.9999999999971567, -7.139719926385624e-11, -3.0322580645072086, -1.999999999985448, 5.032258064529036, 1.0, 0.0, 0.0
, 00.16129032258064516, 4.193548387096774, 0.0, -8.963596731772508e-06, 0.9999999999698846, -2.0163837266551356e-11, -3.193548386965812, -1.9999999998007638, 5.193548387277849, 1.0, 0.0, 0.0
, 00.16129032258064516, 4.354838709677419, 0.0, -6.6977418004882944e-06, 0.9999999999906523, 7.748899299997448e-11, -3.3548387096237287, -1.999999999922495, 5.354838709749176, 1.0, 0.0, 0.0
, 00.16129032258064516, 4.516129032258064, 0.0, -5.111972169186408e-06, 0.9999999999948811, 2.1162616103964637e-11, -3.5161290322206074, -1.9999999999480926, 5.516129032306823, 1.0, 0.0, 0.0
, 00.16129032258064516, 4.67741935483871, 0.0, -5.209839734718666e-06, 0.9999999999974789, -1.4541490234165622e-11, -3.6774193548158416, -1.9999999999693403, 5.677419354867846, 1.0, 0.0, 0.0
, 00.16129032258064516, 4.838709677419355, 0.0, 2.5835863787274874e-06, 0.9999999999901903, -1.2102363555754892e-11, -3.838709677311523, -1.9999999998592675, 5.838709677554354, 1.0, 0.0, 0.0
, 00.16129032258064516, 5.0, 0.0, 7.570742193255432e-07, 0.9999999999935749, 2.0984680659807965e-11, -3.999999999915922, -1.99999999989272, 6.000000000103713, 1.0, 0.0, 0.0
, 00.22258064516129034, 0.0, 0.0, -6.56379653426125e-06, 0.0, 2.586234111469188e-12, -1.9999999999574427, 0.9999957249114814, 1.0000042752101885, 1.0, 0.0, 0.0
, 00.22258064516129034, 0.16129032258064516, 0.0, -6.708689931836562e-06, 4.171345341079335e-13, 2.876714034575754e-12, -1.9999999999596172, 0.8387096774236494, 1.1612903226919242, 1.0, 0.0, 0.0
, 00.22258064516129034, 0.3225806451612903, 0.0, -6.848185547230461e-06, 9.279722692179851e-13, 3.768849809387647e-12, -1.9999999999559723, 0.6774193548732119, 1.3225806452532285, 1.0, 0.0, 0.0
, 00.22258064516129034, 0.4838709677419355, 0.0, -6.975886991690923e-06, 1.6328925371362067e-12, 4.52647910111571e-12, -1.9999999999500682, 0.516129032309046, 1.4838709678351918, 1.0, 0.0, 0.0
, 00.22258064516129034, 0.6451612903225806, 0.0, -7.261842747265094e-06, 2.3881268179649885e-12, 7.113441572515767e-12, -1.9999999999478126, 0.35483870973753107, 1.6451612904145034, 1.0, 0.0, 0.0
, 00.22258064516129034, 0.8064516129032258, 0.0, -7.3645742771022745e-06, 3.927551108915486e-12, 1.2445881312786156e-11, -1.9999999999355837, 0.19354838717687653, 1.806451613012947, 1.0, 0.0, 0.0
, 00.22258064516129034, 0.967741935483871, 0.0, -9.101853941927276e-06, 6.4029272414443935e-12, 2.0136993599078735e-11, -1.9999999999193014, 0.03225806462262184, 1.9677419356188042, 1.0, 0.0, 0.0
, 00.22258064516129034, 1.129032258064516, 0.0, -1.0154651577278804e-05, 1.0423355495715078e-11, -1.874168351238763e-11, -1.9999999998981388, -0.12903225792278786, 2.129032258233491, 1.0, 0.0, 0.0
, 00.22258064516129034, 1.2903225806451613, 0.0, -1.0594992839146624e-06, 3.572228826096735e-13, -2.961030541284704e-11, -1.9999999999972986, -0.29032258064119865, 2.29032258064965, 1.0, 0.0, 0.0
, 00.22258064516129034, 1.4516129032258065, 0.0, -2.016129751821899e-06, 8.716440722160324e-13, 4.112121255654786e-12, -1.9999999999949494, -0.4516129032179694, 2.451612903234281, 1.0, 0.0, 0.0
, 00.22258064516129034, 1.6129032258064515, 0.0, -1.8928583874345525e-06, 1.6837136102402496e-12, 9.083166029841258e-12, -1.9999999999926723, -0.6129032257943209, 2.612903225818993, 1.0, 0.0, 0.0
, 00.22258064516129034, 1.7741935483870968, 0.0, -2.346638627899567e-06, 3.8016976302293414e-12, 4.047848636760528e-11, -1.9999999999879534, -0.7741935483655147, 2.7741935484084213, 1.0, 0.0, 0.0
, 00.22258064516129034, 1.935483870967742, 0.0, -4.6753193046956585e-06, 1.4741289857854854e-11, 2.2489480169356355e-10, -1.9999999999675324, -0.9354838709033356, 2.935483871028292, 1.0, 0.0, 0.0
, 00.22258064516129034, 2.096774193548387, 0.0, -1.0491099558603662e-05, 7.634840785395952e-11, -9.550503038509083e-12, -1.9999999998912064, -1.09677419329992, 3.0967741937689413, 1.0, 0.0, 0.0
, 00.22258064516129034, 2.258064516129032, 0.0, 4.610861808679716e-08, 1.166048242607773e-11, -2.2916106570776758e-10, -1.9999999999904594, -1.2580645161020396, 3.258064516151344, 1.0, 0.0, 0.0
, 00.22258064516129034, 2.4193548387096775, 0.0, 1.2756359378998475e-06, 2.4254834320990105e-12, 8.02499846145558e-09, -1.9999999999991007, -1.4193548387059465, 3.419354838712481, 1.0, 0.0, 0.0
, 00.22258064516129034, 2.5806451612903225, 0.0, 3.971776361868547e-05, 2.600369663540781e-09, 0.49145175447565403, -1.9999999998016083, -1.5806451589052897, 3.5806451628393052, 1.0, 0.0, 0.0
, 00.22258064516129034, 2.7419354838709675, 0.0, 0.3519335831191327, 0.15853282402683, 1.1528792811265882, -2.0085495825219675, -1.6295157222404715, 3.8034715613645744, 1.0, 0.0, 0.0
, 00.22258064516129034, 2.903225806451613, 0.0, 0.46925799314152356, 0.37189654489926904, 1.311124529308881, -2.0514907566609146, -1.6665370119836809, 4.012061502001583, 1.0, 0.0, 0.0
, 00.22258064516129034, 3.064516129032258, 0.0, 0.4761983020279877, 0.5814762205780819, 1.3239362299898656, -2.1283395277873973, -1.7449962272576898, 4.176178822213979, 1.0, 0.0, 0.0
, 00.22258064516129034, 3.225806451612903, 0.0, 0.38068936539079623, 0.7989727481218063, 1.2974237006339018, -2.2394792287377734, -1.8639363817355867, 4.296958386076382, 1.0, 0.0, 0.0
, 00.22258064516129034, 3.3870967741935485, 0.0, 6.181771024050165e-05, 0.9999999949761147, 0.623184480569335, -2.3870967739959297, -1.9999999959448453, 4.3870967766611955, 1.0, 0.0, 0.0
, 00.22258064516129034, 3.5483870967741935, 0.0, 5.587992101121876e-06, 0.999999999918366, 1.4964777661496955e-08, -2.5483870967491913, -1.9999999998868025, 4.548387096853984, 1.0, 0.0, 0.0
, 00.22258064516129034, 3.7096774193548385, 0.0, -1.372304270994809e-05, 0.9999999998034623, 1.7057401047182453e-10, -2.709677419213764, -1.999999999586368, 4.709677419673572, 1.0, 0.0, 0.0
, 00.22258064516129034, 3.870967741935484, 0.0, -6.408258155013002e-06, 0.9999999999733898, 5.947225489855157e-10, -2.870967741901666, -1.9999999999212936, 4.870967741999864, 1.0, 0.0, 0.0
, 00.22258064516129034, 4.032258064516129, 0.0, -2.645158340037858e-06, 0.9999999999953083, 7.746524532947774e-11, -3.032258064506921, -1.9999999999814988, 5.032258064531916, 1.0, 0.0, 0.0
, 00.22258064516129034, 4.193548387096774, 0.0, -2.5423445671122494e-06, 0.9999999999983786, -6.227981463879929e-11, -3.1935483870922465, -1.9999999999917981, 5.193548387104, 1.0, 0.0, 0.0
, 00.22258064516129034, 4.354838709677419, 0.0, -6.868180786479177e-06, 0.999999999975218, -2.361826290098179e-11, -3.3548387095844707, -1.999999999843916, 5.354838709818258, 1.0, 0.0, 0.0
, 00.22258064516129034, 4.516129032258064, 0.0, -5.745915422290752e-06, 0.9999999999907598, 6.338012337181454e-11, -3.5161290322133336, -1.9999999999291893, 5.516129032323196, 1.0, 0.0, 0.0
, 00.22258064516129034, 4.67741935483871, 0.0, -4.317296749017515e-06, 0.9999999999956632, 2.2735124893813465e-11, -3.677419354812428, -1.9999999999603146, 5.677419354875768, 1.0, 0.0, 0.0
, 00.22258064516129034, 4.838709677419355, 0.0, -3.2674274001524987e-06, 0.9999999999980937, 1.0390466265164378e-11, -3.8387096774052423, -1.9999999999794948, 5.838709677438748, 1.0, 0.0, 0.0
, 00.22258064516129034, 5.0, 0.0, -2.271724306418501e-06, 0.999999999999015, 5.71183100817052e-12, -3.99999999999126, -1.9999999999877016, 6.000000000011745, 1.0, 0.0, 0.0
, 00.2838709677419355, 0.0, 0.0, -5.065933447871282e-06, 0.0, 2.8839420681776715e-12, -1.9999999999665925, 0.9999955430671861, 1.000004457039361, 1.0, 0.0, 0.0
, 00.2838709677419355, 0.16129032258064516, 0.0, -5.34587029571103e-06, 4.651519464802696e-13, 3.203918027651603e-12, -1.9999999999674878, 0.8387096774116278, 1.1612903226922173, 1.0, 0.0, 0.0
, 00.2838709677419355, 0.3225806451612903, 0.0, -5.215113066226971e-06, 1.0335219444037428e-12, 4.325324578197572e-12, -1.9999999999646274, 0.6774193548634726, 1.3225806452500233, 1.0, 0.0, 0.0
, 00.2838709677419355, 0.4838709677419355, 0.0, -5.8619515950805255e-06, 1.8604179394472283e-12, 6.449765827118782e-12, -1.9999999999590328, 0.5161290323002283, 1.4838709678322632, 1.0, 0.0, 0.0
, 00.2838709677419355, 0.6451612903225806, 0.0, -6.054660534354826e-06, 3.1140915660549628e-12, 1.0094276065539605e-11, -1.9999999999511138, 0.35483870973663856, 1.6451612904232833, 1.0, 0.0, 0.0
, 00.2838709677419355, 0.8064516129032258, 0.0, -7.093228337876189e-06, 5.116636025105165e-12, 1.755397643153456e-11, -1.9999999999399218, 0.1935483871772907, 1.8064516130223311, 1.0, 0.0, 0.0
, 00.2838709677419355, 0.967741935483871, 0.0, -7.904562379889357e-06, 8.776664608485466e-12, -1.52516847917163e-11, -1.9999999999211597, 0.03225806463032398, 1.9677419356370485, 1.0, 0.0, 0.0
, 00.2838709677419355, 1.129032258064516, 0.0, -6.977575667014347e-07, 1.9673770519668194e-13, -2.6298292973174645e-11, -1.9999999999986362, -0.12903225806240134, 2.1290322580671455, 1.0, 0.0, 0.0
, 00.2838709677419355, 1.2903225806451613, 0.0, -2.5927298586118596e-07, 2.93344294558161e-13, 2.3307748352511925e-12, -1.999999999998441, -0.29032258064256655, 2.2903225806481866, 1.0, 0.0, 0.0
, 00.2838709677419355, 1.4516129032258065, 0.0, -8.015935072501665e-07, 9.486005552777117e-13, 8.4805031109096e-12, -1.9999999999961757, -0.45161290321895065, 2.451612903233354, 1.0, 0.0, 0.0
, 00.2838709677419355, 1.6129032258064515, 0.0, -1.8503024203492043e-06, 3.0289904593677092e-12, 3.1040587061322705e-11, -1.9999999999909603, -0.6129032257887714, 2.6129032258248737, 1.0, 0.0, 0.0
, 00.2838709677419355, 1.7741935483870968, 0.0, -3.397739210048934e-06, 1.096169315570439e-11, 1.6947012537381595e-10, -1.9999999999766664, -0.7741935483362693, 2.7741935484371747, 1.0, 0.0, 0.0
, 00.2838709677419355, 1.935483870967742, 0.0, -6.3226841022597695e-06, 5.769677283801801e-11, -1.0779689250317591e-11, -1.9999999999172722, -0.9354838707600014, 2.935483871160387, 1.0, 0.0, 0.0
, 00.2838709677419355, 2.096774193548387, 0.0, 5.281078134352821e-07, 7.484374042698715e-12, 3.918749783504854e-10, -1.9999999999934113, -1.0967741935281072, 3.096774193565932, 1.0, 0.0, 0.0
, 00.2838709677419355, 2.258064516129032, 0.0, 1.41154587401498e-07, 1.8410805617688426e-10, 3.4420988995294682e-09, -1.999999999916192, -1.2580645157697146, 3.2580645164144393, 1.0, 0.0, 0.0
, 00.2838709677419355, 2.4193548387096775, 0.0, 2.334150300407888e-05, 1.117838857761882e-09, 0.22538736978334795, -1.999999999831578, -1.4193548372364901, 3.4193548397542015, 1.0, 0.0, 0.0
, 00.2838709677419355, 2.5806451612903225, 0.0, 0.25527304393055544, 0.07270560334002675, 0.7541287455252403, -2.0019535377328688, -1.5104353124056074, 3.6233754617215275, 1.0, 0.0, 0.0
, 00.2838709677419355, 2.7419354838709675, 0.0, 0.4301389025904679, 0.2432673383840454, 1.0179850536682151, -2.0278130448092577, -1.5193775518354313, 3.8622961620713845, 1.0, 0.0, 0.0
, 00.2838709677419355, 2.903225806451613, 0.0, 0.49144258545607955, 0.4010878787168703, 0.9785386334877785, -2.0798244002110624, -1.5682599207647179, 4.059439805577408, 1.0, 0.0, 0.0
, 00.2838709677419355, 3.064516129032258, 0.0, 0.4939469896980122, 0.5589249620897804, 0.996114070534774, -2.1572040966497212, -1.6488297339566795, 4.221587591336063, 1.0, 0.0, 0.0
, 00.2838709677419355, 3.225806451612903, 0.0, 0.439039397404543, 0.7224149982442167, 1.0573378277494778, -2.2604238676293043, -1.760706247481893, 4.349432884832172, 1.0, 0.0, 0.0
, 00.2838709677419355, 3.3870967741935485, 0.0, 0.28666713322916754, 0.9000016807186442, 0.8605135053948226, -2.3909598583698006, -1.9087401531691581, 4.439661451251776, 1.0, 0.0, 0.0
, 00.2838709677419355, 3.5483870967741935, 0.0, 5.042278525462507e-06, 0.9999999999844821, 0.30999478955870324, -2.548387096772424, -1.9999999999814644, 4.5483870967863815, 1.0, 0.0, 0.0
, 00.2838709677419355, 3.7096774193548385, 0.0, -4.156071696670172e-08, 0.9999999999311291, -3.415448479593408e-10, -2.7096774193274316, -1.9999999998770823, 4.7096774194445015, 1.0, 0.0, 0.0
, 00.2838709677419355, 3.870967741935484, 0.0, -9.030806982809013e-06, 0.9999999998743063, 1.7681620612108873e-10, -2.8709677418358717, -1.9999999996883642, 4.870967742179426, 1.0, 0.0, 0.0
, 00.2838709677419355, 4.032258064516129, 0.0, -3.2313381226040496e-06, 0.9999999999881666, 3.803712567140849e-10, -3.0322580645007973, -1.9999999999612357, 5.032258064548049, 1.0, 0.0, 0.0
, 00.2838709677419355, 4.193548387096774, 0.0, -2.5526786401372623e-06, 0.9999999999970067, 3.514964985740221e-11, -3.1935483870910715, -1.9999999999875115, 5.193548387107462, 1.0, 0.0, 0.0
, 00.2838709677419355, 4.354838709677419, 0.0, -9.104927804178029e-07, 0.9999999999995052, -3.695103112377751e-11, -3.3548387096761227, -1.9999999999974418, 5.354838709679669, 1.0, 0.0, 0.0
, 00.2838709677419355, 4.516129032258064, 0.0, -5.231440569564254e-06, 0.999999999985087, -1.3931966691416164e-11, -3.5161290322068495, -1.9999999999066993, 5.516129032342188, 1.0, 0.0, 0.0
, 00.2838709677419355, 4.67741935483871, 0.0, -3.778555556571597e-06, 0.999999999995011, 4.069077297330637e-11, -3.677419354817008, -1.9999999999628806, 5.677419354872815, 1.0, 0.0, 0.0
, 00.2838709677419355, 4.838709677419355, 0.0, -2.3712715785134007e-06, 0.9999999999982131, 1.2987222408611387e-11, -3.8387096774097746, -1.9999999999844207, 5.838709677433894, 1.0, 0.0, 0.0
, 00.2838709677419355, 5.0, 0.0, -1.4610166826107394e-06, 0.9999999999992004, 6.1213922819547404e-12, -3.999999999994825, -1.9999999999919358, 6.000000000007622, 1.0, 0.0, 0.0
, 00.34516129032258064, 0.0, 0.0, -4.162123429375304e-06, 0.0, 2.937709329996201e-12, -1.9999999999757727, 0.9999956233423036, 1.000004376744463, 1.0, 0.0, 0.0
, 00.34516129032258064, 0.16129032258064516, 0.0, -4.2767823854658285e-06, 4.738240854832582e-13, 3.138087252936435e-12, -1.9999999999751035, 0.8387096774032619, 1.1612903226860785, 1.0, 0.0, 0.0
, 00.34516129032258064, 0.3225806451612903, 0.0, -4.085071959345111e-06, 1.0122862106246565e-12, 4.499550572231136e-12, -1.9999999999739873, 0.6774193548543334, 1.3225806452395665, 1.0, 0.0, 0.0
, 00.34516129032258064, 0.4838709677419355, 0.0, -4.828174760448563e-06, 1.925292012009431e-12, 8.24754095719716e-12, -1.9999999999682276, 0.5161290322910738, 1.4838709678247897, 1.0, 0.0, 0.0
, 00.34516129032258064, 0.6451612903225806, 0.0, -5.412906393635211e-06, 3.672783293591482e-12, 1.488214004562889e-11, -1.9999999999569216, 0.35483870973268655, 1.6451612904267727, 1.0, 0.0, 0.0
, 00.34516129032258064, 0.8064516129032258, 0.0, -6.3550265427037405e-06, 6.725982349309073e-12, 2.717268632864005e-11, -1.9999999999412303, 0.19354838718240944, 1.8064516130395853, 1.0, 0.0, 0.0
, 00.34516129032258064, 0.967741935483871, 0.0, -7.663880043838205e-06, 1.2438165980249563e-11, -1.9949666124051864e-11, -1.9999999999173124, 0.0322580646489231, 1.9677419356719108, 1.0, 0.0, 0.0
