J, B, T, O, m, chi, E0, E1, E2, E3, p0, p1, p2, p3, boundary 
, 00.7741935483870968, 0.0, 0.0, 0.763478400732069, 0.0, 0.18853114222668366, -2.1942204301075288, 0.9025537058855188, 0.9025537058855189, 3.999327841878564, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 0.16129032258064516, 0.0, 0.7639188031958306, 0.0304082487462393, 0.18942284258994882, -2.196670739429444, 0.7995459140520957, 1.007644603242115, 4.003861256723653, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 0.3225806451612903, 0.0, 0.7651700818145886, 0.061104142770951234, 0.19201257038904743, -2.204045058698805, 0.6991506583173449, 1.113964967295646, 4.0171606843117935, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 0.4838709677419355, 0.0, 0.7670313623562337, 0.09234778758141589, 0.19606605816125677, -2.216411296120546, 0.6015323260137105, 1.2204148559364103, 4.038358478070665, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 0.6451612903225806, 0.0, 0.7692136844186674, 0.12435125830684052, 0.20125124834104166, -2.2338756412222645, 0.5065437127064717, 1.3257856569874336, 4.066205010916169, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 0.8064516129032258, 0.0, 0.7713510150185655, 0.15726754511078417, 0.20720374918937415, -2.256573791401617, 0.4137155277724735, 1.4288105781480582, 4.0990998973221435, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 0.967741935483871, 0.0, 0.7730669144620596, 0.191191177400187, 0.21358228759636375, -2.284661359126565, 0.32241711432598286, 1.528315647178902, 4.13539412063145, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 1.129032258064516, 0.0, 0.7739865698528725, 0.22616505723864344, 0.2201005101078177, -2.318304903130535, 0.23189714926650498, 1.6232415665413777, 4.17344361893842, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 1.2903225806451613, 0.0, 0.7737608170224237, 0.26219134195109595, 0.2265418469955342, -2.35767446487257, 0.14137273563400882, 1.7126839414010546, 4.211731141907634, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 1.4516129032258065, 0.0, 0.7720545937594957, 0.2992430723984932, 0.23275555836003797, -2.4029379307432253, 0.0500254947256648, 1.795863421130253, 4.248826846599134, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 1.6129032258064515, 0.0, 0.7685835586015367, 0.33727378013175335, 0.23864713780948069, -2.4542571430248126, -0.042854761926243025, 1.8721833396375551, 4.283585720736127, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 1.7741935483870968, 0.0, 0.7630698503616645, 0.3762260200789708, 0.24416581657798048, -2.511785477207217, -0.1379662795046337, 1.9411423203747484, 4.314961518077325, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 1.935483870967742, 0.0, 0.7552533889600167, 0.41603694676981157, 0.2492914819926712, -2.5756665409592574, -0.23592768108719359, 2.0023514690683824, 4.342090328940445, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 2.096774193548387, 0.0, 0.7448749731323141, 0.4566426271733809, 0.25402507477520697, -2.646033673333686, -0.3372949707980358, 2.055505217813914, 4.364243920349556, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 2.258064516129032, 0.0, 0.731665280084395, 0.49798051927794285, 0.25838002244259656, -2.7230099801940897, -0.4425589914124183, 2.100367761728095, 4.380818750509769, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 2.4193548387096775, 0.0, 0.7153292001704926, 0.5399910215097024, 0.2623778001564214, -2.8067087062972984, -0.552151732734471, 2.136758281224682, 4.391315254787506, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 2.5806451612903225, 0.0, 0.6955257033108947, 0.5826185193284014, 0.2660431896952635, -2.8972338014923107, -0.6664550327108055, 2.1645381417671894, 4.395316910548693, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 2.7419354838709675, 0.0, 0.6718432000660679, 0.625811405282368, 0.26940574584042154, -2.9946805837520913, -0.785802414444273, 2.183603556560455, 4.392481725868274, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 2.903225806451613, 0.0, 0.6437571315099145, 0.6695235986317631, 0.2724890806985549, -3.099136435326769, -0.9104975698752333, 2.1938727782475307, 4.382511643699067, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 3.064516129032258, 0.0, 0.6105797478417911, 0.7137111087335147, 0.27531683100761994, -3.210681492064849, -1.0407912585708752, 2.1952923015888643, 4.365182535082849, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 3.225806451612903, 0.0, 0.5713465362761155, 0.7583354796019631, 0.277917090441647, -3.3293893022939733, -1.176917610410997, 2.1878188682630157, 4.3402905601459905, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 3.3870967741935485, 0.0, 0.524628365569454, 0.8033617830695299, 0.28029690431790977, -3.455327442419234, -1.3190823191656802, 2.1714227226561515, 4.307667845909709, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 3.5483870967741935, 0.0, 0.4681309231971371, 0.8487538358335469, 0.2825110288335218, -3.588558083421826, -1.4674450726940187, 2.1460924881886903, 4.267205498916496, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 3.7096774193548385, 0.0, 0.3976058997773333, 0.8944943730158272, 0.28455848025277664, -3.7291385071284764, -1.6222246613433795, 2.1117950919119823, 4.218708937697083, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 3.870967741935484, 0.0, 0.30338257406505653, 0.9405468939796039, 0.2864523170059134, -3.877121572665835, -1.7835136085902874, 2.0685437595512104, 4.162151723626757, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 4.032258064516129, 0.0, 0.1446955925096078, 0.9868983462435412, 0.18430462865855413, -4.032556137091868, -1.9514849923003827, 2.0163215791308233, 4.09739272392231, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 4.193548387096774, 0.0, 1.4308335100809608e-06, 0.9999999999984923, 0.04061512664191126, -4.193548387096596, -1.9999999999939402, 2.0000000000022666, 4.193548387104915, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 4.354838709677419, 0.0, 1.4166963256342935e-06, 0.9999999999989965, 4.641120820991773e-12, -4.354838709677106, -1.9999999999955318, 2.0000000000018496, 4.354838709683426, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 4.516129032258064, 0.0, 1.5300041198287193e-07, 0.9999999999999895, -2.0459134386641153e-11, -4.516129032258057, -1.9999999999999512, 2.000000000000022, 4.516129032258129, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 4.67741935483871, 0.0, 4.392821439169487e-06, 0.9999999999923967, -2.4060864411978857e-12, -4.677419354832956, -1.9999999999591702, 2.0000000000198193, 4.677419354893605, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 4.838709677419355, 0.0, 1.3440139293661437e-06, 0.9999999999992133, 2.3406254712199372e-11, -4.838709677418563, -1.999999999995394, 2.00000000000238, 4.838709677425535, 1.0, 0.0, 0.0, 0.0
, 00.7741935483870968, 5.0, 0.0, 3.7009635329478003e-07, 0.9999999999999472, 4.5499159995188165e-12, -4.9999999999999325, -1.9999999999996645, 2.0000000000001825, 5.000000000000455, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 0.0, 0.0, 0.801155924631453, 0.0, 0.19223776500695686, -2.2694233403910666, 1.0725117230096302, 1.0725122929022564, 4.414447356302953, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 0.16129032258064516, 0.0, 0.8012609607925556, 0.03100609113015433, 0.19276431433182536, -2.271922674559501, 0.9763483955945161, 1.1692381072220328, 4.417509177376054, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 0.3225806451612903, 0.0, 0.8015408417424587, 0.062182036881233985, 0.19430625030909218, -2.2794344596732725, 0.8811283846317652, 1.2659572893570554, 4.426520133662093, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 0.4838709677419355, 0.0, 0.8018916093271194, 0.09368552671373245, 0.1967574273400134, -2.291999046534633, 0.7870187489525179, 1.361946536922268, 4.440964332409429, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 0.6451612903225806, 0.0, 0.8021537111916512, 0.1256521747328512, 0.1999618034400911, -2.3096805500230353, 0.6939816784498503, 1.4563886348682173, 4.460050863341101, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 0.8064516129032258, 0.0, 0.8021271751461798, 0.15818933427505216, 0.20373766854003728, -2.3325627340848465, 0.6017994022636387, 1.548428640614326, 4.48279077696281, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 0.967741935483871, 0.0, 0.801586723644872, 0.19137400329415355, 0.2079011151233408, -2.3607442321528405, 0.5101093010128178, 1.6372221875118464, 4.508075720677502, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 1.129032258064516, 0.0, 0.8002971426843152, 0.22525421012129113, 0.2122844224136661, -2.3943337234386366, 0.4184507703051687, 1.7219770851333585, 4.534761578877167, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 1.2903225806451613, 0.0, 0.7980201179984097, 0.25985284923404584, 0.21674464757033118, -2.4334455358819453, 0.3262948494325798, 1.8019703397431692, 4.561710725057695, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 1.4516129032258065, 0.0, 0.7945360645910231, 0.29517183836978506, 0.2211713955901332, -2.478195951558027, 0.2331292209881454, 1.876593069403722, 4.5879182419498985, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 1.6129032258064515, 0.0, 0.7896147434697857, 0.33119846071473397, 0.22548337431988405, -2.5287003132631547, 0.13838208740084895, 1.9452860902012783, 4.61236849086528, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 1.7741935483870968, 0.0, 0.7830473588183964, 0.36790841073103797, 0.22962341611403891, -2.5850709052065852, 0.04154697207290466, 2.007604770294726, 4.634222647574216, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 1.935483870967742, 0.0, 0.7746241504059267, 0.40527053042894007, 0.2335574975117746, -2.647415508142397, -0.057867769364289105, 2.0631713405592604, 4.652719079337371, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 2.096774193548387, 0.0, 0.7641344052454282, 0.4432495389606427, 0.23726660222258442, -2.7158365016344677, -0.16031560560646702, 2.1116763775221354, 4.667197273550131, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 2.258064516129032, 0.0, 0.7513596730305764, 0.4818081440491286, 0.24074360770495704, -2.790430385733894, -0.2662085335759957, 2.152869330846487, 4.677091183004393, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 2.4193548387096775, 0.0, 0.7360637127757634, 0.5209087672525643, 0.24398981991497268, -2.8712876092597646, -0.3759208023280718, 2.186547323872708, 4.681914130804404, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 2.5806451612903225, 0.0, 0.7179814020958702, 0.5605145375700875, 0.24701351694745793, -2.9584926122746706, -0.4897890606523958, 2.212547758493697, 4.681251310115975, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 2.7419354838709675, 0.0, 0.69680145979015, 0.6005905469130346, 0.24982268535034555, -3.0521240109964314, -0.608120863815621, 2.230738400083582, 4.674741547264382, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 2.903225806451613, 0.0, 0.6721505197116551, 0.641102500586328, 0.25243058576604593, -3.152254871615532, -0.7311792441305672, 2.2410199819048287, 4.662095609389792, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 3.064516129032258, 0.0, 0.6435519267905735, 0.6820197681278881, 0.2548530708788178, -3.2589530343563737, -0.859214740905307, 2.243307674599047, 4.643045968050114, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 3.225806451612903, 0.0, 0.6103822797553987, 0.7233131686117531, 0.2571002476294725, -3.372281460756361, -0.9924447162208683, 2.237538014373451, 4.617374758908936, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 3.3870967741935485, 0.0, 0.57178358592558, 0.7649553318793308, 0.25918726103390555, -3.4922985857592694, -1.1310620171493404, 2.2236626043198364, 4.584899172929769, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 3.5483870967741935, 0.0, 0.5265010368187975, 0.8069219624936581, 0.26112502625261813, -3.6190586626141714, -1.2752461252511702, 2.201641809364699, 4.545454346727698, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 3.7096774193548385, 0.0, 0.47256069345405965, 0.8491892113156593, 0.2629345106887216, -3.7526120930794065, -1.425149474647804, 2.1714491485887764, 4.498911767020377, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 3.870967741935484, 0.0, 0.40646146300756514, 0.8917395465867941, 0.2646068482891174, -3.893005738576083, -1.5809322369530632, 2.133056475872175, 4.445129977495192, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 4.032258064516129, 0.0, 0.3207294551765312, 0.9345462591508584, 0.2661937576128712, -4.040283210268266, -1.742686512775982, 2.086462671556774, 4.384059369049055, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 4.193548387096774, 0.0, 0.1903004061499679, 0.9776085006554622, 0.2029065963989227, -4.194485136738482, -1.9106036809230198, 2.031629349921381, 4.315510805736849, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 4.354838709677419, 0.0, 1.1462863739978906e-05, 0.9999999999247045, 0.06941364796440307, -4.354838709671384, -1.9999999996821614, 2.0000000001215774, 4.354838710110791, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 4.516129032258064, 0.0, 1.1203601565805735e-06, 0.9999999999988181, 2.3328300402525315e-10, -4.516129032257759, -1.9999999999945144, 2.0000000000023093, 4.51612903226555, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 4.67741935483871, 0.0, 1.9236512448850713e-07, 0.999999999999957, -6.171193556170352e-11, -4.677419354838699, -1.999999999999786, 2.000000000000099, 4.6774193548389995, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 4.838709677419355, 0.0, 7.205086840662194e-06, 0.999999999978911, -1.8561041592590754e-12, -4.838709677404865, -1.999999999883378, 2.000000000056882, 4.838709677578368, 1.0, 0.0, 0.0, 0.0
, 00.8354838709677419, 5.0, 0.0, 1.183317706817213e-06, 0.9999999999993583, 1.2677332517085916e-10, -4.999999999999398, -1.9999999999961502, 2.000000000001992, 5.000000000005244, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 0.0, 0.0, 0.8301402573566471, 0.0, 0.19222321397018377, -2.3511023439310192, 1.235992545090459, 1.235993666958656, 4.823088555980136, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 0.16129032258064516, 0.0, 0.8300564721440826, 0.031003744188739316, 0.19254546696748598, -2.353601939968515, 1.145871907535962, 1.325615339582414, 4.825089187086899, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 0.3225806451612903, 0.0, 0.8297854453928039, 0.062111440957253544, 0.19349463407809872, -2.3611091504789004, 1.0555282514566193, 1.4143452987038676, 4.83098270063939, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 0.4838709677419355, 0.0, 0.8292697589645704, 0.09342136808490019, 0.19502046345730603, -2.3736487794885255, 0.96511058153467, 1.501694019897815, 4.840453380921007, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 0.6451612903225806, 0.0, 0.8284181614550695, 0.12502126787896517, 0.19704686924192116, -2.391260689765873, 0.8746373891736468, 1.5871033690657455, 4.8530014480052595, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 0.8064516129032258, 0.0, 0.827112984337564, 0.15698487429197153, 0.19948143846801347, -2.413997802267858, 0.7840104841068061, 1.6699794139973885, 4.867987700372055, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 0.967741935483871, 0.0, 0.8252164661955949, 0.1893701189976792, 0.2022254363436038, -2.4419236692239226, 0.6930299455042462, 1.7497191650811246, 4.8846727798092875, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 1.129032258064516, 0.0, 0.8225784149365843, 0.22221888601571468, 0.205182428115648, -2.475109885279471, 0.6014187898322776, 1.825737328155886, 4.902266003267631, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 1.2903225806451613, 0.0, 0.8190420692774579, 0.255557999034985, 0.2082648244073773, -2.513633566548558, 0.5088467253989735, 1.8974850852655984, 4.919965377213125, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 1.4516129032258065, 0.0, 0.8144472290005498, 0.2894010874374493, 0.21139838569171615, -2.557575065001099, 0.4149485537312677, 1.9644598629631398, 4.936983481695512, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 1.6129032258064515, 0.0, 0.8086309065308288, 0.3237510266774741, 0.21452075583857347, -2.6070160163076914, 0.319336791108549, 2.026208191513158, 4.952560998929398, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 1.7741935483870968, 0.0, 0.8014364732234956, 0.35860133125634397, 0.21758574033810746, -2.6620377584221275, 0.22164689188141581, 2.082346874962542, 4.966031525266075, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 1.935483870967742, 0.0, 0.7926967745824146, 0.39393997517363777, 0.2205598740716706, -2.7227201131925867, 0.12149174353463142, 2.132525715155482, 4.976737571882705, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 2.096774193548387, 0.0, 0.7822464194255228, 0.4297496777310764, 0.22341860446276876, -2.7891404955834176, 0.018521409142100324, 2.1764570434479147, 4.984118948173434, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 2.258064516129032, 0.0, 0.76990957985629, 0.46601049274227285, 0.22614733708751183, -2.861373301297681, -0.08760221073136724, 2.213892424937279, 4.987663515503595, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 2.4193548387096775, 0.0, 0.7554986743590631, 0.5027004316302738, 0.22873449811313976, -2.9394895203955205, -0.19718894392991523, 2.2446257523739583, 4.986926328839567, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 2.5806451612903225, 0.0, 0.7388086986966174, 0.5397958147142534, 0.23118386887006367, -3.023556527346086, -0.31051509303723035, 2.2684898740567006, 4.981531308365554, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 2.7419354838709675, 0.0, 0.7195941957930911, 0.5772758732012621, 0.23349324001099434, -3.1136380041675027, -0.42787171313785066, 2.2853271226879537, 4.971093413717603, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 2.903225806451613, 0.0, 0.6975815958792755, 0.6151162147178, 0.23566114050204295, -3.2097939604774006, -0.5494771418531944, 2.2950304715158567, 4.955347290140065, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 3.064516129032258, 0.0, 0.672428067739143, 0.6532955959438566, 0.23769805470519592, -3.3120808217509956, -0.6755584920163529, 2.297498398426603, 4.934020728161242, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 3.225806451612903, 0.0, 0.6437051363778108, 0.6917930065581858, 0.23960830681518444, -3.4205515631705676, -0.8063149463207268, 2.2926511027414898, 4.906887719591339, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 3.3870967741935485, 0.0, 0.6108530584095933, 0.7305885981423031, 0.24139957790376473, -3.535255872187601, -0.9419285018933843, 2.280423025676953, 4.873750395971167, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 3.5483870967741935, 0.0, 0.5731086627048643, 0.7696638381400454, 0.243079606342636, -3.6562403271807136, -1.082565762996452, 2.260760394174894, 4.834434958359156, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 3.7096774193548385, 0.0, 0.5293753461068703, 0.8090013743818631, 0.24465258366505158, -3.7835485831140017, -1.228378078132796, 2.23361982606075, 4.7887903310419535, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 3.870967741935484, 0.0, 0.4779641895841228, 0.8485840264190943, 0.24612529005265757, -3.917221557772883, -1.3794974631122616, 2.198968883678835, 4.736692978339462, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 4.032258064516129, 0.0, 0.4159869742195917, 0.8883966292375591, 0.24750984933494788, -4.057297614153898, -1.536049806683851, 2.1567795516692145, 4.678027359139255, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 4.193548387096774, 0.0, 0.3376163509797692, 0.9284259133013355, 0.24880997404322008, -4.203812736128324, -1.6981537484718199, 2.107028258478473, 4.6126872461349855, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 4.354838709677419, 0.0, 0.22635523021310808, 0.968657911186985, 0.2218796659072014, -4.3568006955590075, -1.865909021686644, 2.0496999879961346, 4.540591661868502, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 4.516129032258064, 0.0, 3.9740883820942995e-05, 0.9999999990778521, 0.09716047529223935, -4.516129032224272, -1.9999999959278443, 2.0000000015931643, 4.516129037889591, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 4.67741935483871, 0.0, 3.789285381674591e-06, 0.9999999999909331, 2.8576119137646574e-09, -4.677419354836793, -1.9999999999562539, 2.0000000000186917, 4.677419354899229, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 4.838709677419355, 0.0, 4.5068205280051246e-07, 0.9999999999996624, -2.173582980269373e-10, -4.838709677419219, -1.9999999999982274, 2.0000000000008162, 4.838709677421804, 1.0, 0.0, 0.0, 0.0
, 00.896774193548387, 5.0, 0.0, 1.3679970605030324e-05, 0.9999999999208176, -4.888378812850647e-10, -4.999999999951014, -1.999999999549644, 2.000000000221004, 5.0000000006223715, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 0.0, 0.0, 0.8530149165747128, 0.0, 0.18993967166792586, -2.4380145541416525, 1.3942382113454248, 1.394244769638979, 5.226497535126055, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 0.16129032258064516, 0.0, 0.8528240301135501, 0.03063543091418159, 0.19014319189180198, -2.4404847083539023, 1.3094829612831431, 1.477752153866406, 5.22771982350345, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 0.3225806451612903, 0.0, 0.8522399288188911, 0.06133651351348451, 0.19074516505183975, -2.447900484679837, 1.223681396411335, 1.5597370576954563, 5.2313189387866315, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 0.4838709677419355, 0.0, 0.8512282947948703, 0.09216612931800086, 0.19172074431808842, -2.4602775983412286, 1.1369597482835052, 1.6398546275650379, 5.237091974189777, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 0.6451612903225806, 0.0, 0.8497346072799771, 0.12318191490641625, 0.19303156792337048, -2.4776415141174986, 1.0493605950514646, 1.7177171357153556, 5.244719244884314, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 0.8064516129032258, 0.0, 0.8476857790665023, 0.15443437703521715, 0.19462946130075962, -2.5000264384926894, 0.9608461628071011, 1.7929040367983915, 5.253776638098185, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 0.967741935483871, 0.0, 0.84499526744691, 0.18596561210020968, 0.1964609836050655, -2.527474057548475, 0.8713131590967891, 1.86498425504882, 5.263771471694087, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 1.129032258064516, 0.0, 0.8415639550409185, 0.21780888787556085, 0.19847085025394037, -2.560032134557557, 0.7805953440431157, 1.9335243650665075, 5.274151843667183, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 1.2903225806451613, 0.0, 0.8372876485007015, 0.2499884670208356, 0.20060697084460766, -2.5977530759700365, 0.6884929232446872, 1.9981139165044095, 5.284359915719138, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 1.4516129032258065, 0.0, 0.8320507912831505, 0.28252081395446654, 0.20282174858682178, -2.6406925560890135, 0.594753484307528, 2.0583514218267736, 5.293797462223314, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 1.6129032258064515, 0.0, 0.8257374229681897, 0.3154148375327136, 0.20507163628932645, -2.6889082656994914, 0.49911893837674953, 2.113876682681555, 5.3019038867577954, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 1.7741935483870968, 0.0, 0.8182291327098834, 0.34867295469295895, 0.20732284718298127, -2.7424588238180228, 0.4013262758236669, 2.1643663350628817, 5.308151434704564, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 1.935483870967742, 0.0, 0.8093980045575185, 0.3822931753336753, 0.20954815644653688, -2.8014028691393142, 0.3010900380219906, 2.2095185238511466, 5.312011431012454, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 2.096774193548387, 0.0, 0.7991139017865323, 0.4162691341918418, 0.2117249007369473, -2.865798330223445, 0.19814104692893425, 2.249073912096689, 5.313013289249065, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 2.258064516129032, 0.0, 0.7872384827586147, 0.4505915304101099, 0.21383657312156062, -2.935701861756458, 0.09221641398985732, 2.282804170973431, 5.31072244671975, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 2.4193548387096775, 0.0, 0.7736235553399234, 0.48524867390847426, 0.21587240939926877, -3.011168427583417, -0.016931721542779547, 2.3105129008577014, 5.304749606898334, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 2.5806451612903225, 0.0, 0.7581042456710573, 0.5202277915066482, 0.21782530230506447, -3.0922510083985193, -0.129544001127418, 2.332027201766138, 5.294734209037236, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 2.7419354838709675, 0.0, 0.7404962382309501, 0.555514900458495, 0.21969111051789295, -3.1790004119251467, -0.24584135562098902, 2.3472013506372043, 5.28036040694137, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 2.903225806451613, 0.0, 0.7205855342443476, 0.5910958916737105, 0.22146700126065041, -3.2714651649837925, -0.36603371710461463, 2.3559088540359325, 5.26134030191511, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 3.064516129032258, 0.0, 0.6981207114941634, 0.626955868607092, 0.2231529739718958, -3.3696914693063835, -0.490308563218665, 2.3580458633694596, 5.23742876945717, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 3.225806451612903, 0.0, 0.6727932736310092, 0.6630807219872252, 0.22475281351603119, -3.4737232056773597, -0.6188462691531061, 2.3535209058733195, 5.208397842397574, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 3.3870967741935485, 0.0, 0.6442162857005352, 0.6994567761929085, 0.22626779544674935, -3.583601973712825, -0.7518134944783057, 2.342256629449934, 5.174045108684444, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 3.5483870967741935, 0.0, 0.611889365613113, 0.7360703334216605, 0.22769901064610182, -3.6993671570476314, -0.8893595375467659, 2.3241898980363023, 5.13419751753717, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 3.7096774193548385, 0.0, 0.575137671516566, 0.7729080699497155, 0.22905457192995493, -3.821056005866735, -1.0316209728681256, 2.299268099779869, 5.088703132778475, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 3.870967741935484, 0.0, 0.5330013344763245, 0.8099589050119685, 0.23033210590676506, -3.9487037305228663, -1.1787344911296558, 2.267442304012462, 5.037411543405671, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 4.032258064516129, 0.0, 0.48404045951482655, 0.8472087492744784, 0.23154664061794317, -4.082343601505927, -1.3308024055366083, 2.2286819466317067, 4.98022314260103, 1.0, 0.0, 0.0, 0.0
, 00.9580645161290322, 4.193548387096774, 0.0, 0.42585252225849074, 0.8846513697274341, 0.23268793997831513, -4.222007052115833, -1.4879619389916554, 2.1829433596655416, 4.916988472789719, 1.0, 0.0, 0.0, 0.0
