J, B, T, O, m, chi, E0, E1, E2, E3, p0, p1, p2, p3, boundary 
2.0, 0.3333333333333333, 0.0, 0.9675183860634414, 0.03906302252782914, 0.11719418282205218, -4.256510463739431, 3.6610431185523966, 3.827691500415528, 11.74524508270737, 1.0, 0.0, 0.0, 0.0, 0 
2.0, 0.6666666666666666, 0.0, 0.9653279269690874, 0.07812945521470145, 0.11720948582898193, -4.276042419203824, 3.560837712484315, 3.894026340209636, 11.73090647189776, 1.0, 0.0, 0.0, 0.0, 0 
2.0, 1.0, 0.0, 0.961664330641163, 0.11720267974715043, 0.11723465341573622, -4.308597553562844, 3.4494363614320753, 3.9489499172000775, 11.706983832194995, 1.0, 0.0, 0.0, 0.0, 0 
2.0, 1.3333333333333333, 0.0, 0.9565090717200296, 0.15628589082519226, 0.11726944095475045, -4.3541786606685955, 3.3268798027550477, 3.9923970315066892, 11.673455494930346, 1.0, 0.0, 0.0, 0.0, 0 
2.0, 1.6666666666666665, 0.0, 0.9498337868796998, 0.1953823070503174, 0.11731361203083636, -4.412789614297838, 3.1931883874976963, 4.024285394088152, 11.630263395883693, 1.0, 0.0, 0.0, 0.0, 0 
2.0, 2.0, 0.0, 0.9416017851699575, 0.2344949655124165, 0.11736685180489825, -4.484435331765846, 3.0483789495936673, 4.044532425088364, 11.577346706447871, 1.0, 0.0, 0.0, 0.0, 0 
2.0, 2.333333333333333, 0.0, 0.9317659257114927, 0.27362687492024956, 0.11742809951980812, -4.569121728654675, 2.892454947316277, 4.053046975219745, 11.514623651190709, 1.0, 0.0, 0.0, 0.0, 0 
2.0, 2.6666666666666665, 0.0, 0.9202702636025513, 0.3127803651922886, 0.11749812996397577, -4.666855665834014, 2.7254291880412995, 4.049749676529777, 11.442034530405106, 1.0, 0.0, 0.0, 0.0, 0 
2.0, 3.0, 0.0, 0.9070407090673688, 0.3519589615629001, 0.11757552730122672, -4.7776448899943835, 2.5472620900257414, 4.034520693217742, 11.359427673237875, 1.0, 0.0, 0.0, 0.0, 0 
2.0, 3.333333333333333, 0.0, 0.8919961193702878, 0.39116405005977306, 0.11765909566518598, -4.901497968889412, 2.357966935906366, 4.007289679866892, 11.266754584662667, 1.0, 0.0, 0.0, 0.0, 0 
2.0, 3.6666666666666665, 0.0, 0.8750321779507049, 0.43039835867302406, 0.11774922834574345, -5.038424222807912, 2.1575039156967257, 3.9679465838965213, 11.163874722401154, 1.0, 0.0, 0.0, 0.0, 0 
2.0, 4.0, 0.0, 0.8560264696186682, 0.469663535623602, 0.11784450244489811, -5.188433653395657, 1.9458500715482614, 3.9164004619546526, 11.050684186898584, 1.0, 0.0, 0.0, 0.0, 0 
2.0, 4.333333333333333, 0.0, 0.8348294163485706, 0.5089613603029561, 0.11794475100419241, -5.351536871212339, 1.7229676574515507, 3.852553577756083, 10.927058106419988, 1.0, 0.0, 0.0, 0.0, 0 
2.0, 4.666666666666666, 0.0, 0.8112586547470239, 0.548293369626397, 0.11804921044831262, -5.52774502313195, 1.488814662687233, 3.776310176534527, 10.792869862353697, 1.0, 0.0, 0.0, 0.0, 0 
2.0, 5.0, 0.0, 0.7850893832173796, 0.5876608339351646, 0.11810239292630276, -5.717069720663519, 1.2433456216129364, 3.687577095512389, 10.647992437788844, 1.0, 0.0, 0.0, 0.0, 0 
