J, B, T, O, m, chi, E0, E1, E2, E3, E4, E5, p0, p1, p2, p3, p4, p5 
0.22666666666666666, 0.9523809523809523, 0.0, 2.1233166943510548e-06, 9.452261018664177e-14, -1.483027089694813e-14, -3.9999999999974496, -0.9523809523780918, 3.192761696579732e-12, 0.9523809523818941, 2.0000000000035474, 2.0000000000070273, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.0317460317460316, 0.0, 1.7375829086574326e-06, 6.943701928275384e-14, 1.1013835513186749e-13, -3.9999999999981544, -1.03174603174391, 2.183490415628766e-12, 1.0317460317467055, 2.000000000002669, 2.0000000000050586, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.1111111111111112, 0.0, 2.1107909084528033e-06, 1.1200488877900169e-13, 9.8435513207861e-15, -3.9999999999974243, -1.111111111108114, 3.1498900423019725e-12, 1.1111111111116934, 2.000000000003654, 2.000000000007469, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.1904761904761905, 0.0, 1.6019845142305569e-06, 7.099948774637068e-14, -2.615970562442052e-13, -3.999999999998238, -1.1904761904740784, 1.9333329044705027e-12, 1.190476190476711, 2.0000000000026996, 2.0000000000049334, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.2698412698412698, 0.0, 1.506431285324425e-06, 7.048154651801674e-14, -2.404670879930987e-13, -3.9999999999987947, -1.2698412698398365, 1.5924383613158509e-12, 1.2698412698410495, 2.0000000000016565, 2.0000000000039946, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.349206349206349, 0.0, 9.581073812309416e-07, 3.283010869984708e-14, -3.27164331197492e-13, -3.9999999999994684, -1.3492063492057018, 6.880057582280046e-13, 1.3492063492061825, 2.0000000000007807, 2.0000000000018154, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.4285714285714284, 0.0, 7.076002193283327e-07, 1.8550700296192614e-14, -1.8221984396538262e-13, -3.999999999999738, -1.4285714285711066, 3.498504148721403e-13, 1.428571428571257, 2.000000000000362, 2.0000000000009934, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.507936507936508, 0.0, 1.2828539923312568e-07, 3.906323943437144e-15, -2.1078274689279906e-14, -3.9999999999998876, -1.5079365079363618, 9.449616357701061e-14, 1.507936507936541, 2.0000000000002087, 2.000000000000315, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.5873015873015872, 0.0, 4.7271979785567635e-07, 1.5204942409005328e-14, 1.1366093865417783e-12, -3.9999999999997744, -1.587301587301292, 2.6251509181412577e-13, 1.5873015873013905, 2.0000000000004015, 2.000000000000872, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.6666666666666665, 0.0, 1.974216717370251e-06, 1.8432051228340193e-13, -9.570259624781227e-14, -3.999999999996408, -1.6666666666619987, 3.3514020789134917e-12, 1.6666666666644394, 2.0000000000061795, 2.000000000013294, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.746031746031746, 0.0, 7.4119831337669155e-09, 1.4054115701793884e-17, -9.26649543149888e-13, -3.999999999999909, -1.746031746031629, 3.7434413468023916e-14, 1.746031746031862, 2.000000000000118, 2.000000000000222, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.8253968253968254, 0.0, 8.096131047576353e-07, 3.723328321199114e-14, 1.9181612159880396e-12, -3.999999999999671, -1.8253968253963773, 4.548630539390737e-13, 1.8253968253949804, 2.0000000000004734, 2.0000000000029106, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.9047619047619047, 0.0, 2.2016215972514965e-06, 3.044840883995176e-13, 2.25657306624489e-12, -3.9999999999973133, -1.9047619047581994, 3.4969883346613567e-12, 1.9047619047338082, 2.0000000000040727, 2.0000000000366946, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.984126984126984, 0.0, 2.4057837217274095e-06, 3.9541948420324345e-13, 6.960611929432045e-12, -3.9999999999967666, -1.9841269841224343, 4.178072224119661e-12, 1.984126983903464, 2.0000000000049867, 2.0000000002339418, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 2.0634920634920633, 0.0, 4.331008250127791e-06, 1.4093431248173025e-12, 1.757499967799587e-11, -3.9999999999880838, -2.063492063475125, 1.4202778188835276e-11, 1.9999999998350042, 2.000000000019552, 2.0634920636952208, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 2.142857142857143, 0.0, 6.186310889894813e-06, 3.1851019727740163e-12, 2.5889928873156853e-11, -3.999999999974989, -2.142857142820984, 2.9490772924151105e-11, 1.9999999998735645, 2.0000000000419664, 2.142857143063862, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 2.2222222222222223, 0.0, 7.757750475397267e-06, 5.518855644366009e-12, 3.292171817437522e-11, -3.999999999955889, -2.2222222221580124, 4.8496073129968894e-11, 1.9999999999042726, 2.000000000077536, 2.222222222458731, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 2.3015873015873014, 0.0, 9.152042473545524e-06, 8.410771524262147e-12, 2.941763447452872e-11, -3.9999999999399183, -2.301587301497996, 6.678370944829746e-11, 1.9999999999299853, 2.000000000106519, 2.301587301851013, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
