J, B, T, O, m, chi, E0, E1, E2, E3, p0, p1, p2, p3, boundary 
1.0, 0.3333333333333333, 0.0, 0.8650103033887288, 0.06257177988907778, 0.1883419775515431, -2.510422663667286, 1.3301063333868486, 1.6628649664887165, 5.503393963542844, 1.0, 0.0, 0.0, 0.0, 0 
1.0, 0.6666666666666666, 0.0, 0.8618169080364165, 0.1255613183676954, 0.1901329074162813, -2.5417611662530137, 1.1543762642840234, 1.8165372676257734, 5.512674698162814, 1.0, 0.0, 0.0, 0.0, 0 
1.0, 1.0, 0.0, 0.8560265035550967, 0.18932705149993198, 0.19285226448526155, -2.594216826695777, 0.9729251660629888, 1.958200333098096, 5.525342325856856, 1.0, 0.0, 0.0, 0.0, 0 
1.0, 1.3333333333333333, 0.0, 0.8470142286501945, 0.2541294946912031, 0.1961933235561121, -2.668094818357964, 0.7849290884545198, 2.084803325689018, 5.537827232501517, 1.0, 0.0, 0.0, 0.0, 0 
1.0, 1.6666666666666665, 0.0, 0.8340073786359402, 0.32012260053734004, 0.19985296057965415, -2.76376920975337, 0.5888721419293151, 2.1934010885480406, 5.546042440230723, 1.0, 0.0, 0.0, 0.0, 0 
1.0, 2.0, 0.0, 0.8161462834436062, 0.3873648017443059, 0.20358464994356237, -2.881648914277145, 0.3829362194967881, 2.2814428044189445, 5.546027938192875, 1.0, 0.0, 0.0, 0.0, 0 
1.0, 2.333333333333333, 0.0, 0.7924583489843327, 0.45584570049971496, 0.2072158138979946, -3.0221501819950416, 0.16516136052866978, 2.3467995789724956, 5.534111121496208, 1.0, 0.0, 0.0, 0.0, 0 
1.0, 2.6666666666666665, 0.0, 0.7618209509747766, 0.5255086776763023, 0.2106413707640475, -3.185677433015348, -0.06632124528318516, 2.3878058906621114, 5.507162078394275, 1.0, 0.0, 0.0, 0.0, 0 
1.0, 3.0, 0.0, 0.7228314791596153, 0.59627328100908, 0.21380520363297212, -3.37261166980927, -0.31323827706616736, 2.4031796661229747, 5.462553058866085, 1.0, 0.0, 0.0, 0.0, 0 
1.0, 3.333333333333333, 0.0, 0.6735896013501459, 0.6680454800982837, 0.2166906192478742, -3.5833046570553653, -0.5770869346457189, 2.3919787388358875, 5.398196461245535, 1.0, 0.0, 0.0, 0.0, 0 
1.0, 3.6666666666666665, 0.0, 0.6112043508666998, 0.7407336938409961, 0.21930266111965896, -3.8180769965348853, -0.8592072944235708, 2.3534903284976383, 5.312360030608952, 1.0, 0.0, 0.0, 0.0, 0 
1.0, 4.0, 0.0, 0.5306801845770558, 0.8142472541780563, 0.22165510201428879, -4.077218587576135, -1.1607235450903834, 2.2872093783014233, 5.203704420787171, 1.0, 0.0, 0.0, 0.0, 0 
1.0, 4.333333333333333, 0.0, 0.4213544706862481, 0.8885037618505219, 0.22376312522487063, -4.360990405059748, -1.482609282983472, 2.1927676428541116, 5.0711487649303875, 1.0, 0.0, 0.0, 0.0, 0 
1.0, 4.666666666666666, 0.0, 0.24710993835715028, 0.9634226709946367, 0.1672443565022924, -4.669626901620601, -1.8256641280814883, 2.069917414622988, 4.9138801881621035, 1.0, 0.0, 0.0, 0.0, 0 
1.0, 5.0, 0.0, 3.0246178724235764e-05, 0.9999999995187169, 0.1097319855722404, -4.99999999991287, -1.9999999974732638, 2.0000000011326757, 5.00000000357229, 1.0, 0.0, 0.0, 0.0, 0 
