J, B, T, O, m, chi, E0, E1, E2, E3, E4, E5, p0, p1, p2, p3, p4, p5, boundary 
0.0, 0.0, 0.0, 0.2, 0.0, -1.2133358649639586e-32, -3.9999999999999973, -1.4802973661668753e-16, 0.0, 4.86865413681926e-16, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.0, 0.0, 0.5, 0.2, 0.0, 0.001441787413996945, -3.9999999999999973, -1.4802973661668753e-16, 0.0, 4.86865413681926e-16, 2.0, 2.0, 0.9989823603369962, 0.0003351212478269046, 0.0003351212478269045, 0.0003351212478269042, 6.137959759139577e-06, 6.137959759139577e-06, 0 
0.0, 0.0, 1.0, 0.2, 0.0, 0.03513641704467789, -3.9999999999999973, -1.4802973661668753e-16, 0.0, 4.86865413681926e-16, 2.0, 2.0, 0.9434812990383464, 0.01728046277146023, 0.017280462771460225, 0.01728046277146022, 0.002338656323635311, 0.002338656323635311, 0 
0.0, 0.0, 1.5, 0.2, 0.0, 0.07481535388688838, -3.9999999999999973, -1.4802973661668753e-16, 0.0, 4.86865413681926e-16, 2.0, 2.0, 0.8031601902589537, 0.055806341903954115, 0.055806341903954115, 0.055806341903954094, 0.014710392014590063, 0.014710392014590063, 0 
0.0, 0.0, 2.0, 0.2, 0.0, 0.09008042237852755, -3.9999999999999973, -1.4802973661668753e-16, 0.0, 4.86865413681926e-16, 2.0, 2.0, 0.66419586405425, 0.08988913538636874, 0.08988913538636874, 0.08988913538636872, 0.033068364893321454, 0.033068364893321454, 0 
0.0, 0.3333333333333333, 0.0, 0.2, -4.044452883213195e-33, 8.89779634306903e-32, -3.999999999999999, -0.3333333333333335, 1.3822902830501035e-16, 0.3333333333333332, 2.0, 2.0000000000000013, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.0, 0.3333333333333333, 0.5, 0.2, 0.0004805958046656483, 0.0017732800171263623, -3.999999999999999, -0.3333333333333335, 1.3822902830501035e-16, 0.3333333333333332, 2.0, 2.0000000000000013, 0.9988279999075051, 0.0006526262044065418, 0.0003350694656715821, 0.00017203039974089372, 6.137011335881812e-06, 6.137011335881795e-06, 0 
0.0, 0.3333333333333333, 1.0, 0.2, 0.011712139014892629, 0.036884560683422114, -3.999999999999999, -0.3333333333333335, 1.3822902830501035e-16, 0.3333333333333332, 2.0, 2.0000000000000013, 0.9416564670678476, 0.02407018305207725, 0.017247039808055916, 0.012358044037184625, 0.002334133017416382, 0.002334133017416379, 0 
0.0, 0.3333333333333333, 1.5, 0.2, 0.02493845129562946, 0.07603041847735217, -3.999999999999999, -0.3333333333333335, 1.3822902830501035e-16, 0.3333333333333332, 2.0, 2.0000000000000013, 0.8009437958048173, 0.06950136082726678, 0.05565233916800956, 0.04456290953163734, 0.014669797334133088, 0.014669797334133075, 0 
0.0, 0.3333333333333333, 2.0, 0.2, 0.030026807459509183, 0.09064923147163027, -3.999999999999999, -0.3333333333333335, 1.3822902830501035e-16, 0.3333333333333332, 2.0, 2.0000000000000013, 0.6625377271146164, 0.10592636357930246, 0.08966473095399825, 0.0758995561197933, 0.03298581111614461, 0.032985811116144584, 0 
0.0, 0.6666666666666666, 0.0, 0.2, 5.931864228712686e-32, 2.371782726512881e-31, -3.9999999999999947, -0.6666666666666666, -3.549862638821e-17, 0.6666666666666669, 1.9999999999999991, 1.9999999999999996, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.0, 0.6666666666666666, 0.5, 0.2, 0.0011821866780842415, 0.002918682153944741, -3.9999999999999947, -0.6666666666666666, -3.549862638821e-17, 0.6666666666666669, 1.9999999999999991, 1.9999999999999996, 0.9982941032140118, 0.0012704628194283763, 0.00033489036328375737, 8.827614134413447e-05, 6.133730961222315e-06, 6.133730961222309e-06, 0 
0.0, 0.6666666666666666, 1.0, 0.2, 0.02458970712228141, 0.04223341415902482, -3.9999999999999947, -0.6666666666666666, -3.549862638821e-17, 0.6666666666666669, 1.9999999999999991, 1.9999999999999996, 0.9360222264133041, 0.03339165067794877, 0.017143845090815155, 0.00880194355566736, 0.002320167131130083, 0.002320167131130082, 0 
0.0, 0.6666666666666666, 1.5, 0.2, 0.050686945651568116, 0.0796459013938177, -3.9999999999999947, -0.6666666666666666, -3.549862638821e-17, 0.6666666666666669, 1.9999999999999991, 1.9999999999999996, 0.7942596135220638, 0.08607234424237337, 0.05518789911440172, 0.035385398590805237, 0.014547372265175757, 0.014547372265175749, 0 
0.0, 0.6666666666666666, 2.0, 0.2, 0.06043282098108685, 0.0923303270169651, -3.9999999999999947, -0.6666666666666666, -3.549862638821e-17, 0.6666666666666669, 1.9999999999999991, 1.9999999999999996, 0.657567255079061, 0.12419841170929877, 0.0889920507132469, 0.0637655907282119, 0.03273834588508994, 0.03273834588508993, 0 
