J, B, T, O, m, chi, E0, E1, E2, E3, p0, p1, p2, p3, w1, w2, w3, w4, w5, w6, boundary 
0.0, 0.0, 0.0, 0.1, 0.0, -4.622231866529366e-32, -1.9999999999999993, -6.428097251471916e-17, 0.0, 1.9999999999999976, 1.0, 0.0, 0.0, 0.0, 3.2395191403065045e-17, 0.9999999999999991, 1.0000000000000002, 1.0000000000000007, 1.0000000000000018, 2.000000000000001, 0 
0.0, 0.0, 0.5, 0.1, 0.0, 0.07538770896343366, -1.9999999999999993, -6.428097251471916e-17, 0.0, 1.9999999999999976, 0.9643510838246155, 0.01766270621329111, 0.017662706213291107, 0.000323503748800443, 3.2395191403065045e-17, 0.9999999999999991, 1.0000000000000002, 1.0000000000000007, 1.0000000000000018, 2.000000000000001, 0 
0.0, 0.0, 1.0, 0.1, 0.0, 0.21140828302157016, -1.9999999999999993, -6.428097251471916e-17, 0.0, 1.9999999999999976, 0.7758034925743754, 0.10499358540350652, 0.10499358540350652, 0.014209336618611075, 3.2395191403065045e-17, 0.9999999999999991, 1.0000000000000002, 1.0000000000000007, 1.0000000000000018, 2.000000000000001, 0 
0.0, 0.0, 1.5, 0.1, 0.0, 0.22013543988145848, -1.9999999999999993, -6.428097251471916e-17, 0.0, 1.9999999999999976, 0.626300463021051, 0.16509100965290371, 0.16509100965290371, 0.04351751767314131, 3.2395191403065045e-17, 0.9999999999999991, 1.0000000000000002, 1.0000000000000007, 1.0000000000000018, 2.000000000000001, 0 
0.0, 0.0, 2.0, 0.1, 0.0, 0.19644806307207063, -1.9999999999999993, -6.428097251471916e-17, 0.0, 1.9999999999999976, 0.5344466453885228, 0.19661193324148185, 0.19661193324148185, 0.07232948812851336, 3.2395191403065045e-17, 0.9999999999999991, 1.0000000000000002, 1.0000000000000007, 1.0000000000000018, 2.000000000000001, 0 
0.0, 0.3333333333333333, 0.0, 0.1, -1.5407439555097887e-32, 2.888894916580854e-32, -1.9999999999999982, -0.3333333333333333, 0.33333333333333326, 1.9999999999999993, 1.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.8333333333333329, 0.8333333333333339, 1.166666666666666, 1.166666666666666, 1.9999999999999958, 0 
0.0, 0.3333333333333333, 0.5, 0.1, 0.02512923632114455, 0.09024662436225678, -1.9999999999999982, -0.3333333333333333, 0.33333333333333326, 1.9999999999999993, 0.9565597350311804, 0.03412430562375197, 0.008995069302607421, 0.00032089004245929183, 0.3333333333333333, 0.8333333333333329, 0.8333333333333339, 1.166666666666666, 1.166666666666666, 1.9999999999999958, 0 
0.0, 0.3333333333333333, 1.0, 0.1, 0.07046942767385672, 0.21545903729607133, -1.9999999999999982, -0.3333333333333333, 0.33333333333333326, 1.9999999999999993, 0.766775195501672, 0.14482512729126787, 0.07435569961741118, 0.01404397758964721, 0.3333333333333333, 0.8333333333333329, 0.8333333333333339, 1.166666666666666, 1.166666666666666, 1.9999999999999958, 0 
0.0, 0.3333333333333333, 1.5, 0.1, 0.07337847996048616, 0.2201421367570309, -1.9999999999999982, -0.3333333333333333, 0.33333333333333326, 1.9999999999999993, 0.6212150428081746, 0.20449963601323917, 0.13112115605275304, 0.04316416512583243, 0.3333333333333333, 0.8333333333333329, 0.8333333333333339, 1.166666666666666, 1.166666666666666, 1.9999999999999958, 0 
0.0, 0.3333333333333333, 2.0, 0.1, 0.06548268769069021, 0.19595265586220695, -1.9999999999999982, -0.3333333333333333, 0.33333333333333326, 1.9999999999999993, 0.5315369607561689, 0.2310050108999283, 0.16552232320923813, 0.07193570513466448, 0.3333333333333333, 0.8333333333333329, 0.8333333333333339, 1.166666666666666, 1.166666666666666, 1.9999999999999958, 0 
0.0, 0.6666666666666666, 0.0, 0.1, 1.9259299443872359e-32, 5.315566646508771e-32, -1.9999999999999996, -0.6666666666666667, 0.6666666666666671, 2.000000000000001, 1.0, 0.0, 0.0, 0.0, 0.6666666666666654, 0.6666666666666661, 0.6666666666666672, 1.3333333333333324, 1.3333333333333366, 1.999999999999997, 0 
0.0, 0.6666666666666666, 0.5, 0.1, 0.060164416241504516, 0.13740159381650713, -1.9999999999999996, -0.6666666666666667, 0.6666666666666671, 2.000000000000001, 0.930538238787122, 0.0646570083257167, 0.004492592084212205, 0.00031216080294730274, 0.6666666666666654, 0.6666666666666661, 0.6666666666666672, 1.3333333333333324, 1.3333333333333366, 1.999999999999997, 0 
0.0, 0.6666666666666666, 1.0, 0.1, 0.14363935819738088, 0.22656918077785737, -1.9999999999999996, -0.6666666666666667, 0.6666666666666671, 2.000000000000001, 0.7399754262388177, 0.19505540463251753, 0.05141604643513666, 0.013553122693527334, 0.6666666666666654, 0.6666666666666661, 0.6666666666666672, 1.3333333333333324, 1.3333333333333366, 1.999999999999997, 0 
0.0, 0.6666666666666666, 1.5, 0.1, 0.14676142450468727, 0.2199933438773686, -1.9999999999999996, -0.6666666666666667, 0.6666666666666671, 2.000000000000001, 0.6062042371033871, 0.2492180124307357, 0.10245658792604843, 0.0421211625398288, 0.6666666666666654, 0.6666666666666661, 0.6666666666666672, 1.3333333333333324, 1.3333333333333366, 1.999999999999997, 0 
0.0, 0.6666666666666666, 2.0, 0.1, 0.13063510390813796, 0.19444868595164827, -1.9999999999999996, -0.6666666666666667, 0.6666666666666671, 2.000000000000001, 0.5229169557562748, 0.26847451691768004, 0.13783941300954217, 0.07076911431650271, 0.6666666666666654, 0.6666666666666661, 0.6666666666666672, 1.3333333333333324, 1.3333333333333366, 1.999999999999997, 0 
0.0, 1.0, 0.0, 0.1, 2.0029671421627253e-32, 9.591131123048435e-32, -1.9999999999999971, -0.9999999999999999, 0.9999999999999996, 1.9999999999999993, 1.0, 0.0, 0.0, 0.0, 0.49999999999999983, 0.5000000000000007, 1.0000000000000002, 1.4999999999999991, 1.5000000000000007, 1.9999999999999967, 0 
0.0, 1.0, 0.5, 0.1, 0.11673029886548264, 0.22075964223218927, -1.9999999999999971, -0.9999999999999999, 0.9999999999999996, 1.9999999999999993, 0.878619198726572, 0.11890817811678699, 0.002177879251304357, 0.0002947439053304173, 0.49999999999999983, 0.5000000000000007, 1.0000000000000002, 1.4999999999999991, 1.5000000000000007, 1.9999999999999967, 0 
0.0, 1.0, 1.0, 0.1, 0.2215155481924283, 0.24173861605588623, -1.9999999999999971, -0.9999999999999999, 0.9999999999999996, 1.9999999999999993, 0.696387487194524, 0.25618663962790716, 0.03467109143547886, 0.012754781742087946, 0.49999999999999983, 0.5000000000000007, 1.0000000000000002, 1.4999999999999991, 1.5000000000000007, 1.9999999999999967, 0 
0.0, 1.0, 1.5, 0.1, 0.22004070921206523, 0.21922265070142924, -1.9999999999999971, -0.9999999999999999, 0.9999999999999996, 1.9999999999999993, 0.5819922788642068, 0.2988047991136745, 0.07876408990160931, 0.040438832120508326, 0.49999999999999983, 0.5000000000000007, 1.0000000000000002, 1.4999999999999991, 1.5000000000000007, 1.9999999999999967, 0 
0.0, 1.0, 2.0, 0.1, 0.19511514499178906, 0.19188837712294834, -1.9999999999999971, -0.9999999999999999, 0.9999999999999996, 1.9999999999999993, 0.5089068616592013, 0.30866761453444164, 0.11355246954265259, 0.0688730542637038, 0.49999999999999983, 0.5000000000000007, 1.0000000000000002, 1.4999999999999991, 1.5000000000000007, 1.9999999999999967, 0 
0.0, 1.3333333333333333, 0.0, 0.1, 8.320017359752859e-32, 1.918226224609687e-31, -2.0000000000000013, -1.3333333333333335, 1.333333333333333, 2.000000000000001, 1.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.33333333333333337, 1.333333333333331, 1.6666666666666679, 1.666666666666668, 1.9999999999999978, 0 
0.0, 1.3333333333333333, 0.5, 0.1, 0.20733751106296402, 0.3327905505467189, -2.0000000000000013, -1.3333333333333335, 1.333333333333333, 2.000000000000001, 0.7903856012417262, 0.20834338249519654, 0.0010058714322325058, 0.00026514483084885514, 0.3333333333333333, 0.33333333333333337, 1.333333333333331, 1.6666666666666679, 1.666666666666668, 1.9999999999999978, 0 
0.0, 1.3333333333333333, 1.0, 0.1, 0.3047984355679717, 0.25648472804721467, -2.0000000000000013, -1.3333333333333335, 1.333333333333333, 2.000000000000001, 0.6379964863559843, 0.32755831797780544, 0.022759882409833763, 0.011685313256377405, 0.3333333333333333, 0.33333333333333337, 1.333333333333331, 1.6666666666666679, 1.666666666666668, 1.9999999999999978, 0 
0.0, 1.3333333333333333, 1.5, 0.1, 0.2929098583056401, 0.2171782033664274, -2.0000000000000013, -1.3333333333333335, 1.333333333333333, 2.000000000000001, 0.5497429816428181, 0.35248441850638323, 0.059574560200743164, 0.03819803965005618, 0.3333333333333333, 0.33333333333333337, 1.333333333333331, 1.6666666666666679, 1.666666666666668, 1.9999999999999978, 0 
0.0, 1.3333333333333333, 2.0, 0.1, 0.2585606886567702, 0.18820907223971314, -2.0000000000000013, -1.3333333333333335, 1.333333333333333, 2.000000000000001, 0.49001779923135713, 0.35111309588772804, 0.09255240723095788, 0.06631669764995726, 0.3333333333333333, 0.33333333333333337, 1.333333333333331, 1.6666666666666679, 1.666666666666668, 1.9999999999999978, 0 
0.0, 1.6666666666666665, 0.0, 0.1, 1.4791141972893971e-31, 0.7500000000000002, -1.9999999999999987, -1.6666666666666665, 1.6666666666666674, 1.9999999999999982, 1.0, 0.0, 0.0, 0.0, 0.16666666666666646, 0.16666666666666674, 1.6666666666666656, 1.8333333333333348, 1.8333333333333364, 1.9999999999999991, 0 
0.0, 1.6666666666666665, 0.5, 0.1, 0.33859066589662856, 0.541922028332001, -1.9999999999999987, -1.6666666666666665, 1.6666666666666674, 1.9999999999999982, 0.6603249177604411, 0.33902211690199974, 0.0004314510053712603, 0.00022151433218142895, 0.16666666666666646, 0.16666666666666674, 1.6666666666666656, 1.8333333333333348, 1.8333333333333364, 1.9999999999999991, 0 
0.0, 1.6666666666666665, 1.0, 0.1, 0.3925053668905714, 0.3667821078614675, -1.9999999999999987, -1.6666666666666665, 1.6666666666666674, 1.9999999999999982, 0.5680499780845499, 0.4070255952683353, 0.014520228377764031, 0.010404198269350014, 0.16666666666666646, 0.16666666666666674, 1.6666666666666656, 1.8333333333333348, 1.8333333333333364, 1.9999999999999991, 0 
0.0, 1.6666666666666665, 1.5, 0.1, 0.3648261781230168, 0.30755992995850523, -1.9999999999999987, -1.6666666666666665, 1.6666666666666674, 1.9999999999999982, 0.5109874609673418, 0.40916677241804345, 0.0443405942950267, 0.03550517231958758, 0.16666666666666646, 0.16666666666666674, 1.6666666666666656, 1.8333333333333348, 1.8333333333333364, 1.9999999999999991, 0 
0.0, 1.6666666666666665, 2.0, 0.1, 0.3205878598182645, 0.2701368773642658, -1.9999999999999987, -1.6666666666666665, 1.6666666666666674, 1.9999999999999982, 0.46691951044689495, 0.39523883258816894, 0.07465097276990458, 0.06319068419503117, 0.16666666666666646, 0.16666666666666674, 1.6666666666666656, 1.8333333333333348, 1.8333333333333364, 1.9999999999999991, 0 
0.0, 2.0, 0.0, 0.1, 0.5000000000000001, 1.5000000000000004, -2.000000000000001, -2.0, 2.0000000000000004, 2.0000000000000004, 1.0, 0.0, 0.0, 0.0, 1.29216880551054e-16, 2.5504798736972977e-16, 1.9999999999999984, 2.0, 2.0, 2.0000000000000004, 1 
0.0, 2.0, 0.5, 0.1, 0.568618863284298, 0.48299025040810645, -2.000000000000001, -2.0, 2.0000000000000004, 2.0000000000000004, 0.4998323249347677, 0.4998323249347668, 0.00016767506523323892, 0.00016767506523323892, 1.29216880551054e-16, 2.5504798736972977e-16, 1.9999999999999984, 2.0, 2.0, 2.0000000000000004, 0 
0.0, 2.0, 1.0, 0.1, 0.54931984080895, 0.2656666680615718, -2.000000000000001, -2.0, 2.0000000000000004, 2.0000000000000004, 0.4910068950189547, 0.4910068950189543, 0.008993104981045776, 0.008993104981045776, 1.29216880551054e-16, 2.5504798736972977e-16, 1.9999999999999984, 2.0, 2.0, 2.0000000000000004, 0 
0.0, 2.0, 1.5, 0.1, 0.49794981161131024, 0.20669446658469334, -2.000000000000001, -2.0, 2.0000000000000004, 2.0000000000000004, 0.46751541543566827, 0.46751541543566794, 0.03248458456433202, 0.03248458456433202, 1.29216880551054e-16, 2.5504798736972977e-16, 1.9999999999999984, 2.0, 2.0, 2.0000000000000004, 0 
0.0, 2.0, 2.0, 0.1, 0.43865194023294735, 0.177297897721926, -2.000000000000001, -2.0, 2.0000000000000004, 2.0000000000000004, 0.44039853898894143, 0.4403985389889412, 0.059601461011058766, 0.059601461011058766, 1.29216880551054e-16, 2.5504798736972977e-16, 1.9999999999999984, 2.0, 2.0, 2.0000000000000004, 0 
0.0, 2.333333333333333, 0.0, 0.1, 1.0000000000000002, 0.7500000000000002, -2.3333333333333335, -1.9999999999999998, 1.9999999999999996, 2.3333333333333353, 1.0, 0.0, 0.0, 0.0, 0.16666666666666638, 0.16666666666666688, 2.0000000000000013, 2.1666666666666656, 2.1666666666666687, 2.3333333333333335, 0 
0.0, 2.333333333333333, 0.5, 0.1, 0.6605841661686995, 0.33402628532945405, -2.3333333333333335, -1.9999999999999998, 1.9999999999999996, 2.3333333333333353, 0.6606425848030539, 0.3391852125998286, 0.00011378396276441082, 5.8418634354615246e-05, 0.16666666666666638, 0.16666666666666688, 2.0000000000000013, 2.1666666666666656, 2.1666666666666687, 2.3333333333333335, 0 
0.0, 2.333333333333333, 1.0, 0.1, 0.5696164789316193, 0.15318085291769912, -2.3333333333333335, -1.9999999999999998, 1.9999999999999996, 2.3333333333333353, 0.575023750740301, 0.41202252172900367, 0.007546455722014069, 0.0054072718086817986, 0.16666666666666638, 0.16666666666666688, 2.0000000000000013, 2.1666666666666656, 2.1666666666666687, 2.3333333333333335, 0 
0.0, 2.333333333333333, 1.5, 0.1, 0.502622489179479, 0.10307471715195948, -2.3333333333333335, -1.9999999999999998, 1.9999999999999996, 2.3333333333333353, 0.5260591757480555, 0.4212352581690545, 0.029268879514313725, 0.023436686568576507, 0.16666666666666638, 0.16666666666666688, 2.0000000000000013, 2.1666666666666656, 2.1666666666666687, 2.3333333333333335, 0 
0.0, 2.333333333333333, 2.0, 0.1, 0.4387864582995485, 0.083277883533462, -2.3333333333333335, -1.9999999999999998, 1.9999999999999996, 2.3333333333333353, 0.4859056891753964, 0.411310285907352, 0.05566479404140365, 0.04711923087584809, 0.16666666666666638, 0.16666666666666688, 2.0000000000000013, 2.1666666666666656, 2.1666666666666687, 2.3333333333333335, 0 
0.0, 2.6666666666666665, 0.0, 0.1, 1.0000000000000002, -3.3306690738754696e-16, -2.666666666666663, -2.0, 2.0000000000000004, 2.6666666666666687, 1.0, 0.0, 0.0, 0.0, 0.3333333333333332, 0.3333333333333333, 1.9999999999999993, 2.333333333333335, 2.3333333333333366, 2.6666666666666643, 0 
0.0, 2.6666666666666665, 0.5, 0.1, 0.791303053503934, 0.33025127091071843, -2.666666666666663, -2.0, 2.0000000000000004, 2.6666666666666687, 0.7913214984967788, 0.20859008233320078, 6.997417717389679e-05, 1.8444992845041944e-05, 0.3333333333333332, 0.3333333333333333, 1.9999999999999993, 2.333333333333335, 2.3333333333333366, 2.6666666666666643, 0 
0.0, 2.6666666666666665, 1.0, 0.1, 0.6514404094207494, 0.23212387316115018, -2.666666666666663, -2.0, 2.0000000000000004, 2.6666666666666687, 0.6546007892973997, 0.33608325135753303, 0.006155579468416253, 0.0031603798766504424, 0.3333333333333332, 0.3333333333333333, 1.9999999999999993, 2.333333333333335, 2.3333333333333366, 2.6666666666666643, 0 
0.0, 2.6666666666666665, 1.5, 0.1, 0.5666662897126166, 0.18553302588018933, -2.666666666666663, -2.0, 2.0000000000000004, 2.6666666666666687, 0.5833293857385833, 0.37401936213047254, 0.02598815610497603, 0.01666309602596681, 0.3333333333333332, 0.3333333333333333, 1.9999999999999993, 2.333333333333335, 2.3333333333333366, 2.6666666666666643, 0 
0.0, 2.6666666666666665, 2.0, 0.1, 0.49417052925525534, 0.16172203932159282, -2.666666666666663, -2.0, 2.0000000000000004, 2.6666666666666687, 0.5310711882605956, 0.3805291345323448, 0.05149901820171797, 0.036900659005340376, 0.3333333333333332, 0.3333333333333333, 1.9999999999999993, 2.333333333333335, 2.3333333333333366, 2.6666666666666643, 0 
0.0, 3.0, 0.0, 0.1, 1.0, -3.3306690738754696e-16, -2.9999999999999982, -2.0, 1.999999999999997, 3.0, 1.0, 0.0, 0.0, 0.0, 0.49999999999999956, 0.5, 1.9999999999999998, 2.499999999999998, 2.4999999999999987, 2.999999999999999, 0 
0.0, 3.0, 0.5, 0.1, 0.8807516801091785, 0.21555670321434567, -2.9999999999999982, -2.0, 1.999999999999997, 3.0, 0.8807570916677813, 0.11919751046351484, 3.998631009952809e-05, 5.411558602906627e-06, 0.49999999999999956, 0.5, 1.9999999999999998, 2.499999999999998, 2.4999999999999987, 2.999999999999999, 0 
0.0, 3.0, 1.0, 0.1, 0.7243657277057194, 0.20271946554907144, -2.9999999999999982, -2.0, 1.999999999999997, 3.0, 0.7261657125463139, 0.26714143652940064, 0.00489286608369022, 0.001799984840594656, 0.49999999999999956, 0.5, 1.9999999999999998, 2.499999999999998, 2.4999999999999987, 2.999999999999999, 0 
0.0, 3.0, 1.5, 0.1, 0.6263111730996053, 0.17133354091594144, -2.9999999999999982, -2.0, 1.999999999999997, 3.0, 0.6379964863559826, 0.3275583179778054, 0.022759882409833804, 0.011685313256377417, 0.49999999999999956, 0.5, 1.9999999999999998, 2.499999999999998, 2.4999999999999987, 2.999999999999999, 0 
0.0, 3.0, 2.0, 0.1, 0.5466011511806104, 0.15242500557284797, -2.9999999999999982, -2.0, 1.999999999999997, 3.0, 0.5752406991996408, 0.34890112077911495, 0.04721863200221321, 0.028639548019030396, 0.49999999999999956, 0.5, 1.9999999999999998, 2.499999999999998, 2.4999999999999987, 2.999999999999999, 0 
0.0, 3.333333333333333, 0.0, 0.1, 1.0, 6.661338147750939e-16, -3.333333333333336, -1.9999999999999996, 1.9999999999999984, 3.333333333333333, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666672, 2.000000000000001, 2.6666666666666687, 2.666666666666673, 3.3333333333333335, 0 
0.0, 3.333333333333333, 0.5, 0.1, 0.9350075223134978, 0.1271867356144049, -3.333333333333336, -1.9999999999999996, 1.9999999999999984, 3.333333333333333, 0.9350090366511343, 0.06496765479102733, 2.179422020486133e-05, 1.5143376365434737e-06, 0.6666666666666666, 0.6666666666666672, 2.000000000000001, 2.6666666666666687, 2.666666666666673, 3.3333333333333335, 0 
0.0, 3.333333333333333, 1.0, 0.1, 0.7865867197867971, 0.1699765741677038, -3.333333333333336, -1.9999999999999996, 1.9999999999999984, 3.333333333333333, 0.7875890322107529, 0.20760621490208872, 0.0038024404632036094, 0.0010023124239559086, 0.6666666666666666, 0.6666666666666672, 2.000000000000001, 2.6666666666666687, 2.666666666666673, 3.3333333333333335, 0 
0.0, 3.333333333333333, 1.5, 0.1, 0.6808886503232442, 0.15549458485166878, -3.333333333333336, -1.9999999999999996, 1.9999999999999984, 3.333333333333333, 0.6889797727892845, 0.28324805250452373, 0.019681052240151632, 0.008091122466040343, 0.6666666666666666, 0.6666666666666672, 2.000000000000001, 2.6666666666666687, 2.666666666666673, 3.3333333333333335, 0 
0.0, 3.333333333333333, 2.0, 0.1, 0.595787199637154, 0.1423633089407781, -3.333333333333336, -1.9999999999999996, 1.9999999999999984, 3.333333333333333, 0.6178275764906298, 0.317203254380707, 0.04292879227518834, 0.02204037685347577, 0.6666666666666666, 0.6666666666666672, 2.000000000000001, 2.6666666666666687, 2.666666666666673, 3.3333333333333335, 0 
0.0, 3.6666666666666665, 0.0, 0.1, 1.0000000000000004, 0.0, -3.6666666666666674, -2.0000000000000004, 2.0000000000000013, 3.6666666666666674, 1.0, 0.0, 0.0, 0.0, 0.8333333333333331, 0.8333333333333336, 2.0000000000000027, 2.833333333333335, 2.833333333333337, 3.666666666666668, 0 
0.0, 3.6666666666666665, 0.5, 0.1, 0.9655428371854484, 0.07050018532469349, -3.6666666666666674, -2.0000000000000004, 2.0000000000000013, 3.6666666666666674, 0.9655432493962143, 0.03444478345544499, 1.1554937575496497e-05, 4.122107661961793e-07, 0.8333333333333331, 0.8333333333333336, 2.0000000000000027, 2.833333333333335, 2.833333333333337, 3.666666666666668, 0 
0.0, 3.6666666666666665, 1.0, 0.1, 0.8376834438175219, 0.13760660255166723, -3.6666666666666674, -2.0000000000000004, 2.0000000000000013, 3.6666666666666674, 0.8382311373199216, 0.15832141137851521, 0.0028997577991636105, 0.0005476935023999488, 0.8333333333333331, 0.8333333333333336, 2.0000000000000027, 2.833333333333335, 2.833333333333337, 3.666666666666668, 0 
0.0, 3.6666666666666665, 1.5, 0.1, 0.7299742296673845, 0.13877491858292612, -3.6666666666666674, -2.0000000000000004, 2.0000000000000013, 3.6666666666666674, 0.7355124799588123, 0.24212555084764367, 0.016823718902116185, 0.0055382502914279675, 0.8333333333333331, 0.8333333333333336, 2.0000000000000027, 2.833333333333335, 2.833333333333337, 3.666666666666668, 0 
0.0, 3.6666666666666665, 2.0, 0.1, 0.6415100238077958, 0.13176825872292325, -3.6666666666666674, -2.0000000000000004, 2.0000000000000013, 3.6666666666666674, 0.6583381564551344, 0.2861125833872539, 0.03872112751027294, 0.01682813264733877, 0.8333333333333331, 0.8333333333333336, 2.0000000000000027, 2.833333333333335, 2.833333333333337, 3.666666666666668, 0 
