J, B, T, O, m, chi, E0, E1, E2, E3, p0, p1, p2, p3 
0.1, 0.0, 0.0, [2.69457463e-06], 0.0, 1.9669132990978025e-12, -1.9999999999988236, 1.4028789789305601e-12, 1.5449784448881093e-12, 2.0000000000017693, 1.0, 0.0, 0.0, 0.0
0.1, 1.6666666666666667, 0.0, [2.61215032e-06], 3.2781888318296708e-12, 0.2999999999989876, -1.9999999999993656, -1.6666666666638295, 1.6666666666675016, 2.000000000003038, 1.0, 0.0, 0.0, 0.0
0.1, 3.3333333333333335, 0.0, [1.18710887e-05], 0.9999999999966254, 0.2999999999990009, -3.3333333333103945, -1.999999999968591, 2.00000000002506, 3.3333333333668604, 1.0, 0.0, 0.0, 0.0
0.1, 5.0, 0.0, [-3.42338175e-07], 0.9999999999999478, 1.993472054095946e-12, -4.9999999999982006, -1.999999999997938, 2.000000000001911, 5.00000000000217, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.0, 0.0, [0.73152263], 0.0, 0.21223522019661303, -2.14848484848363, 0.7848487888591065, 0.7848522523643293, 3.7181858897070663, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.6666666666666667, 0.0, [0.75219216], 0.3537253669943551, 0.2447444996125451, -2.4255754693957035, -0.19410825855658298, 1.8537678501424628, 4.0852350609815815, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.3333333333333335, 0.0, [0.50603271], 0.8158149987084837, 0.19388238990168188, -3.3900896694788427, -1.3948177191324536, 2.145953757386747, 4.141225707733133, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 5.0, 0.0, [1.42014835e-07], 0.9999999999999614, 0.11051100077488657, -4.999999999999941, -1.9999999999997453, 2.0000000000001457, 5.000000000000338, 1.0, 0.0, 0.0, 0.0
1.3666666666666667, 0.0, 0.0, [0.93067245], 0.0, 0.1590196370622249, -3.099186991869895, 2.3674796199021637, 2.3674803705592247, 7.834146982331282, 1.0, 0.0, 0.0, 0.0
1.3666666666666667, 1.6666666666666667, 0.0, [0.89972266], 0.2650327284370415, 0.1604524784430843, -3.3196537991476873, 1.6101123968882778, 2.8151590000265765, 7.7449251960625425, 1.0, 0.0, 0.0, 0.0
1.3666666666666667, 3.3333333333333335, 0.0, [0.79339267], 0.534841594810281, 0.16380559142249296, -3.9853544071441163, 0.55217759798219, 2.888935619048851, 7.426467624175151, 1.0, 0.0, 0.0, 0.0
1.3666666666666667, 5.0, 0.0, [0.55337336], 0.811051366512018, 0.1657258630210422, -5.10605796267938, -0.8456264644273191, 2.519640467713708, 6.780071965965759, 1.0, 0.0, 0.0, 0.0
2.0, 0.0, 0.0, [0.96824574], 0.0, 0.11722936478662617, -4.249999999999958, 3.7499989170892376, 3.7499996277621848, 11.74999854485139, 1.0, 0.0, 0.0, 0.0
2.0, 1.6666666666666667, 0.0, [0.94983399], 0.19538227464437696, 0.1173492437536531, -4.4127896142977034, 3.1931899809581332, 4.024286830588339, 11.630266425844178, 1.0, 0.0, 0.0, 0.0
2.0, 3.3333333333333335, 0.0, [0.89199582], 0.39116414584551035, 0.11768350551213796, -4.901497968889702, 2.3579645430127014, 4.007287729981938, 11.266750241884354, 1.0, 0.0, 0.0, 0.0
2.0, 5.0, 0.0, [0.78508986], 0.5876606263515035, 0.11789788830359589, -5.717069720660751, 1.2433490670664449, 3.6875796455319323, 10.647998433259108, 1.0, 0.0, 0.0, 0.0
