J, B, T, O, m, chi, E0, E1, E2, p0, p1, p2, boundary 
0.1, 2.333333333333333, 1.5, 1.556985443736808e-06, 0.3668910889988714, 0.1772239212021381, -1.999999999984159, -1.3333333333080364, 3.3333333333558186, 0.5988935241355342, 0.38399878243098545, 0.017107693433479964, 0 
0.1, 2.333333333333333, 2.0, 9.394713880637139e-07, 0.3622858406276909, 0.15424586985904892, -1.9999999999935714, -1.333333333323066, 3.3333333333424595, 0.5599057865540266, 0.401190027036635, 0.03890418640933856, 0 
0.1, 2.6666666666666665, 0.0, -3.038068543874373e-06, 8.273424642989209e-11, 0.749243336837484, -1.9999999999678024, -1.666666666579225, 3.6666666667315213, 1.0, 0.0, 0.0, 0 
0.1, 2.6666666666666665, 0.5, 3.7565358801846236e-06, 0.3392330413020392, 0.43711373829490185, -1.9999999998923168, -1.6666666663742025, 3.666666666883585, 0.660751143982701, 0.33924094861571713, 7.907401584304389e-06, 0 
0.1, 2.6666666666666665, 1.0, 2.745003973615018e-06, 0.41457894990319244, 0.2447375091936433, -1.999999999968763, -1.6666666665818255, 3.6666666667295953, 0.5813984965449849, 0.4165902266726777, 0.0020112767823386645, 0 
0.1, 2.6666666666666665, 1.5, 1.5116713108125415e-06, 0.42655149282581295, 0.17924525812650222, -1.9999999999898923, -1.6666666666392151, 3.6666666666870276, 0.5483626017189625, 0.4390944455520689, 0.01254295272896863, 0 
0.1, 2.6666666666666665, 2.0, 1.039339785386447e-06, 0.41340786165724613, 0.15192121930371347, -1.9999999999958231, -1.6666666666553198, 3.6666666666750785, 0.524852226187637, 0.44427781773439706, 0.030869956077965992, 0 
0.1, 3.0, 0.0, 0.45538556887822024, 0.4994955579210798, 1.4999999998126732, -2.039446055307286, -1.879669505854185, 4.043510719091081, 1.0, 0.0, 0.0, 0 
0.1, 3.0, 0.5, 3.941876450368124e-06, 0.4999953918616594, 0.4822823252805246, -2.0000053606544914, -1.999994638971908, 4.000000000201169, 0.500003824776454, 0.4999931031268091, 3.072096738591885e-06, 0 
0.1, 3.0, 1.0, 2.6371687468287885e-06, 0.49814323710152003, 0.2502282158604072, -2.00000281152895, -1.9999971883682839, 4.0000000000553335, 0.49938248308170746, 0.49937967498166647, 0.001237841936626006, 0 
0.1, 3.0, 1.5, 1.5429539161190484e-06, 0.4863879277498729, 0.1780486621662163, -2.0000016254177972, -1.9999983745478576, 4.000000000018494, 0.49546317947272017, 0.49546210568297944, 0.00907471484430055, 0 
0.1, 3.0, 2.0, 8.365070301580291e-07, 0.46356665349683324, 0.14841601632545062, -2.0000010401988524, -1.999998959787079, 4.000000000007576, 0.48785580489548097, 0.4878552974252648, 0.024288897679253563, 0 
0.1, 3.333333333333333, 0.0, -1.3663407080128688e-06, 0.9999999999578496, 0.7507566630963769, -2.3333333333169457, -1.9999999999556881, 4.333333333365844, 1.0, 0.0, 0.0, 0 
0.1, 3.333333333333333, 0.5, 3.144352444913866e-06, 0.6607545914890556, 0.43709321334042284, -2.3333333332550623, -1.999999999788359, 4.333333333488567, 0.6607556617120599, 0.33924326813019007, 1.0701577500465241e-06, 0 
0.1, 3.333333333333333, 1.0, 2.690896900813672e-06, 0.5813977604767973, 0.2428446568513483, -2.3333333333093895, -1.9999999999352494, 4.333333333380831, 0.5821386097589861, 0.41712054096918866, 0.0007408492718267999, 0 
0.1, 3.333333333333333, 1.5, 1.4991534596289768e-06, 0.5452506009366238, 0.17336960845075042, -2.3333333333251582, -1.999999999977896, 4.333333333349545, 0.55172991203453, 0.4417907768699461, 0.006479311095523887, 0 
0.1, 3.333333333333333, 2.0, 6.836865786051874e-07, 0.5123518725408799, 0.14367401632798033, -2.3333333333298314, -1.9999999999905294, 4.3333333333402795, 0.5313056673852715, 0.4497405377711013, 0.018953794843627032, 0 
0.1, 3.6666666666666665, 0.0, -5.880592910268299e-06, 0.9999999999853311, 1.1681322575896047e-11, -2.666666666634405, -1.9999999999485847, 4.666666666711265, 1.0, 0.0, 0.0, 0 
0.1, 3.6666666666666665, 0.5, 6.904222874479574e-06, 0.7913908674219413, 0.3300634500854557, -2.6666666665315977, -1.999999999784743, 4.666666666853363, 0.791391205319654, 0.20860845681876053, 3.378615875322474e-07, 0 
0.1, 3.6666666666666665, 1.0, 2.4596642112309497e-06, 0.6600396750024189, 0.2238545887980412, -2.6666666666387386, -1.9999999999554978, 4.666666666705261, 0.6604712216057373, 0.33909723179513407, 0.00043154659912579714, 0 
0.1, 3.6666666666666665, 1.5, 1.1658791459982082e-06, 0.6019676667170398, 0.1653369576141248, -2.6666666666565275, -1.9999999999838376, 4.666666666680685, 0.6065347424724516, 0.3888981817731874, 0.004567075754361999, 0 
0.1, 3.6666666666666665, 2.0, 7.943774959925064e-07, 0.5593493310488201, 0.13772808932154124, -2.6666666666621186, -1.9999999999927514, 4.666666666672954, 0.5740222190630174, 0.41130489292314326, 0.014672888013839622, 0 
0.1, 4.0, 0.0, 7.751261218651162e-06, 0.9999999999656372, 1.0464962230116726e-11, -2.9999999998153415, -1.9999999997492897, 5.000000000231072, 1.0, 0.0, 0.0, 0 
0.1, 4.0, 0.5, 4.705016424407654e-06, 0.880796891546026, 0.21545986466222117, -2.9999999999107936, -1.9999999998788862, 5.000000000111634, 0.880796990679411, 0.11920291019994728, 9.912064323385903e-08, 0 
0.1, 4.0, 1.0, 2.110450037424473e-06, 0.7306341530088247, 0.19666148800158734, -2.9999999999751665, -1.9999999999662819, 5.000000000031083, 0.7308793357136585, 0.26887548158370683, 0.00024518270263661386, 0 
0.1, 4.0, 1.5, 1.422049498068026e-06, 0.6554752393460404, 0.15442955659995833, -2.999999999990463, -1.9999999999870466, 5.000000000011942, 0.6586551936849222, 0.33816485197679647, 0.003179954338283069, 0 
0.1, 4.0, 2.0, 5.053665625216926e-07, 0.6041705987552407, 0.1306941796927118, -2.999999999995356, -1.9999999999936895, 5.000000000005821, 0.6154428273376366, 0.37328494408019397, 0.011272228582171097, 0 
0.1, 4.333333333333333, 0.0, 5.167797951734568e-06, 0.9999999999923077, 4.735961622870377e-11, -3.333333333257583, -1.999999999904934, 5.333333333423671, 1.0, 0.0, 0.0, 0 
0.1, 4.333333333333333, 0.5, 3.304506898284612e-06, 0.9350307771967554, 0.1271368469193112, -3.333333333278132, -1.999999999930725, 5.333333333399165, 0.9350308049383677, 0.06496916732492322, 2.7736707039343838e-08, 0 
0.1, 4.333333333333333, 1.0, 1.7124035686291034e-06, 0.7911473336701438, 0.16553971713523125, -3.3333333333128117, -1.9999999999742442, 5.33333333335781, 0.7912836182340646, 0.20858009720326498, 0.00013628456267274626, 0 
0.1, 4.333333333333333, 1.5, 1.0337793761323183e-06, 0.7049207044503454, 0.14137225355913519, -3.333333333324921, -1.9999999999894444, 5.333333333343367, 0.7071096237050398, 0.29070145704063893, 0.002188919254319888, 0 
0.1, 4.333333333333333, 2.0, 6.441741754871326e-07, 0.6464787841772947, 0.1227557595768296, -3.3333333333293576, -1.9999999999950082, 5.333333333338081, 0.6550758215617355, 0.3363271410539637, 0.00859703738430164, 0 
0.1, 4.666666666666666, 0.0, 2.9663232951390034e-06, 0.9999999999972102, 9.654943511350211e-12, -3.6666666666232506, -1.9999999999480116, 5.666666666716965, 1.0, 0.0, 0.0, 0 
0.1, 4.666666666666666, 0.5, 2.2898886561251858e-06, 0.9655547894922335, 0.07047451324288312, -3.6666666666319667, -1.9999999999584503, 5.666666666706865, 0.9655547970443116, 0.03444519540569453, 7.549993834512678e-09, 0 
0.1, 4.666666666666666, 1.0, 1.1187953444808524e-06, 0.8409939644323122, 0.13436180664801778, -3.666666666650141, -1.9999999999802165, 5.666666666685804, 0.8410683375734026, 0.15885728928624482, 7.437314034859576e-05, 0 
0.1, 4.666666666666666, 1.5, 1.0682926595215192e-06, 0.7497234083854638, 0.1270025712353215, -3.666666666659729, -1.9999999999916913, 5.666666666674702, 0.7512144410294916, 0.24729452632671808, 0.0014910326437915715, 0 
0.1, 4.666666666666666, 2.0, 5.014151251408333e-07, 0.6860077718064604, 0.11414202536022039, -3.666666666663079, -1.9999999999957037, 5.666666666670819, 0.692519926251216, 0.3009679193041257, 0.006512154444658318, 0 
0.1, 5.0, 0.0, 8.117853712479375e-07, 0.9999999999987443, 4.602318526281124e-12, -3.9999999999717843, -1.9999999999672482, 6.000000000032056, 1.0, 0.0, 0.0, 0 
0.1, 5.0, 0.5, 1.4843464399352801e-06, 0.9820137860253442, 0.04937698959933201, -3.9999999999783817, -1.9999999999749059, 6.000000000024561, 0.9820137880503553, 0.017986209925563216, 2.0240812765126882e-09, 0 
0.1, 5.0, 1.0, 1.1159698066025292e-06, 0.880721871435489, 0.11918372100953023, -3.999999999987904, -1.9999999999859583, 6.000000000013742, 0.8807618579623961, 0.1191981555111142, 3.9986526488902625e-05, 0 
0.1, 5.0, 1.5, 7.16721750288439e-07, 0.789589085273893, 0.1195970306652877, -3.999999999994175, -1.9999999999932334, 6.000000000006622, 0.7905952234786271, 0.20839863831679878, 0.0010061382045761665, 0 
0.1, 5.0, 2.0, 3.673872545624339e-07, 0.7225734677507749, 0.10969708783294341, -3.999999999997175, -1.9999999999967208, 6.00000000000321, 0.7274751568005093, 0.26762315414981797, 0.004901689049672278, 0 
0.22666666666666666, 0.0, 0.0, -6.442925576892006e-06, 0.0, 3.077059161735671e-12, -1.9999999999577773, 0.9999956916084491, 1.0000043085131194, 1.0, 0.0, 0.0, 0 
0.22666666666666666, 0.0, 0.5, -6.467528283741264e-06, 0.0, 0.010601274615876859, -1.999999999958915, 0.9999957499947346, 1.0000042501235609, 0.995066951257284, 0.0024665453371326596, 0.0024665034055828417, 0 
0.22666666666666666, 0.0, 1.0, -4.23374405226266e-06, 0.0, 0.09177730659583468, -1.9999999999818598, 0.9999971759046771, 1.0000028241475551, 0.9094429985130712, 0.04527862861544956, 0.045278372871480205, 0 
0.22666666666666666, 0.0, 1.5, -2.1543320905665033e-06, 0.0, 0.14242878853070112, -1.9999999999951865, 0.9999985453308797, 1.000001454682978, 0.786986042161756, 0.1065070822078895, 0.10650687563035442, 0 
0.22666666666666666, 0.0, 2.0, 9.887759232001062e-07, 0.0, 0.15433308971240728, -1.9999999999741218, 0.9999966269814174, 1.000003373093094, 0.691438454037138, 0.1542810331802621, 0.15428051278260005, 0 
0.22666666666666666, 0.3333333333333333, 0.0, -6.729669953974978e-06, 1.0256863872452237e-12, 4.015760217648058e-12, -1.9999999999540876, 0.6666666667034631, 1.333333333429394, 1.0, 0.0, 0.0, 0 
0.22666666666666666, 0.3333333333333333, 0.5, -6.548686749709862e-06, 0.0035337582052922863, 0.012994570060227395, -1.9999999999572295, 0.6666666667009444, 1.3333333334228168, 0.993936407658051, 0.004798675273303038, 0.0012649170686497226, 0 
0.22666666666666666, 0.3333333333333333, 1.0, -4.325252461608661e-06, 0.030592435531944892, 0.09542312268184587, -1.9999999999812863, 0.6666666666816632, 1.333333333372482, 0.9048484493442112, 0.0628719930942698, 0.03227955756151741, 0 
0.22666666666666666, 0.3333333333333333, 1.5, -2.1429064301187456e-06, 0.04747626284356704, 0.14365847529836304, -1.9999999999952633, 0.6666666666704629, 1.3333333333432429, 0.7828515806206405, 0.13231234111165663, 0.0848360782677029, 0 
0.22666666666666666, 0.3333333333333333, 2.0, 1.0192711768866082e-06, 0.05144436323746909, 0.15448096755521645, -1.9999999999744302, 0.6666666666871577, 1.3333333333868251, 0.6884810790631658, 0.18148164208833875, 0.13003727884849506, 0 
0.22666666666666666, 0.6666666666666666, 0.0, -7.377086060901421e-06, 2.6771734784320386e-12, 9.014481386229238e-12, -1.9999999999451306, 0.33333333339750526, 1.6666666667637642, 1.0, 0.0, 0.0, 0 
0.22666666666666666, 0.6666666666666666, 0.5, -6.590016720247504e-06, 0.008663046706818263, 0.02117581214390745, -1.9999999999512341, 0.33333333339037113, 1.6666666667529701, 0.9900431807473449, 0.00930993297868491, 0.0006468862739741414, 0 
0.22666666666666666, 0.6666666666666666, 1.0, -4.325752676081062e-06, 0.06361541512123058, 0.10626262847709274, -1.9999999999809053, 0.33333333335566834, 1.666666666700461, 0.8908420096563731, 0.08638670273237992, 0.022771287611248435, 0 
0.22666666666666666, 0.6666666666666666, 1.5, -2.1355827502423834e-06, 0.09577231686557534, 0.14720490661400693, -1.9999999999954683, 0.33333333333863363, 1.6666666666746863, 0.7705071930680065, 0.16263256189883343, 0.06686024503316014, 0 
0.22666666666666666, 0.6666666666666666, 2.0, 9.30637285905128e-07, 0.10298731170347762, 0.1548803019702973, -1.9999999999751132, 0.33333333336244286, 1.666666666710713, 0.6796789063665765, 0.21165420266885301, 0.10866689096457129, 0 
0.22666666666666666, 1.0, 0.0, -8.807244000920145e-06, 7.035340644731382e-12, -3.36781147291391e-12, -1.999999999917783, 1.1035812724328701e-10, 2.0000000001385003, 1.0, 0.0, 0.0, 0 
0.22666666666666666, 1.0, 0.5, -8.137298737375e-06, 0.017650966301230586, 0.03841522449880204, -1.9999999999296685, 9.440202310978123e-11, 2.000000000118477, 0.9816903928263809, 0.017980286734682004, 0.00032932043893247644, 0 
0.22666666666666666, 1.0, 1.0, -4.462288185670674e-06, 0.10143418785000671, 0.12390130140598606, -1.999999999980329, 2.6406016817231924e-11, 2.00000000003314, 0.8668133321982061, 0.11731042782552617, 0.015876239976268882, 0 
0.22666666666666666, 1.0, 1.5, 1.732973547517887e-06, 0.14561286725290498, 0.15264662504784796, -1.9999999999202815, 1.0700423172061731e-10, 2.000000000134288, 0.7501421954554834, 0.19773533589831668, 0.05212246864620015, 0 
0.22666666666666666, 1.0, 2.0, 9.12498491087456e-07, 0.15469789788433397, 0.1554030729277644, -1.9999999999765103, 3.152884668283834e-11, 2.0000000000395683, 0.6652409557759577, 0.2447284710542318, 0.09003057316981039, 0 
0.22666666666666666, 1.3333333333333333, 0.0, -1.0135741335137263e-06, 4.3196582982276533e-13, -6.8294071526935e-12, -1.999999999997027, -0.3333333333288749, 2.3333333333383313, 1.0, 0.0, 0.0, 0 
0.22666666666666666, 1.3333333333333333, 0.5, -1.0141775059460629e-05, 0.03427319637268629, 0.07084523455311682, -1.9999999998931992, -0.33333333317310265, 2.3333333335128352, 0.9653942595787982, 0.03443946839000951, 0.00016627203119469597, 0 
0.22666666666666666, 1.3333333333333333, 1.0, -4.570322292947776e-06, 0.14621628272522127, 0.1473696557603142, -1.99999999997942, -0.33333333330245657, 2.3333333333679285, 0.8319472180503367, 0.15713453233667188, 0.010918249612992273, 0 
0.22666666666666666, 1.3333333333333333, 1.5, 1.690660639482375e-06, 0.19753673356414064, 0.15930619304196084, -1.9999999999259006, -0.3333333332221607, 2.333333333457875, 0.7221097809442774, 0.23771347630848363, 0.04017674274724008, 0 
0.22666666666666666, 1.3333333333333333, 2.0, 8.882888575126931e-07, 0.20658936032198721, 0.15585178700963484, -1.9999999999782314, -0.333333333300675, 2.3333333333699207, 0.6455123438830461, 0.28053850821924936, 0.07394914789770415, 0 
0.22666666666666666, 1.6666666666666665, 0.0, -2.448709002711475e-06, 2.482402542935716e-12, 4.376470976648149e-11, -1.9999999999905, -0.6666666666503707, 2.666666666683268, 1.0, 0.0, 0.0, 0 
0.22666666666666666, 1.6666666666666665, 0.5, -1.1450491052551913e-06, 0.06488112266997513, 0.12732745891985112, -1.9999999999968265, -0.6666666666612228, 2.6666666666722154, 0.9349535270808496, 0.06496379779421348, 8.267512493630321e-05, 0 
0.22666666666666666, 1.6666666666666665, 1.0, -4.6030907881600605e-06, 0.1996806250235495, 0.1747577735628175, -1.999999999980113, -0.6666666666325537, 2.666666666701427, 0.7855455220715293, 0.20706755147473388, 0.007386926453736716, 0 
0.22666666666666666, 1.6666666666666665, 1.5, 1.6034025468125184e-06, 0.25181699594754553, 0.16629821768979083, -1.9999999999345122, -0.6666666665543303, 2.6666666667811363, 0.6869718524284758, 0.2824225717570155, 0.030605575814508294, 0 
0.22666666666666666, 1.6666666666666665, 2.0, 8.566528117865173e-07, 0.25859908922409053, 0.1559818821436531, -1.9999999999809495, -0.6666666666339879, 2.6666666666999674, 0.6209679437964069, 0.31881557271337124, 0.0602164834902218, 0 
0.22666666666666666, 2.0, 0.0, -6.242052220172209e-06, 2.960843900747709e-11, 6.982826934494771e-11, -1.999999999946299, -0.9999999998861567, 3.0000000001045857, 1.0, 0.0, 0.0, 0 
0.22666666666666666, 2.0, 0.5, -1.6904299021270865e-06, 0.11915816898592037, 0.2155576654839261, -1.999999999993717, -0.9999999999866742, 3.000000000012242, 0.8807618579636766, 0.1191981555098404, 3.998652648854999e-05, 0 
0.22666666666666666, 2.0, 1.0, -4.637410551642021e-06, 0.2627214651004329, 0.20295640892331793, -1.9999999999820124, -0.9999999999618651, 3.0000000000350386, 0.7274751568044487, 0.26762315414593607, 0.004901689049616186, 0 
0.22666666666666666, 2.0, 1.5, 1.575618957587662e-06, 0.3084022120240012, 0.17261113957624807, -1.9999999999465021, -0.999999999886579, 3.0000000001041993, 0.6455398213974234, 0.3314311953094389, 0.023028983293139783, 0 
0.22666666666666666, 2.0, 2.0, 8.680606202458251e-07, 0.3105772817510893, 0.15553012710520076, -1.9999999999844082, -0.9999999999669422, 3.000000000030373, 0.5922010701882299, 0.3591881057806578, 0.04861082403111298, 0 
0.22666666666666666, 2.333333333333333, 0.0, -7.357460802527054e-07, 4.903458210623419e-11, 0.08884544300381735, -1.9999999999722415, -1.3333333332397534, 3.333333333407346, 1.0, 0.0, 0.0, 0 
0.22666666666666666, 2.333333333333333, 0.5, -2.9394458791197385e-06, 0.20858623299259255, 0.3301123084701109, -1.9999999999901783, -1.3333333333002169, 3.333333333359522, 0.7913768744500972, 0.20860467926629564, 1.844628360813486e-05, 0 
0.22666666666666666, 2.333333333333333, 1.0, -4.6607988968287495e-06, 0.3349848976390948, 0.22778622720412636, -1.9999999999872915, -1.3333333332904838, 3.3333333333672233, 0.6586551936911684, 0.33816485197058094, 0.0031799543382509668, 0 
0.22666666666666666, 2.333333333333333, 1.5, 1.4821196245040149e-06, 0.3668910889983776, 0.17722392120185732, -1.9999999999649685, -1.333333333215231, 3.3333333334267365, 0.5988935241471738, 0.3839987824196032, 0.0171076934332225, 0 
0.22666666666666666, 2.333333333333333, 2.0, 8.457968446539505e-07, 0.3622858406275577, 0.15424586985902836, -1.9999999999898048, -1.3333333332989614, 3.3333333333605184, 0.5599057865564663, 0.4011900270343034, 0.03890418640923007, 0 
0.22666666666666666, 2.6666666666666665, 0.0, 0.22474469611626516, 0.05923029536548667, 0.7457613395882411, -2.0010292201750675, -1.6226319350997582, 3.692350374906114, 1.0, 0.0, 0.0, 0 
0.22666666666666666, 2.6666666666666665, 0.5, -4.386069754090682e-06, 0.33923304129932763, 0.4371137382672478, -2.000000000003377, -1.6666666665840983, 3.666666666714096, 0.6607511439383902, 0.3392409486600255, 7.907401584698149e-06, 0 
0.22666666666666666, 2.6666666666666665, 1.0, -4.387659221791603e-06, 0.41457894990318384, 0.24473750917072404, -2.0000000000022493, -1.6666666666116383, 3.666666666698278, 0.5813984965458764, 0.41659022667178613, 0.002011276782337386, 0 
0.22666666666666666, 2.6666666666666665, 1.5, 1.4354570737453743e-06, 0.4265514928252394, 0.17924525809662803, -2.000000000005802, -1.6666666665248118, 3.666666666748152, 0.5483626017402343, 0.43909444553095556, 0.012542952728811034, 0 
