J, B, T, O, m, chi, E0, E1, E2, E3, p0, p1, p2, p3, boundary 
0.1, 3.0, 2.0, -1.0287969833783152e-07, 0.5466011511806108, 0.15242500557284505, -2.9999999999999822, -1.999999999999969, 2.000000000000021, 3.00000000000003, 0.5752406991996428, 0.3489011207791135, 0.047218632002213184, 0.028639548019030295, 0 
0.1, 3.333333333333333, 0.0, 1.0122401265813541e-05, 0.9999999999975461, 4.353317706318194e-11, -3.3333333333166557, -1.999999999977162, 2.00000000001822, 3.3333333333577095, 1.0, 0.0, 0.0, 0.0, 0 
0.1, 3.333333333333333, 0.5, 5.051686878559947e-06, 0.9350075223131455, 0.1271867356148419, -3.3333333333291812, -1.999999999994315, 2.0000000000045377, 3.3333333333394073, 0.9350090366513186, 0.06496765479084138, 2.1794220204848867e-05, 1.5143376365379593e-06, 0 
0.1, 3.333333333333333, 1.0, 1.5995833053811248e-06, 0.7865867197867847, 0.1699765741676973, -3.333333333332917, -1.9999999999994278, 2.00000000000046, 3.333333333333945, 0.7875890322107777, 0.2076062149020636, 0.0038024404632035678, 0.001002312423955747, 0 
0.1, 3.333333333333333, 1.5, 1.1168215515167113e-06, 0.680888650323242, 0.15549458485166295, -3.333333333333129, -1.999999999999716, 2.000000000000227, 3.3333333333336346, 0.6889797727892955, 0.28324805250451374, 0.01968105224015166, 0.008091122466039961, 0 
0.1, 3.333333333333333, 2.0, 3.0656884113244853e-07, 0.5957871996371531, 0.14236330894077642, -3.333333333333318, -1.9999999999999776, 2.0000000000000178, 3.333333333333356, 0.6178275764906296, 0.3172032543807063, 0.042928792275188296, 0.02204037685347571, 0 
0.1, 3.6666666666666665, 0.0, 5.491408678268139e-06, 0.9999999999995097, 3.618605415312004e-12, -3.6666666666613725, -1.9999999999932014, 2.00000000000574, 3.666666666673911, 1.0, 0.0, 0.0, 0.0, 0 
0.1, 3.6666666666666665, 0.5, 3.5584042025610385e-06, 0.9655428371852991, 0.0705001853251766, -3.666666666664523, -1.9999999999972526, 2.0000000000023195, 3.666666666669593, 0.9655432493962507, 0.034444783455404734, 1.1554937575492922e-05, 4.122107661955509e-07, 0 
0.1, 3.6666666666666665, 1.0, 9.612409853226866e-07, 0.8376834438175126, 0.13760660255169588, -3.666666666666483, -1.999999999999767, 2.000000000000193, 3.6666666666669134, 0.8382311373199244, 0.158321411378508, 0.0028997577991635988, 0.0005476935023999168, 0 
0.1, 3.6666666666666665, 1.5, 1.1947347476753967e-06, 0.7299742296673807, 0.13877491858292645, -3.666666666666421, -1.9999999999996847, 2.000000000000264, 3.6666666666670023, 0.7355124799588206, 0.24212555084763526, 0.016823718902116196, 0.005538250291427704, 0 
0.1, 3.6666666666666665, 2.0, 5.960464477584838e-08, 0.6415100238077951, 0.13176825872292625, -3.666666666666654, -1.999999999999984, 2.0000000000000124, 3.666666666666679, 0.658338156455134, 0.2861125833872533, 0.038721127510272964, 0.016828132647338775, 0 
0.1, 4.0, 0.0, 1.930939434721668e-06, 0.9999999999999585, 6.529776719332858e-13, -3.9999999999993547, -1.9999999999992046, 2.000000000000694, 4.000000000000844, 1.0, 0.0, 0.0, 0.0, 0 
0.1, 4.0, 0.5, 2.0660383263787496e-06, 0.9820076458632633, 0.03770707340365714, -3.999999999999246, -1.9999999999990723, 2.0000000000008136, 4.000000000000984, 0.9820077563737244, 0.01798609945167094, 6.033664187774839e-06, 1.1051041443913386e-07, 0 
0.1, 4.0, 1.0, 5.873949560503133e-07, 0.8783244548212487, 0.10821588657093201, -3.99999999999994, -1.9999999999999265, 2.000000000000067, 4.000000000000075, 0.8786191987265822, 0.11890817811678608, 0.002177879251304352, 0.00029474390533041424, 0 
0.1, 4.0, 1.5, 5.960464477587968e-08, 0.7734052627118596, 0.12192962272146685, -3.999999999999886, -1.9999999999998663, 2.0000000000001186, 4.000000000000143, 0.7771573394842327, 0.20485645055367338, 0.014234133189722564, 0.0037520767723688876, 0 
0.1, 4.0, 2.0, 0.0, 0.6836327054524373, 0.12088857454544621, -3.9999999999999716, -1.9999999999999682, 2.0000000000000275, 4.0000000000000355, 0.6963874871945261, 0.2561866396279068, 0.03467109143547886, 0.012754781742087893, 0 
0.1, 4.333333333333333, 0.0, -7.944679381122716e-07, 0.999999999999945, 5.229150445984487e-14, -4.333333333332182, -1.9999999999986224, 2.0000000000012363, 4.333333333334792, 1.0, 0.0, 0.0, 0.0, 0 
0.1, 4.333333333333333, 0.5, 8.002077615115732e-07, 0.9906808861210705, 0.019778972483121438, -4.333333333333175, -1.9999999999998106, 2.0000000000001674, 4.333333333333531, 0.9906809155085873, 0.009315929957556961, 3.1251463449179312e-06, 2.93875091370106e-08, 0 
0.1, 4.333333333333333, 1.0, 1.9350068687779e-06, 0.9098273681981339, 0.08315303968050114, -4.333333333332673, -1.9999999999992102, 2.000000000000708, 4.333333333334176, 0.9099840968120426, 0.08824294859316562, 0.0016162259809096877, 0.00015672861388236968, 0 
0.1, 4.333333333333333, 1.5, 1.4555198647320244e-06, 0.8112606448150252, 0.10561450556542068, -4.333333333332963, -1.999999999999552, 2.0000000000004, 4.333333333333812, 0.8137797707741666, 0.17176619521944936, 0.011934908047257197, 0.002519125959129129, 0 
0.1, 4.333333333333333, 2.0, 1.8807207154136751e-07, 0.7221024068380926, 0.10997035733295907, -4.333333333333323, -1.9999999999999913, 2.0000000000000036, 4.3333333333333375, 0.7317051061668611, 0.22785532901513372, 0.030836865489234772, 0.009602699328768503, 0 
0.1, 4.666666666666666, 0.0, -1.6649405918480412e-07, 0.9999999999999933, 7.377431998634165e-14, -4.66666666666648, -1.99999999999979, 2.000000000000194, 4.666666666666895, 1.0, 0.0, 0.0, 0.0, 0 
0.1, 4.666666666666666, 0.5, 2.139535515977009e-07, 0.9951936275186776, 0.010268488791377095, -4.6666666666666465, -1.9999999999999751, 2.0000000000000226, 4.666666666666695, 0.9951936353004279, 0.0048047451054097435, 1.611812419462491e-06, 7.781749760601278e-09, 0 
0.1, 4.666666666666666, 1.0, -2.697685897532636e-07, 0.9337598146082494, 0.06275356114484493, -4.666666666666568, -1.9999999999998876, 2.000000000000102, 4.666666666666785, 0.9338423914788141, 0.0648865922581016, 0.0011884393925199362, 8.257687056141352e-05, 0 
0.1, 4.666666666666666, 1.5, 1.920828042123457e-06, 0.8438149330888067, 0.09033071072668192, -4.666666666666, -1.9999999999992282, 2.0000000000007034, 4.666666666667482, 0.8454930927894327, 0.14289959076526068, 0.009929156744696743, 0.0016781597006075737, 0 
0.1, 4.666666666666666, 2.0, 7.18161409632434e-07, 0.7569462770077433, 0.09923975790629308, -4.666666666666565, -1.999999999999883, 2.0000000000001066, 4.666666666666783, 0.7641318385491311, 0.20142296578465804, 0.027259634124825387, 0.007185561541385739, 0 
0.1, 5.0, 0.0, 1.5058161132466665e-07, 0.9999999999999942, 2.6645352591003757e-15, -4.999999999999807, -1.999999999999775, 2.0000000000002083, 5.0000000000002345, 1.0, 0.0, 0.0, 0.0, 0 
0.1, 5.0, 0.5, 3.292745977924758e-07, 0.9975265453153219, 0.0069987533899330545, -4.999999999999949, -1.999999999999948, 2.000000000000047, 5.000000000000053, 0.9975265473713784, 0.0024726211005792744, 8.294719722075325e-07, 2.056055456593133e-09, 0 
0.1, 5.0, 1.0, 2.431271642622246e-07, 0.9516630756280305, 0.053709783059343374, -4.999999999999986, -1.9999999999999867, 2.000000000000017, 5.000000000000005, 0.951706283026435, 0.047382665779162836, 0.0008678437959967259, 4.320739840391607e-05, 0 
0.1, 5.0, 1.5, 2.4686680271354625e-07, 0.8714811186328132, 0.08299855663201938, -4.9999999999999805, -1.999999999999983, 2.000000000000017, 5.000000000000022, 0.8725916082081848, 0.11809243244674628, 0.008205469769695483, 0.001110489575371197, 0 
0.1, 5.0, 2.0, -2.6059327243097395e-07, 0.788262245442288, 0.09394790530363395, -4.999999999999675, -1.999999999999618, 2.000000000000354, 5.000000000000405, 0.7936095444910436, 0.17707822475760399, 0.02396493170260723, 0.005347299048748798, 0 
0.22666666666666666, 0.0, 0.0, -7.367211013406629e-08, 0.0, 2.7435219260659627e-14, -1.9999999999998552, 2.420215518388564e-13, 2.881120939381273e-13, 2.0000000000003864, 1.0, 0.0, 0.0, 0.0, 0 
0.22666666666666666, 0.0, 0.5, 1.0950356064983835e-08, 0.0, 0.07538770896344107, -1.999999999999996, 8.123024180775091e-15, 9.372990538172298e-15, 2.000000000000013, 0.964351083824615, 0.017662706213290927, 0.01766270621329088, 0.00032350374880043506, 0 
0.22666666666666666, 0.0, 1.0, 1.3885773014865599e-05, 0.0, 0.2114082830219542, -1.9999999999522176, 8.712403412235712e-11, 8.769687006832042e-11, 2.0000000001270366, 0.7758034925817064, 0.10499358540036796, 0.10499358540030783, 0.01420933661761915, 0 
0.22666666666666666, 0.0, 1.5, 4.005913408211548e-06, 0.0, 0.2201354398814124, -1.9999999999960234, 7.25043485561774e-12, 7.299383614266492e-12, 2.000000000010573, 0.6263004630216261, 0.1650910096526949, 0.16509100965268952, 0.043517517672989815, 0 
0.22666666666666666, 0.0, 2.0, 1.553735155628705e-06, 0.0, 0.19644806307206536, -1.9999999999994018, 1.094388796672572e-12, 1.0943905542298762e-12, 2.000000000001591, 0.5344466453885944, 0.1966119332414593, 0.1966119332414593, 0.07232948812848701, 0 
0.22666666666666666, 0.3333333333333333, 0.0, -2.153368936819879e-07, 9.145073086886542e-15, 2.993934124306961e-14, -1.9999999999999385, -0.33333333333320997, 0.3333333333334388, 2.000000000000169, 1.0, 0.0, 0.0, 0.0, 0 
0.22666666666666666, 0.3333333333333333, 0.5, 2.2861188703028e-07, 0.025129236321147025, 0.0902466243622589, -1.9999999999999665, -0.3333333333332646, 0.3333333333333918, 2.000000000000093, 0.9565597350311821, 0.034124305623749504, 0.008995069302606953, 0.00032089004245925275, 0 
0.22666666666666666, 0.3333333333333333, 1.0, 1.4102045487393577e-05, 0.07046942767398473, 0.2154590372962877, -1.9999999999518847, -0.33333333323617265, 0.33333333341648147, 2.0000000001321925, 0.7667751955100237, 0.14482512728574207, 0.07435569961561604, 0.014043977588619366, 0 
0.22666666666666666, 0.3333333333333333, 1.5, 3.945924387342703e-06, 0.0733784799604708, 0.22014213675698344, -1.9999999999962328, -0.3333333333257259, 0.3333333333398437, 2.000000000010351, 0.6212150428087672, 0.20449963601291052, 0.1311211560526382, 0.0431641651256841, 0 
0.22666666666666666, 0.3333333333333333, 2.0, 1.4815285154234914e-06, 0.06548268769068845, 0.19595265586220156, -1.9999999999994693, -0.3333333333322602, 0.33333333333425197, 2.000000000001461, 0.5315369607562374, 0.23100501089989528, 0.16552232320922722, 0.0719357051346402, 0 
0.22666666666666666, 0.6666666666666666, 0.0, 4.167935801051032e-07, 1.9959560828713074e-14, 1.7232237206573023e-14, -1.9999999999999472, -0.6666666666665446, 0.6666666666667537, 2.000000000000157, 1.0, 0.0, 0.0, 0.0, 0 
0.22666666666666666, 0.6666666666666666, 0.5, 1.585505077236429e-07, 0.06016441624150593, 0.13740159381650408, -1.9999999999999882, -0.6666666666666461, 0.6666666666666808, 2.0000000000000275, 0.9305382387871194, 0.06465700832571532, 0.00449259208421217, 0.0003121608029472923, 0 
0.22666666666666666, 0.6666666666666666, 1.0, 1.439279877245292e-05, 0.14363935819752513, 0.22656918077755608, -1.9999999999539846, -0.6666666665567915, 0.6666666667446126, 2.000000000141804, 0.7399754262502114, 0.19505540462306456, 0.05141604643428659, 0.013553122692437788, 0 
0.22666666666666666, 0.6666666666666666, 1.5, 3.953020504966764e-06, 0.14676142450465562, 0.2199933438773194, -1.999999999996529, -0.666666666658378, 0.6666666666725469, 2.000000000010698, 0.6062042371040952, 0.2492180124302263, 0.10245658792600354, 0.04212116253967507, 0 
0.22666666666666666, 0.6666666666666666, 2.0, 1.5088563593869397e-06, 0.13063510390813438, 0.19444868595164394, -1.9999999999994953, -0.666666666665459, 0.6666666666675232, 2.0000000000015588, 0.5229169557563565, 0.2684745169176276, 0.13783941300953945, 0.07076911431647648, 0 
0.22666666666666666, 1.0, 0.0, 3.3303862554420836e-07, 2.063323122460189e-14, 8.668564162503752e-11, -1.9999999999999785, -0.9999999999999336, 1.0000000000000357, 2.0000000000000835, 1.0, 0.0, 0.0, 0.0, 0 
0.22666666666666666, 1.0, 0.5, 4.075089606163815e-08, 0.11673029886548307, 0.22075964223219577, -1.9999999999999987, -0.9999999999999997, 1.0000000000000007, 1.9999999999999993, 0.8786191987265767, 0.11890817811678718, 0.0021778792513043564, 0.0002947439053304179, 0 
0.22666666666666666, 1.0, 1.0, 1.505403369032876e-05, 0.22151554819235544, 0.24173861605472097, -1.9999999999593603, -0.9999999998662105, 1.0000000000716875, 2.000000000164838, 0.6963874872129967, 0.25618663961083843, 0.03467109143532198, 0.012754781740842117, 0 
0.22666666666666666, 1.0, 1.5, 3.9187363567519395e-06, 0.22004070921201704, 0.21922265070138328, -1.9999999999972458, -0.9999999999909335, 1.0000000000048586, 2.0000000000111697, 0.5819922788651362, 0.29880479911289365, 0.07876408990162437, 0.04043883212034592, 0 
0.22666666666666666, 1.0, 2.0, 1.4650326712849215e-06, 0.19511514499178442, 0.19188837712294537, -1.999999999999615, -0.9999999999987333, 1.0000000000006795, 2.0000000000015605, 0.5089068616593003, 0.30866761453436525, 0.1135524695426578, 0.06887305426367661, 0 
0.22666666666666666, 1.3333333333333333, 0.0, 1.1411889202301434e-05, 5.781038731085373e-11, 0.2620039506140472, -1.999999999989138, -1.333333333242178, 1.3333333333602548, 2.0000000001072156, 1.0, 0.0, 0.0, 0.0, 0 
0.22666666666666666, 1.3333333333333333, 0.5, -1.3549967489804053e-07, 0.20733751106296977, 0.33279055054671874, -1.9999999999999898, -1.3333333333332444, 1.33333333333336, 2.000000000000104, 0.7903856012417484, 0.20834338249517015, 0.0010058714322325032, 0.00026514483084881405, 0 
0.22666666666666666, 1.3333333333333333, 1.0, 1.5437526411324343e-05, 0.3047984355673391, 0.25648472804510625, -1.999999999980124, -1.3333333331665236, 1.3333333333825976, 2.000000000196196, 0.6379964863884321, 0.3275583179463358, 0.02275988241032246, 0.011685313254911383, 0 
0.22666666666666666, 1.3333333333333333, 1.5, 3.7661018484208553e-06, 0.2929098583055778, 0.21717820336639293, -1.9999999999988154, -1.3333333333234052, 1.333333333336263, 2.000000000011676, 0.5497429816441317, 0.3524844185051712, 0.05957456020081626, 0.038198039649880354, 0 
0.22666666666666666, 1.3333333333333333, 2.0, 1.3478654232595977e-06, 0.2585606886567646, 0.18820907223971112, -1.9999999999998481, -1.3333333333320612, 1.3333333333337092, 2.000000000001495, 0.49001779923148, 0.35111309588761963, 0.09255240723097077, 0.06631669764992944, 0 
0.22666666666666666, 1.6666666666666665, 0.0, 0.4356867682589178, 0.1746693004093854, 0.7439596696258324, -2.0163235754289914, -1.4994541326906716, 1.6715602831232188, 2.1884297258615417, 1.0, 0.0, 0.0, 0.0, 0 
