J, B, T, O, m, chi, E0, E1, E2, E3, E4, E5, p0, p1, p2, p3, p4, p5, boundary 
0.01, 0.47619047619047616, 1.0, 2.135905137135019e-05, 0.017018696430416393, 0.03814562926852181, -3.9999999999789773, -0.47619047616938853, 2.1018868949385208e-11, 0.4761904762114058, 2.0000000000214304, 2.0000000000219216, 0.9397288869426399, 0.02770968224662245, 0.017211734946553568, 0.010690985816213344, 0.002329355023984373, 0.002329355023983229, 0 
0.01, 0.47619047619047616, 1.5, 6.1837024780547756e-06, 0.03582755987709689, 0.07691537095525151, -3.9999999999977263, -0.47619047618819044, 2.2650125788545475e-12, 0.47619047619274857, 2.000000000002324, 2.0000000000023683, 0.7986306642381126, 0.0762252095660262, 0.05549161480362281, 0.040397649688929865, 0.014627430851654698, 0.014627430851654263, 0 
0.01, 0.47619047619047616, 2.0, 4.927089068879065e-06, 0.04298982065580179, 0.09106447263161506, -3.9999999999992717, -0.4761904761897475, 7.349890419753873e-13, 0.4761904761911953, 2.0000000000007345, 2.0000000000007656, 0.6608125865885592, 0.11347306632065135, 0.08943125857228101, 0.0704832456648499, 0.03289992142682951, 0.032899921426828994, 0 
0.01, 0.5555555555555556, 0.0, 1.8652543174776937e-05, 7.769450965150302e-15, 1.3705156987863463e-14, -3.9999999999883933, -0.5555555555439374, 1.1694950207994455e-11, 0.5555555555670291, 2.000000000011761, 2.0000000000121902, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.01, 0.5555555555555556, 0.5, 2.1917746844346553e-05, 0.0009072732902370072, 0.0022634003276735992, -3.999999999984036, -0.5555555555395737, 1.6100228109153145e-11, 0.5555555555713354, 2.000000000016182, 2.0000000000167746, 0.9985249505028041, 0.0010175423424187533, 0.00033496780392180503, 0.00011026905219254235, 6.1351493359830925e-06, 6.135149335975823e-06, 0 
0.01, 0.5555555555555556, 1.0, 9.636238049282042e-06, 0.020093595811767572, 0.03944669082271715, -3.999999999988668, -0.5555555555441393, 1.1200654522027336e-11, 0.555555555566928, 2.000000000011546, 2.00000000001182, 0.9383465978159313, 0.029954361607078702, 0.017186417438071137, 0.009860765795313087, 0.002325928671803214, 0.0023259286718025764, 0 
0.01, 0.5555555555555556, 1.5, 7.678812371611499e-06, 0.04196468288450983, 0.0778074411927653, -3.9999999999962457, -0.5555555555517814, 3.731723983830485e-12, 0.5555555555593062, 2.0000000000038334, 2.000000000003911, 0.7969890245899169, 0.08020169196702197, 0.05537754801520251, 0.038237009082513054, 0.014597363172672639, 0.014597363172671882, 0 
0.01, 0.5555555555555556, 2.0, 6.718465124067041e-06, 0.05023245002738315, 0.09148066371858489, -3.9999999999986207, -0.5555555555541787, 1.389006296476504e-12, 0.5555555555569139, 2.00000000000139, 2.000000000001449, 0.659591517528315, 0.11784833584890786, 0.08926600484516126, 0.06761588582152535, 0.032839127978045175, 0.032839127978044204, 0 
0.01, 0.6349206349206349, 0.0, 1.2749128461553294e-05, 4.4098780715093324e-15, 1.8824341814400452e-13, -3.9999999999759135, -0.634920634896352, 2.37609037436543e-11, 0.6349206349448351, 2.000000000024498, 2.0000000000251648, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.01, 0.6349206349206349, 0.5, 2.4018776428602617e-05, 0.0010983226909738067, 0.0025812462568964474, -3.9999999999825784, -0.6349206349031978, 1.7592289196753375e-11, 0.6349206349377978, 2.000000000017606, 2.0000000000183706, 0.9983663552759195, 0.0011923922320459573, 0.00033491460115019837, 9.406954108654782e-05, 6.134174893231304e-06, 6.134174893221923e-06, 0 
0.01, 0.6349206349206349, 1.0, 1.7790669871703413e-05, 0.023280075926085782, 0.040959756847726195, -3.999999999989247, -0.6349206349098547, 1.0828411678167544e-11, 0.6349206349312647, 2.000000000010908, 2.0000000000113056, 0.9367336694434253, 0.03237283480701823, 0.017156875624443377, 0.009092758880939179, 0.0023219306220891955, 0.0023219306220882726, 0 
0.01, 0.6349206349206349, 1.5, 1.0306805417692466e-05, 0.048177947368012015, 0.07883344477608785, -3.9999999999931344, -0.6349206349137283, 6.832037386629866e-12, 0.6349206349274888, 2.0000000000070193, 2.0000000000071525, 0.7950909743516398, 0.08435805487124524, 0.05524566493405316, 0.03618010750323529, 0.014562599169914956, 0.014562599169913662, 0 
0.01, 0.6349206349206349, 2.0, 9.42909328369157e-06, 0.057510560928593045, 0.0919580362186929, -3.9999999999973364, -0.6349206349179735, 2.685775262511754e-12, 0.6349206349232545, 2.0000000000026876, 2.0000000000028058, 0.6581830589803329, 0.12235705066378498, 0.08907539070864251, 0.06484648973519344, 0.032769004956023265, 0.03276900495602133, 0 
0.01, 0.7142857142857142, 0.0, 3.576467352744972e-05, 3.764935860705578e-14, 2.7956295800840404e-13, -3.9999999999608535, -0.7142857142465069, 3.954828869496397e-11, 0.7142857143242016, 2.0000000000395857, 2.000000000041328, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.01, 0.7142857142857142, 0.5, 3.984913359744713e-05, 0.0013169949183158083, 0.0029638205757180525, -3.999999999948427, -0.7142857142340147, 5.1978680747570435e-11, 0.7142857143365423, 2.000000000052242, 2.000000000054342, 0.9981753939794856, 0.0013972421974200468, 0.0003348505407717116, 8.024727914921448e-05, 6.1330015864688e-06, 6.133001586443046e-06, 0 
0.01, 0.7142857142857142, 1.0, 4.0748787843186696e-05, 0.026595144517755857, 0.04268967021327006, -3.999999999942432, -0.7142857142279767, 5.7920258923200584e-11, 0.7142857143425418, 2.0000000000584093, 2.000000000060545, 0.9348823910656328, 0.03497755082517041, 0.01712296827818847, 0.008382406307454607, 0.002317341761779038, 0.002317341761774089, 0 
0.01, 0.7142857142857142, 1.5, 1.858740305860085e-05, 0.054477928087063456, 0.07999187414119399, -3.999999999989514, -0.7142857142752125, 1.0586731009160603e-11, 0.7142857142960259, 2.0000000000105955, 2.00000000001107, 0.7929349459044456, 0.08870045264156332, 0.055095856636602616, 0.034222524554507125, 0.014523110131442736, 0.014523110131438146, 0 
0.01, 0.7142857142857142, 2.0, 9.9738961716056e-06, 0.06482896371288996, 0.09249536556743035, -3.9999999999964038, -0.7142857142821086, 3.6127007017842958e-12, 0.714285714289266, 2.0000000000036495, 2.000000000003777, 0.656587434287969, 0.1270014780376046, 0.08885944638896237, 0.06217251432471656, 0.03268956348037461, 0.03268956348037253, 0 
0.01, 0.7936507936507936, 0.0, 3.88529732639753e-05, 4.8784950771256004e-14, -1.9521028552788156e-13, -3.9999999999550826, -0.7936507936057754, 4.538496087281612e-11, 0.7936507936948632, 2.0000000000453886, 2.000000000047536, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.01, 0.7936507936507936, 0.5, 4.009283463399238e-05, 0.0015687704014052436, 0.003420619201756512, -3.9999999999518696, -0.7936507936025514, 4.8634621523205415e-11, 0.7936507936980205, 2.000000000048647, 2.000000000050931, 0.9979472854530875, 0.0016372238646468324, 0.00033477401888593327, 6.84534632932548e-05, 6.13160003924488e-06, 6.131600039216871e-06, 0 
0.01, 0.7936507936507936, 1.0, 1.9508775284018953e-05, 0.030056214055176268, 0.04464175515475315, -3.9999999999598286, -0.7936507936103093, 3.9709868828835464e-11, 0.7936507936910362, 2.000000000040932, 2.0000000000419327, 0.9327840260655499, 0.03778168586853793, 0.017084535382604106, 0.007725471813372136, 0.002312140434967832, 0.0023121404349655183, 0 
0.01, 0.7936507936507936, 1.5, 1.971453411131474e-05, 0.060875070247566616, 0.0812809621677102, -3.999999999983581, -0.7936507936343041, 1.6441448438039987e-11, 0.7936507936670361, 2.0000000000167204, 2.000000000017203, 0.7905192179172315, 0.09323505987577096, 0.05492800351883835, 0.032359989628213605, 0.014478864529973668, 0.014478864529969007, 0 
0.01, 0.7936507936507936, 2.0, 1.1369287767654113e-05, 0.07219236498691532, 0.09309126160407867, -3.999999999994486, -0.7936507936452544, 5.522653997640733e-12, 0.7936507936562521, 2.000000000005617, 2.000000000005779, 0.6548049117739694, 0.1317838055965434, 0.08861820819965494, 0.05959144060963102, 0.032600816910102054, 0.03260081691009941, 0 
0.01, 0.873015873015873, 0.0, 1.336888952105375e-05, 6.6635989994555304e-15, 8.778572656693697e-14, -3.999999999841303, -0.8730158728556137, 1.556583508676885e-10, 0.8730158731760005, 2.000000000160506, 2.0000000001665623, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.01, 0.873015873015873, 0.5, 3.492945156960414e-05, 0.0018599503471660483, 0.0039629508609618815, -3.9999999999373297, -0.8730158729528343, 6.25524695369011e-11, 0.8730158730780138, 2.0000000000639955, 2.0000000000655374, 0.9976763257505491, 0.0019183408020668831, 0.0003346831220324805, 5.8390454945599505e-05, 6.129935205283376e-06, 6.129935205264473e-06, 0 
