J, B, T, O, m, chi, E0, E1, E2, p0, p1, p2, w1, w2, boundary 
0.01, 0.15873015873015872, 0.0, 7.0968795742240576e-06, 2.88697681311212e-16, 3.4487954185675887e-15, -1.9999999999991935, 0.8412698412706214, 1.1587301587310148, 1.0, 0.0, 0.0, 2.102483990069696, 1.8908437784294847, 0 
0.01, 0.15873015873015872, 0.5, 3.227354112372849e-06, 0.0015920856430721927, 0.010402590947197685, -1.9999999999998403, 0.8412698412699966, 1.1587301587303296, 0.9948175767339255, 0.003387254454574677, 0.001795168811502464, 2.1025072842346817, 1.8908723976115798, 0 
0.01, 0.15873015873015872, 1.0, -6.712838481600855e-07, 0.01441808052772122, 0.09145670651673343, -1.9999999999999811, 0.8412698412698583, 1.1587301587301782, 0.9084045095710598, 0.05300678547833037, 0.03858870495060906, 2.1029185897634175, 1.891326580382872, 0 
0.01, 0.15873015873015872, 1.5, 1.6787111274119138e-06, 0.022556325039164063, 0.14231928503885746, -1.9999999999999571, 0.8412698412698828, 1.1587301587302055, 0.786047684144032, 0.11825432044756602, 0.09569799540840168, 2.103517583334553, 1.8919527339781415, 0 
0.01, 0.15873015873015872, 2.0, -7.110834102791452e-07, 0.024490915882595526, 0.15431959396045103, -1.9999999999999771, 0.8412698412698654, 1.1587301587301848, 0.6907668239587454, 0.16686204596192533, 0.1423711300793297, 2.103991256881245, 1.8924328310246032, 0 
0.01, 0.23809523809523808, 0.0, 1.1158872913807905e-05, 1.0426687961729646e-15, 2.1434252674626585e-16, -1.9999999999980722, 0.7619047619066572, 1.2380952380972559, 1.0, 0.0, 0.0, 2.1553940429797533, 1.8379337255194337, 0 
0.01, 0.23809523809523808, 0.5, 1.3126580612138686e-06, 0.002437471782880009, 0.01103313315193606, -1.9999999999996514, 0.7619047619051043, 1.2380952380956025, 0.9945001342946764, 0.0039686687441007, 0.0015311969612207634, 2.1554175147235006, 1.8379653507345606, 0 
0.01, 0.23809523809523808, 1.0, -8.970449961401977e-07, 0.021709496125937658, 0.09249399125106211, -1.9999999999998606, 0.7619047619048992, 1.2380952380953842, 0.9071036170547025, 0.05730293953561754, 0.03559344340967953, 2.1558229794913393, 1.8384352471012395, 0 
0.01, 0.23809523809523808, 1.5, 1.6377707234560557e-06, 0.03386284001048383, 0.1426751354496951, -1.9999999999999536, 0.7619047619048067, 1.2380952380952877, 0.7848754255385476, 0.12449370723596781, 0.09063086722548379, 2.156414629535493, 1.8390674573903472, 0 
0.01, 0.23809523809523808, 2.0, -2.6541297895067706e-07, 0.03673991805965457, 0.15436381007928904, -1.999999999999987, 0.7619047619047733, 1.2380952380952521, 0.6899281306738981, 0.17340589369287798, 0.13666597563322336, 2.156885065665295, 1.8395474446069406, 0 
0.01, 0.31746031746031744, 0.0, 5.093776205735388e-06, 3.227203046042701e-16, 3.6679751048857e-16, -1.9999999999995584, 0.6825396825401218, 1.3174603174607769, 1.0, 0.0, 0.0, 2.2083040958897984, 1.785023672609377, 0 
0.01, 0.31746031746031744, 0.5, 1.2773836303783814e-06, 0.00334337661956998, 0.011936643241630842, -1.9999999999998224, 0.6825396825398599, 1.3174603174605028, 0.9940449035951147, 0.004649236512228409, 0.0013058598926585104, 2.2083283345756497, 1.7850590969557618, 0 
0.01, 0.31746031746031744, 1.0, -2.5458351356894005e-07, 0.029099666440588222, 0.0939446224725856, -1.999999999999973, 0.682539682539713, 1.3174603174603499, 0.9052772135387254, 0.06191122645093298, 0.03281156001034472, 2.2087298386235785, 1.7855467220120531, 0 
0.01, 0.31746031746031744, 1.5, -4.7441808116548134e-08, 0.04520317193594106, 0.14317008446980395, -1.9999999999999456, 0.6825396825397363, 1.3174603174603732, 0.7832355583698338, 0.1309838067830537, 0.08578063484711257, 2.209313963599816, 1.7861845913961871, 0 
0.01, 0.31746031746031744, 2.0, 1.777590425702802e-06, 0.04899310795867315, 0.15442468604175072, -1.999999999999954, 0.6825396825397295, 1.3174603174603654, 0.6887555356287154, 0.1801187861649792, 0.13112567820630597, 2.209780541492677, 1.7866637472151026, 0 
0.01, 0.3968253968253968, 0.0, 8.505685715906597e-06, 1.1008906232346424e-15, -4.798306132711375e-16, -1.9999999999988076, 0.6031746031757925, 1.3968253968266304, 1.0, 0.0, 0.0, 2.2612141487998567, 1.7321136196993274, 0 
0.01, 0.3968253968253968, 0.5, 1.0430565653120338e-05, 0.004332177059329349, 0.013134332102765345, -1.999999999998298, 0.6031746031762992, 1.3968253968271553, 0.9934407885110537, 0.005445694274135507, 0.001113517214807347, 2.2612397619554607, 1.7321537301875, 0 
0.01, 0.3968253968253968, 1.0, -5.314664583777953e-07, 0.036621340962856005, 0.09580686959952418, -1.999999999999817, 0.6031746031747854, 1.3968253968255868, 0.9029202306305236, 0.06685055516616605, 0.030229214203309863, 2.2616391374269846, 1.7326610899334869, 0 
0.01, 0.3968253968253968, 1.5, 8.176243150304074e-07, 0.05658825024378604, 0.1438008981614625, -1.9999999999999707, 0.6031746031746311, 1.3968253968254267, 0.7811293974108177, 0.13772942641648403, 0.08114117617269792, 2.2622155601865446, 1.733304152725135, 0 
0.01, 0.3968253968253968, 2.0, -4.1687329753025554e-07, 0.061251772986916586, 0.15450120290352018, -1.9999999999999787, 0.6031746031746229, 1.3968253968254172, 0.6872506132423675, 0.18700057987227434, 0.12574880688535778, 2.2626776739113614, 1.7337817372230009, 0 
0.01, 0.47619047619047616, 0.0, -2.1405898457437303e-06, 2.4655671519615303e-16, -4.8709567084332145e-15, -1.999999999999782, 0.5238095238097432, 1.4761904761907019, 1.0, 0.0, 0.0, 2.314124201709911, 1.679203566789275, 0 
0.01, 0.47619047619047616, 0.5, 2.4589990258921945e-05, 0.0054281912390565425, 0.014654123220234424, -1.9999999999910203, 0.5238095238185072, 1.4761904761997318, 0.9926731121702785, 0.006377539534383454, 0.000949348295335187, 2.31415182974154, 1.6792493661626193, 0 
0.01, 0.47619047619047616, 1.0, 5.695867977502378e-06, 0.044307106059560314, 0.09807827572483696, -1.9999999999995046, 0.5238095238100199, 1.476190476190988, 0.9000262752452849, 0.07214041540713802, 0.027833309347577433, 2.31455085317225, 1.6797784449773434, 0 
0.01, 0.47619047619047616, 1.5, -9.959726038431121e-07, 0.0680287113266494, 0.14456342991781163, -1.9999999999999065, 0.5238095238096174, 1.4761904761905735, 0.7785586611658819, 0.14473502508038397, 0.0767063137537344, 2.3151193925257725, 1.6804261586887652, 0 
0.01, 0.47619047619047616, 2.0, 7.219477378278549e-07, 0.07351710841954937, 0.15459206150161997, -1.9999999999999944, 0.5238095238095314, 1.476190476190482, 0.6854153860985379, 0.1940508611605062, 0.12053375274095685, 2.3155764504643437, 1.680901413104694, 0 
0.01, 0.5555555555555556, 0.0, -1.5130114760179142e-06, 3.277228917373068e-16, 1.0722200214759268e-14, -1.9999999999997566, 0.44444444444468995, 1.5555555555558072, 1.0, 0.0, 0.0, 2.3670342546199623, 1.626293513879221, 0 
0.01, 0.5555555555555556, 0.5, 1.7492324256900005e-05, 0.006658228364128464, 0.01653113209743551, -1.9999999999951787, 0.44444444444928255, 1.5555555555605178, 0.9917233033333275, 0.007467462515400272, 0.0008092341512773327, 2.3670645861746014, 1.6263461455110395, 0 
0.01, 0.5555555555555556, 1.0, 1.0855613859772628e-06, 0.05218932123663965, 0.10075548603980158, -1.9999999999999802, 0.44444444444446246, 1.5555555555555745, 0.8965877240914535, 0.0778007985725923, 0.025611477335952672, 2.367464969739978, 1.6268988925972794, 0 
0.01, 0.5555555555555556, 1.5, 2.3087522357037593e-06, 0.07953482642121645, 0.1454526296900646, -1.9999999999999012, 0.4444444444445416, 1.5555555555556544, 0.7755254923418875, 0.15200466703966423, 0.07246984061844766, 2.3680254324085093, 1.6275506297283888, 0 
0.01, 0.5555555555555556, 2.0, -1.71343626273468e-07, 0.08579019544749118, 0.15469569057554908, -1.9999999999999993, 0.4444444444444459, 1.5555555555555567, 0.6832523236085501, 0.20126893591947054, 0.1154787404719794, 2.3684768567105063, 1.6280227756397962, 0 
0.01, 0.6349206349206349, 0.0, 8.341283588016168e-06, 1.9484932572214335e-15, 7.710087231048009e-14, -1.9999999999987532, 0.36507936508061833, 1.6349206349219132, 1.0, 0.0, 0.0, 2.4199443075300153, 1.5733834609691686, 0 
0.01, 0.6349206349206349, 0.5, -9.603751638881733e-07, 0.008052180460871703, 0.018808237665666572, -1.9999999999973994, 0.365079365081977, 1.6349206349233039, 0.9905685073808113, 0.008741836540028006, 0.0006896560791598735, 2.4199780958145922, 1.5734442380560483, 0 
0.01, 0.6349206349206349, 1.0, -4.4521827668748265e-07, 0.06030004035159231, 0.10383404105031943, -1.9999999999997162, 0.3650793650796491, 1.6349206349209258, 0.8925958411593775, 0.08385209959610686, 0.023552059244514586, 2.4203814771442747, 1.57402255493444, 0 
0.01, 0.6349206349206349, 1.5, -8.397680185609491e-08, 0.09111643032507234, 0.14646255606590255, -1.9999999999999216, 0.36507936507944216, 1.634920634920713, 0.7720324822140736, 0.15954197405549908, 0.06842554373042668, 2.420933650163922, 1.5746775955649062, 0 
0.01, 0.6349206349206349, 2.0, 3.061053058580482e-07, 0.09807197993947779, 0.15481025662526152, -1.999999999999793, 0.3650793650795732, 1.6349206349208463, 0.6807643402851976, 0.20865381982714015, 0.11058183988766221, 2.421378876252749, 1.575145833041116, 0 
0.01, 0.7142857142857142, 0.0, -3.1999456666194012e-06, 1.256595659181351e-14, 3.4829243778598575e-14, -1.99999999999303, 0.2857142857213023, 1.7142857142928618, 1.0, 0.0, 0.0, 2.4728543604400692, 1.5204734080591162, 0 
0.01, 0.7142857142857142, 0.5, 7.545282704857215e-06, 0.009643662914234269, 0.02153673157297027, -1.9999999999991098, 0.28571428571517954, 1.714285714286625, 0.989181119627959, 0.010231271643136659, 0.0005876087289038177, 2.472892440806494, 1.5205438498633612, 0 
0.01, 0.7142857142857142, 1.0, 5.997475999858226e-08, 0.06867091505415067, 0.10730813679592661, -1.999999999999972, 0.28571428571431373, 1.7142857142857442, 0.8880409192354165, 0.0903149979093673, 0.021644082855216646, 2.4733003709708266, 1.5211495861609976, 0 
0.01, 0.7142857142857142, 1.5, 1.084716152760512e-06, 0.10278285119358194, 0.14758639164564952, -1.9999999999999818, 0.285714285714304, 1.7142857142857326, 0.7680826984971877, 0.167350076348197, 0.06456722515461508, 2.473844014622591, 1.5218071120091698, 0 
0.01, 0.7142857142857142, 2.0, 2.2684572070080788e-07, 0.11036325205467555, 0.1549336754637727, -2.0000000000000004, 0.2857142857142869, 1.7142857142857164, 0.6779547935744529, 0.2162042292401116, 0.10584097718543611, 2.4742824907714347, 1.522270614689633, 0 
0.01, 0.7936507936507936, 0.0, -2.434178307982038e-07, 7.476944650649778e-15, -6.707965925754696e-14, -1.9999999999963731, 0.2063492063528632, 1.79365079365451, 1.0, 0.0, 0.0, 2.5257644133501267, 1.4675633551490612, 0 
0.01, 0.7936507936507936, 0.5, 1.7888451118990012e-05, 0.011470709281978094, 0.02477702326652357, -1.999999999994858, 0.20634920635439175, 1.7936507936560635, 0.9875282394793065, 0.011971234901333557, 0.0005005256193650307, 2.52580772245267, 1.4676452392519113, 0 
0.01, 0.7936507936507936, 1.0, -7.600472978651004e-07, 0.07733307793824733, 0.11117035508218176, -1.999999999999969, 0.2063492063492367, 1.7936507936508272, 0.8829124464809943, 0.0972103157286261, 0.0198772377903788, 2.526221651726869, 1.4682802252768798, 0 
0.01, 0.7936507936507936, 1.5, 2.3585525140562558e-07, 0.11454284169739766, 0.1488164622133484, -1.9999999999996034, 0.20634920634960588, 1.7936507936512012, 0.7636797162646879, 0.17543156271635482, 0.060888721018957113, 2.526756493066212, 1.4689393172738765, 0 
0.01, 0.7936507936507936, 2.0, 5.691013831533517e-07, 0.12266462683848933, 0.15506362541321883, -1.9999999999999354, 0.20634920634927215, 1.793650793650861, 0.6748274811850392, 0.22391857282672517, 0.10125394598823588, 2.5271876800617945, 1.4693972166908353, 0 
0.01, 0.873015873015873, 0.0, -2.803180365685068e-06, 1.9183916302981205e-15, 1.0320663105414758e-13, -1.9999999999991798, 0.1269841269849541, 1.8730158730167124, 1.0, 0.0, 0.0, 2.578674466260176, 1.414653302239011, 0 
0.01, 0.873015873015873, 0.5, 2.921687548087387e-06, 0.01357652375019039, 0.028599367514040124, -1.9999999999998421, 0.12698412698428574, 1.8730158730160356, 0.9855710455388748, 0.01400273910565845, 0.00042621535546839335, 2.5787240630852235, 1.4147487793145563, 0 
0.01, 0.873015873015873, 1.0, -1.0637530630727698e-06, 0.08631700316243349, 0.11541136771484599, -1.9999999999999651, 0.126984126984163, 1.8730158730159079, 0.8771992990447096, 0.10455885205886233, 0.0182418488964289, 2.5791453241007605, 1.4154150523132258, 0 
0.01, 0.873015873015873, 1.5, 7.073116277400704e-07, 0.1264045118623674, 0.15014426023531274, -1.9999999999999891, 0.12698412698413652, 1.8730158730158828, 0.7588276513935001, 0.1837884302344332, 0.057383918372065953, 2.5796710511645013, 1.4160747015870787, 0 
0.01, 0.873015873015873, 2.0, 1.5289549330985142e-06, 0.13497652592978965, 0.1551975620837554, -1.9999999999999651, 0.12698412698416225, 1.8730158730159094, 0.6713866378496156, 0.2317949440400871, 0.0968184181102976, 2.5800944220745192, 1.416526018935747, 0 
0.01, 0.9523809523809523, 0.0, 2.4507985693707213e-05, 2.3858949579879552e-14, 6.554826073055532e-15, -1.999999999990984, 0.04761904762815813, 1.9523809523901743, 1.0, 0.0, 0.0, 2.6315845191702247, 1.361743249328957, 0 
0.01, 0.9523809523809523, 0.5, -5.362250936391533e-06, 0.016010291427063828, 0.03308456552955546, -1.999999999997686, 0.04761904762138588, 1.9523809523833187, 0.9832640944948708, 0.016373098466095127, 0.00036280703903687555, 2.6316416082238323, 1.3618556221921019, 0 
0.01, 0.9523809523809523, 1.0, -8.92809147403327e-07, 0.09565234265488955, 0.12001961988572735, -1.9999999999998725, 0.04761904761917644, 1.9523809523810833, 0.8708899605008797, 0.11238119107700499, 0.016728848422115597, 2.6320713961298825, 1.3625578776740772, 0 
0.01, 0.9523809523809523, 1.5, -8.566723311460855e-08, 0.1383752639569711, 0.151560473236931, -1.9999999999999407, 0.047619047619104786, 1.9523809523810127, 0.7535311959496039, 0.19242203400368296, 0.0540467700467118, 2.6325876529008987, 1.3632171141927012, 0 
0.01, 0.9523809523809523, 2.0, -1.5707986532071533e-07, 0.1472991605025775, 0.15533273466468436, -1.999999999999804, 0.04761904761924463, 1.95238095238115, 0.6676369314463957, 0.23983111452809094, 0.09253195402551337, 2.6330026929589745, 1.3636600929621852, 0 
0.01, 1.0317460317460316, 0.0, -1.7691410403065932e-06, 2.958840213322808e-15, -1.4721652636324117e-13, -1.9999999999990081, -0.03174603174502805, 2.031746031747043, 1.0, 0.0, 0.0, 2.6844945720802817, 1.3088331964189035, 0 
0.01, 1.0317460317460316, 0.5, 3.848903858398589e-06, 0.018828042088215067, 0.0383245701633301, -1.9999999999997675, -0.031746031745798105, 2.0317460317462652, 0.9805545507722885, 0.019136745657961165, 0.00030870356974673424, 2.684560528990985, 1.3089589409553424, 0 
0.01, 1.0317460317460316, 1.0, 1.746349528014557e-06, 0.1053677364776283, 0.12498099919996838, -1.9999999999999398, -0.03174603174597232, 2.0317460317460916, 0.863972768615008, 0.1206974839313094, 0.015329747453681163, 2.684999878275978, 1.309676696211545, 0 
0.01, 1.0317460317460316, 1.5, 6.579045715854326e-08, 0.15046172983648343, 0.15305501760761758, -1.9999999999999527, -0.03174603174598509, 2.0317460317460787, 0.7477956548714803, 0.20133303748250125, 0.050871307646017966, 2.685506260489128, 1.310332602208252, 0 
0.01, 1.0317460317460316, 2.0, 2.375688739481019e-07, 0.15963251555910463, 0.1554662036466832, -1.9999999999999996, -0.031746031746030225, 2.0317460317460334, 0.6635834584064542, 0.2480245285763254, 0.08839201301722069, 2.685912467109037, 1.3107719873327779, 0 
0.01, 1.1111111111111112, 0.0, 1.1864188151746238e-06, 4.9124698253968325e-16, -1.7266437289596464e-14, -1.9999999999998537, -0.11111111111096283, 2.1111111111112613, 1.0, 0.0, 0.0, 2.7374046249903343, 1.2559231435088505, 0 
0.01, 1.1111111111111112, 0.5, 1.2009011380598178e-06, 0.02209355653235432, 0.04442289863422206, -1.9999999999999771, -0.11111111111108646, 2.111111111111137, 0.9773813600445992, 0.022356098243879022, 0.0002625417115247824, 2.7374810247370145, 1.2560722032728409, 0 
0.01, 1.1111111111111112, 1.0, -5.644188892121524e-07, 0.11549059649615437, 0.13027849833281482, -1.999999999999889, -0.11111111111099804, 2.1111111111112257, 0.8564361895120595, 0.1295272034920475, 0.014036606995893415, 2.7379307824088763, 1.2568303609537357, 0 
0.01, 1.1111111111111112, 1.5, -1.7552814312368076e-07, 0.1626697111962755, 0.15461707836229424, -1.999999999999934, -0.11111111111104476, 2.1111111111111778, 0.7416269832554288, 0.2105213639704234, 0.04785165277414795, 2.7384268342829623, 1.2574835817502668, 0 
0.01, 1.1111111111111112, 2.0, 8.55379824506175e-07, 0.1719763356845907, 0.1555948598831457, -1.9999999999999867, -0.11111111111109655, 2.111111111111125, 0.6592317383298365, 0.2563722986773774, 0.08439596299278666, 2.7388237172111505, 1.2579122952525132, 0 
0.01, 1.1904761904761905, 0.0, 1.4698467125685843e-06, 2.1813588164082988e-16, 1.1646196399038036e-14, -1.9999999999999407, -0.19047619047613226, 2.1904761904762506, 1.0, 0.0, 0.0, 2.790314677900384, 1.203013090598798, 0 
0.01, 1.1904761904761905, 0.5, -1.751018708674723e-08, 0.025879295839678886, 0.05149472212241662, -1.9999999999999045, -0.19047619047609513, 2.1904761904762893, 0.9736743882489688, 0.026102453795354245, 0.0002231579556756877, 2.790403325799152, 1.2031873561949877, 0 
0.01, 1.1904761904761905, 1.0, -1.8835101276044874e-07, 0.12604686319712272, 0.13589188092236232, -1.999999999999945, -0.19047619047613717, 2.1904761904762484, 0.8482691187567457, 0.1388888722201876, 0.012842009023064987, 2.7908641207010136, 1.2039803589038733, 0 
0.01, 1.1904761904761905, 1.5, 1.7057824085696394e-07, 0.17500412322732378, 0.15623515534416885, -1.9999999999999807, -0.19047619047617065, 2.190476190476214, 0.7350318235000517, 0.21998614986363618, 0.04498202663631251, 2.791349332681823, 1.2046287750636668, 0 
0.01, 1.1904761904761905, 2.0, 3.739971063676517e-07, 0.18433011236595315, 0.15571544488737626, -1.9999999999999993, -0.19047619047618786, 2.190476190476195, 0.6545877077330183, 0.26487120231646766, 0.0805410899505145, 2.7917364142948045, 1.2050474359374113, 0 
0.01, 1.2698412698412698, 0.0, -3.6032479711657628e-06, 2.3398495855615937e-15, 5.678682776118058e-15, -1.9999999999994502, -0.26984126984070944, 2.2698412698418293, 1.0, 0.0, 0.0, 2.8432247308104364, 1.150103037688745, 0 
0.01, 1.2698412698412698, 0.5, -3.0020162197514494e-06, 0.030267321948610926, 0.05966645971481661, -1.9999999999996076, -0.26984126984087003, 2.2698412698416703, 0.9693535593563676, 0.030456881296122035, 0.00018955934751262342, 2.8433276962805127, 1.150306383446198, 0 
0.01, 1.2698412698412698, 1.0, 4.082065564389725e-07, 0.13706073632510077, 0.14179736198412174, -1.9999999999999585, -0.26984126984122847, 2.2698412698413115, 0.8394612081394784, 0.148799764092811, 0.01173902776771036, 2.843799904437579, 1.1511334136579476, 0 
0.01, 1.2698412698412698, 1.5, 1.2175431222949396e-06, 0.18746894220328642, 0.1578971162873035, -1.9999999999999791, -0.26984126984124635, 2.269841269841294, 0.7280175415282535, 0.22972570033751688, 0.04225675813423055, 2.84427371203508, 1.1517753087682292, 0 
0.01, 1.2698412698412698, 2.0, 1.5723262777878055e-06, 0.1966930729683012, 0.15582457225088653, -1.9999999999999614, -0.2698412698412313, 2.269841269841307, 0.6496577128512712, 0.273517680058515, 0.07682460709021374, 2.844650527785493, 1.1521832313751508, 0 
0.01, 1.349206349206349, 0.0, 3.979860633919474e-06, 1.1195141000722675e-15, -1.2153931701933351e-14, -1.9999999999997649, -0.3492063492061108, 2.3492063492065878, 1.0, 0.0, 0.0, 2.8961347837204943, 1.097192984778692, 0 
0.01, 1.349206349206349, 0.5, 3.5412919953542454e-06, 0.03535016246107835, 0.06907465507774306, -1.9999999999998137, -0.3492063492061596, 2.3492063492065407, 0.9643280404176726, 0.035511061021702414, 0.00016089856062488918, 2.896254436684245, 1.0974300314284657, 0 
0.01, 1.349206349206349, 1.0, -9.776329493692282e-08, 0.14855438097238013, 0.14796731579097383, -1.9999999999998415, -0.34920634920619004, 2.3492063492065096, 0.8300032160961197, 0.15927558243812948, 0.010721201465749728, 2.8967381427497814, 1.0982902300307043, 0 
0.01, 1.349206349206349, 1.5, -5.578086447943428e-07, 0.2000671575586418, 0.15959025706802868, -1.9999999999999827, -0.3492063492063308, 2.34920634920637, 0.720592261275327, 0.23973744814165754, 0.03967029058301581, 2.897199926548047, 1.0989238105669554, 0 
0.01, 1.349206349206349, 2.0, 4.3406343977394485e-07, 0.20906417145339545, 0.15591875005657324, -1.9999999999999953, -0.34920634920634414, 2.349206349206354, 0.6444485014221499, 0.28230783501562295, 0.07324366356222743, 2.897566025560198, 1.0993201851729026, 0 
0.01, 1.4285714285714284, 0.0, 3.2532061808917406e-07, 4.1065407731820477e-16, -3.350539085591869e-15, -1.9999999999999245, -0.4285714285713507, 2.428571428571506, 1.0, 0.0, 0.0, 2.9490448366305437, 1.0442829318686386, 0 
0.01, 1.4285714285714284, 0.5, -2.611854107426731e-06, 0.04123155291333205, 0.0798638597686166, -1.999999999998398, -0.42857142856979885, 2.428571428573062, 0.9584955418780505, 0.041368005517636086, 0.00013645260431164168, 2.9491838861733553, 1.0445590212091522, 0 
0.01, 1.4285714285714284, 1.0, -1.407089708039752e-06, 0.16054761184747757, 0.15437002569139388, -1.9999999999987275, -0.4285714285701332, 2.4285714285727296, 0.819887378681487, 0.170330116582994, 0.009782504735519915, 2.9496788412822412, 1.0454510421754581, 0 
0.01, 1.4285714285714284, 1.5, 4.307253134022693e-08, 0.21280072903948144, 0.16130136936221615, -1.9999999999999771, -0.42857142857140734, 2.4285714285714475, 0.7127648966125473, 0.25001791621346664, 0.03721718717398526, 2.9501279281926878, 1.0460744118088923, 0 
0.01, 1.4285714285714284, 2.0, -6.007648173725344e-07, 0.22144208091378903, 0.15599440414916158, -1.9999999999999463, -0.4285714285713736, 2.428571428571482, 0.6389672133805954, 0.29123743376659694, 0.06979535285280804, 2.950482874005584, 1.046458399530677, 0 
0.01, 1.507936507936508, 0.0, -4.092327698032583e-07, 5.876824991846693e-16, 4.600418975415603e-15, -1.9999999999999036, -0.5079365079364098, 2.5079365079366056, 1.0, 0.0, 0.0, 3.0019548895406007, 0.9913728789585858, 0 
0.01, 1.507936507936508, 0.5, 2.6208014987025297e-06, 0.048026965598953995, 0.09218319173979045, -1.999999999999887, -0.5079365079363912, 2.507936507936626, 0.9517418251267878, 0.048142570236084814, 0.00011560463713144237, 3.002116424146885, 0.9916941308343947, 0 
0.01, 1.507936507936508, 1.0, 2.1157280687064683e-06, 0.17305755965355377, 0.16096949160923665, -1.9999999999999296, -0.5079365079364364, 2.5079365079365816, 0.809107796881183, 0.18197488138618492, 0.008917321732631387, 3.002622000808805, 0.992615969173437, 0 
0.01, 1.507936507936508, 1.5, -9.507077919496121e-07, 0.22567054952089832, 0.16301681579171293, -1.999999999999967, -0.5079365079364759, 2.507936507936542, 0.7045451798685757, 0.26056268482616113, 0.03489213530526284, 3.0030576666263724, 0.9932271301114312, 0 
0.01, 1.507936507936508, 2.0, -1.034278060548996e-07, 0.2338251879850084, 0.15604790211428074, -1.999999999999902, -0.5079365079364084, 2.507936507936609, 0.6332213704020989, 0.30030190879145463, 0.06647672080644636, 3.0034010380791005, 0.9935978867084971, 0 
0.01, 1.5873015873015872, 0.0, 2.1057740560090354e-06, 1.1408793115111576e-15, 5.493260893267167e-14, -1.9999999999998352, -0.5873015873014188, 2.5873015873017575, 1.0, 0.0, 0.0, 3.054864942450652, 0.9384628260485336, 0 
0.01, 1.5873015873015872, 0.5, 9.965456985649643e-07, 0.05586380557044164, 0.10618118954477739, -1.9999999999993785, -0.5873015873009486, 2.5873015873022283, 0.9439405375600691, 0.05596163400518983, 9.782843475192481e-05, 3.0550524707288154, 0.9388362115933199, 0 
0.01, 1.5873015873015872, 1.0, 1.4825857467598222e-06, 0.18609832480132465, 0.1677253118289166, -1.999999999999961, -0.5873015873015448, 2.5873015873016314, 0.7976608348122144, 0.19421874499455674, 0.00812042019323225, 3.055567615815641, 0.9397850807445556, 0 
0.01, 1.5873015873015872, 1.5, 4.867068043097611e-06, 0.23867641408578508, 0.164722612489832, -1.9999999999996505, -0.5873015873012298, 2.587301587301947, 0.6959436861173067, 0.27136636398423913, 0.032689949898454834, 3.055989089121435, 0.9403819419760214, 0 
0.01, 1.5873015873015872, 2.0, -3.302548756429352e-07, 0.24621158918589708, 0.15607557780703474, -1.9999999999998763, -0.5873015873014645, 2.5873015873017087, 0.6272188642378449, 0.3094963624740255, 0.06328477328812855, 3.056320481372982, 0.9407386281897441, 0 
