J, B, T, O, m, chi, E0, E1, E2, E3, E4, E5, p0, p1, p2, p3, p4, p5, boundary 
0.0, 0.0, 0.0, 0.2, 0.0, 3.761341181388272e-32, -3.9999999999999973, -1.4802973661668753e-16, 0.0, 4.86865413681926e-16, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.0, 0.0, 2.0, 0.2, 0.0, 0.08990000180148629, -3.9999999999999973, -1.4802973661668753e-16, 0.0, 4.86865413681926e-16, 2.0, 2.0, 0.66419586405425, 0.08988913538636874, 0.08988913538636874, 0.08988913538636872, 0.033068364893321454, 0.033068364893321454, 0 
0.0, 0.07936507936507936, 0.0, 0.2, 2.9851914138002156e-33, 1.3043360548362556e-32, -3.9999999999999982, -0.07936507936507947, -4.173634004275679e-17, 0.07936507936507921, 2.0, 2.000000000000001, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.0, 0.07936507936507936, 2.0, 0.2, 0.007134920777895737, 0.08993258483898232, -3.9999999999999982, -0.07936507936507947, -4.173634004275679e-17, 0.07936507936507921, 2.0, 2.000000000000001, 0.6641018489134943, 0.0935146458667863, 0.08987641182066601, 0.08637972508889052, 0.03306368415508103, 0.03306368415508101, 0 
0.0, 0.15873015873015872, 0.0, 0.2, 2.0703746902162785e-33, 8.19001708850672e-32, -4.0, -0.15873015873015875, -1.3394217979086596e-16, 0.1587301587301587, 1.9999999999999987, 2.000000000000001, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.0, 0.15873015873015872, 2.0, 0.2, 0.01427501346650513, 0.09003025289680568, -4.0, -0.15873015873015875, -1.3394217979086596e-16, 0.1587301587301587, 1.9999999999999987, 2.000000000000001, 0.6638198151957337, 0.09725883525849771, 0.08983824270759051, 0.0829838217919926, 0.03304964252309282, 0.03304964252309279, 0 
0.0, 0.23809523809523808, 0.0, 0.2, 1.5985218538414058e-32, 1.1253690147540717e-31, -4.000000000000001, -0.2380952380952381, 1.4385559340087922e-16, 0.23809523809523808, 2.0, 2.0000000000000004, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.0, 0.23809523809523808, 2.0, 0.2, 0.021425437110722034, 0.09019276273996887, -4.000000000000001, -0.2380952380952381, 1.4385559340087922e-16, 0.23809523809523808, 2.0, 2.0000000000000004, 0.6633497983601674, 0.10112426118949945, 0.08977463284602312, 0.07969882407877742, 0.0330262417627664, 0.03302624176276639, 0 
0.0, 0.31746031746031744, 0.0, 0.2, 1.993337492440789e-32, -4.0040083543810634e-32, -3.9999999999999956, -0.31746031746031755, -5.089204134872744e-17, 0.3174603174603174, 1.9999999999999987, 1.9999999999999996, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.0, 0.31746031746031744, 2.0, 0.2, 0.028591325012531935, 0.09041970874334998, -3.9999999999999956, -0.31746031746031755, -5.089204134872744e-17, 0.3174603174603174, 1.9999999999999987, 1.9999999999999996, 0.6626918586561087, 0.10511345310956124, 0.08968559038982198, 0.0765221280970293, 0.032993484873738606, 0.03299348487373859, 0 
0.0, 0.3968253968253968, 0.0, 0.2, 9.629649721936179e-33, 1.1830024683398596e-31, -4.0, -0.39682539682539686, 1.0982720371804822e-16, 0.39682539682539686, 2.000000000000001, 2.000000000000003, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.0, 0.3968253968253968, 2.0, 0.2, 0.0357777718318887, 0.09071052255259972, -4.0, -0.39682539682539686, 1.0982720371804822e-16, 0.39682539682539686, 2.000000000000001, 2.000000000000003, 0.6618460828432506, 0.10922890477848207, 0.08957112708063396, 0.07345113294659339, 0.03295137617551985, 0.03295137617551981, 0 
0.0, 0.47619047619047616, 0.0, 0.2, 3.871119188218344e-32, -6.066679324819793e-32, -3.999999999999999, -0.47619047619047605, 1.870604251332847e-16, 0.47619047619047605, 1.9999999999999998, 2.0000000000000027, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.0, 0.47619047619047616, 2.0, 0.2, 0.04298982065580173, 0.09106447263161471, -3.999999999999999, -0.47619047619047605, 1.870604251332847e-16, 0.47619047619047605, 1.9999999999999998, 2.0000000000000027, 0.6608125865885585, 0.11347306632065128, 0.08943125857228124, 0.07048324566484954, 0.03289992142682959, 0.03289992142682954, 0 
0.0, 0.5555555555555556, 0.0, 0.2, 0.0, -2.293204784781882e-31, -4.000000000000001, -0.555555555555556, 1.4602599458652557e-16, 0.5555555555555554, 2.000000000000001, 2.0000000000000027, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.0, 0.5555555555555556, 2.0, 0.2, 0.050232450027383094, 0.09148066371858375, -4.000000000000001, -0.555555555555556, 1.4602599458652557e-16, 0.5555555555555554, 2.000000000000001, 2.0000000000000027, 0.6595915175283152, 0.11784833584890773, 0.08926600484516169, 0.06761588582152464, 0.032839127978045335, 0.03283912797804531, 0 
0.0, 0.6349206349206349, 0.0, 0.2, 2.311115933264683e-33, 9.900820658105902e-31, -4.000000000000002, -0.6349206349206348, 7.845609105455506e-17, 0.6349206349206349, 2.0, 2.0000000000000013, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.0, 0.6349206349206349, 2.0, 0.2, 0.0575105609285928, 0.09195803621869185, -4.000000000000002, -0.6349206349206348, 7.845609105455506e-17, 0.6349206349206349, 2.0, 2.0000000000000013, 0.6581830589803331, 0.12235705066378479, 0.08907539070864347, 0.064846489735192, 0.03276900495602365, 0.03276900495602362, 0 
0.0, 0.7142857142857142, 0.0, 0.2, 1.5715588346199845e-31, 7.158681603287357e-32, -3.9999999999999947, -0.7142857142857137, -1.2312131037303418e-17, 0.7142857142857142, 2.0, 2.0000000000000004, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.0, 0.7142857142857142, 2.0, 0.2, 0.06482896371288974, 0.09249536556743118, -3.9999999999999947, -0.7142857142857137, -1.2312131037303418e-17, 0.7142857142857142, 2.0, 2.0000000000000004, 0.656587434287965, 0.1270014780376047, 0.08885944638896279, 0.062172514324714954, 0.03268956348037537, 0.03268956348037536, 0 
0.0, 0.7936507936507936, 0.0, 0.2, 1.3674102605149375e-32, -8.008016708762127e-31, -4.000000000000002, -0.7936507936507934, -4.593237931638191e-17, 0.7936507936507938, 2.0, 2.0000000000000004, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
