J, B, T, Ox, Oy, p1, p2, p3, p4, m, chi
0.9658267716535434, 0.1, 0.1, 0.8554907467262531, -8.125390817772176e-07, 1.0000000000000087, 2.777464168597126e-17, 9.86434676777332e-18, 2.739786969410854e-34, 0.01894987860600422, 0.37899757212008434
0.981496062992126, 0.0, 0.1, 0.8605142591483311, -5.3144034098183474e-08, 0.9999999999999909, 8.905687741799131e-18, 8.905655763319422e-18, 7.931098936407715e-35, 1.3877787807814457e-17, 0.3772669577828747
0.981496062992126, 0.1, 0.1, 0.8604306585582905, -4.427063552635948e-07, 1.0000000000000002, 1.4723164881669215e-17, 5.316104292288555e-18, 7.826988002351547e-35, 0.01886334788914375, 0.3772669577828747
0.9971653543307087, 0.0, 0.1, 0.865203257791454, 3.833997827834218e-07, 1.0000000000000024, 4.758486933742192e-18, 4.7583610150220885e-18, 2.264259871601099e-35, 1.2037062152420224e-34, 0.375392120252977
0.9971653543307087, 0.1, 0.1, 0.8651138885711152, -2.9377573283247632e-08, 1.0000000000000073, 7.806512604272995e-18, 2.8641569129294398e-18, 2.2359077041399456e-35, 0.018769606012648852, 0.375392120252977
1.0128346456692914, 0.0, 0.1, 0.8696527493130096, 1.1770864531264545e-07, 1.0, 2.5425030428409344e-18, 2.5424819544986463e-18, 6.464268105680985e-36, 2.407412430484045e-35, 0.3733917375890315
1.0128346456692914, 0.1, 0.1, 0.8695584520863177, -5.525788280370904e-07, 1.0, 4.140114493402385e-18, 1.5427120948832383e-18, 6.387004703173158e-36, 0.018669586879451576, 0.3733917375890315
1.0285039370078741, 0.0, 0.1, 0.8738792894313521, -8.403985685369674e-08, 0.999999999999999, 1.358493566780531e-18, 1.3584853578049935e-18, 1.8454936191436497e-36, 1.504632769052528e-35, 0.3712824539976317
1.0285039370078741, 0.1, 0.1, 0.8737808206770901, 3.467714797816114e-08, 1.0000000000000047, 2.1961521290520195e-18, 8.307357492880802e-19, 1.8244220844786077e-36, 0.018564122699881586, 0.3712824539976317
1.0441732283464566, 0.0, 0.1, 0.8778979594063997, 6.755718897962295e-07, 1.0000000000000042, 7.25878552586505e-19, 7.258425916197051e-19, 5.2687356981056026e-37, 1.3877787807814457e-17, 0.3690791217215101
1.0441732283464566, 0.1, 0.1, 0.8777959841737853, -5.841576156191903e-07, 0.9999999999999993, 1.1652082347423756e-18, 4.472355458689363e-19, 5.211225409159809e-37, 0.01845395608607552, 0.3690791217215101
1.0598425196850394, 0.0, 0.1, 0.8817225954356507, 2.070991185301339e-07, 1.000000000000002, 3.878406287398723e-19, 3.8783462403740227e-19, 1.5041802443375137e-37, 1.3877787807814457e-17, 0.3667949909590487
1.0598425196850394, 0.1, 0.1, 0.8816177008721261, 1.3947465887552203e-07, 1.0000000000000036, 6.183457022819009e-19, 2.407184707946184e-19, 1.4884723187573151e-37, 0.01833974954795245, 0.3667949909590487
1.0755118110236221, 0.0, 0.1, 0.8853658344130347, -6.391204822807029e-07, 0.9999999999999999, 2.0723212995417062e-19, 2.0722204074347706e-19, 4.294306487672007e-38, 4.137740114894452e-36, 0.36444190631374496
1.0755118110236221, 0.1, 0.1, 0.8852584862038954, 4.139331029106034e-08, 0.9999999999999942, 3.2820344443485183e-19, 1.295351544864666e-19, 4.251388387785789e-38, 0.018222095315687248, 0.36444190631374496
1.0911811023622047, 0.0, 0.1, 0.8888392900367028, -8.474497318973983e-07, 0.9999999999999991, 1.1072786884010149e-19, 1.1072058824842926e-19, 1.2259854773470965e-38, 9.4039548065783e-37, 0.36203044012350166
1.0911811023622047, 0.1, 0.1, 0.8887298997980939, -7.962868571844075e-08, 1.0000000000000095, 1.742348984881071e-19, 6.969071830804288e-20, 1.214255522996548e-38, 0.018101522006175083, 0.36203044012350166
1.1068503937007874, 0.0, 0.1, 0.8921535927680583, 2.5973011517205643e-06, 0.9999999999999953, 5.916752540158224e-20, 5.915538649162138e-20, 3.5000778328833144e-39, 2.162909605513009e-36, 0.35957002884055095
1.1068503937007874, 0.1, 0.1, 0.8920426406187602, -1.3396663667621557e-07, 0.9999999999999939, 9.251295674858516e-20, 3.748640214764086e-20, 3.4679779005447654e-39, 0.017978501442027547, 0.35957002884055095
1.1225196850393702, 0.0, 0.1, 0.8953185245376404, 1.0380287513283666e-06, 1.000000000000006, 3.161213058526903e-20, 3.1609492392370096e-20, 9.99243401241683e-40, 1.3877787807814457e-17, 0.35706914162094344
1.1225196850393702, 0.1, 0.1, 0.8952063357147539, -2.0808993769395596e-06, 0.9999999999999981, 4.912976835522558e-20, 2.0159986430232715e-20, 9.904554633618651e-40, 0.017853457081047186, 0.35706914162094344
1.138188976377953, 0.0, 0.1, 0.8983431501427614, -1.74344127593403e-07, 1.000000000000004, 1.689024315592883e-20, 1.6890002283683086e-20, 2.8527624547558833e-40, 1.3877787807814457e-17, 0.3545353095040807
1.138188976377953, 0.1, 0.1, 0.8982301261553931, -6.436399429065738e-07, 1.000000000000003, 2.609494420661276e-20, 1.083990977921718e-20, 2.8286684089339956e-40, 0.017726765475204048, 0.3545353095040807
1.1538582677165354, 0.0, 0.1, 0.9012358938329912, 3.440818693085575e-08, 1.000000000000001, 9.024637498334497e-21, 9.024611665511263e-21, 8.144384884447835e-41, 2.350988701644575e-38, 0.35197531726075465
1.1538582677165354, 0.1, 0.1, 0.9011221333952576, 1.8150026221390057e-06, 0.9999999999999984, 1.3862397894279914e-20, 5.8275621942526526e-21, 8.078398589038932e-41, 0.017598765863037734, 0.35197531726075465
1.1695275590551182, 0.0, 0.1, 0.904004452702168, 1.549604438959176e-06, 0.9999999999999979, 4.822293921230905e-21, 4.821661921225846e-21, 2.3251470972957064e-41, 1.2342690683634019e-37, 0.3493951632042575
1.1695275590551182, 0.1, 0.1, 0.9038902762510933, -2.307769676818695e-06, 0.9999999999999958, 7.365191909291588e-21, 3.1323714440486904e-21, 2.3070516816602946e-41, 0.017469758160212876, 0.3493951632042575
1.185196850393701, 0.0, 0.1, 0.9066570417695374, 4.5135550508381676e-07, 1.0000000000000033, 2.576378795846323e-21, 2.5762788319641123e-21, 6.637470154859767e-42, 1.6456920911512025e-37, 0.34680026298333333
1.185196850393701, 0.1, 0.1, 0.9065415571920045, 9.91799387961067e-08, 0.9999999999999982, 3.91375219227269e-21, 1.6834102755097985e-21, 6.588450656270951e-42, 0.017340013149166666, 0.34680026298333333
1.2008661417322835, 0.0, 0.1, 0.9091970316592136, -1.0036902236926062e-06, 1.0000000000000062, 1.376694038941045e-21, 1.37657335188756e-21, 1.8951203277086114e-42, 3.8203566401724344e-38, 0.34419543427332067
1.2008661417322835, 0.1, 0.1, 0.9090825995562527, -1.813650842441645e-06, 1.0000000000000033, 2.080001405875276e-21, 9.04564932458824e-22, 1.881496331219862e-42, 0.017209771713666035, 0.34419543427332067
1.2165354330708662, 0.0, 0.1, 0.9116338903250826, -1.748125258062037e-06, 0.9999999999999992, 7.356115619085735e-22, 7.354974784641302e-22, 5.410404489128109e-43, 1.4693679385278594e-39, 0.34158488079731136
1.2165354330708662, 0.1, 0.1, 0.9115200857614646, -2.1196080054945615e-06, 1.0000000000000084, 1.1055598462788664e-21, 4.859761826999262e-22, 5.372757538409161e-43, 0.01707924403986557, 0.34158488079731136
1.232204724409449, 0.0, 0.1, 0.913972226565159, 1.1392945374320578e-06, 1.0000000000000024, 3.930374876774827e-22, 3.9299714603649903e-22, 1.544626109426027e-43, 1.3877787807814457e-17, 0.33897309497580935
1.232204724409449, 0.1, 0.1, 0.9138562308768495, -8.622000183119309e-07, 0.9999999999999855, 5.877810408775256e-22, 2.6108722059292074e-22, 1.5346211827992553e-43, 0.01694865474879048, 0.33897309497580935
1.2478740157480315, 0.0, 0.1, 0.9162174096857607, 1.8386207977093976e-08, 0.9999999999999906, 2.0999480801178802e-22, 2.0999445486144414e-22, 4.4097745232170243e-44, 4.040761830951613e-39, 0.33636209718055177
1.2478740157480315, 0.1, 0.1, 0.9161038533359717, 3.924083544763214e-07, 0.9999999999999968, 3.124741125514773e-22, 1.402196749259733e-22, 4.381501848474857e-44, 0.01681810485902759, 0.33636209718055177
1.2635433070866142, 0.0, 0.1, 0.9183744017219142, 2.977128011297817e-07, 0.9999999999999907, 1.122045778021898e-22, 1.1220147680071828e-22, 1.2589519333207578e-44, 1.4693679385278594e-39, 0.33375661815560353
1.2635433070866142, 0.1, 0.1, 0.9182590160164523, -2.3114432188897386e-08, 0.9999999999999947, 1.6616990629416632e-22, 7.531146641447475e-23, 1.2514499316969902e-44, 0.016687830907780178, 0.33375661815560353
1.279212598425197, 0.0, 0.1, 0.9204457677012939, 6.883614236443233e-07, 1.0000000000000013, 5.995940625257964e-23, 5.995551856361602e-23, 3.594897294639877e-45, 5.510129769479473e-40, 0.3311580247837538
1.279212598425197, 0.1, 0.1, 0.9203334094169008, 2.721961980232246e-07, 1.0000000000000033, 8.83663616004744e-23, 4.043940328394428e-23, 3.5734829334964196e-45, 0.01655790123918769, 0.3311580247837538
1.2948818897637795, 0.0, 0.1, 0.92244027178113, 1.4593141628631463e-06, 1.0000000000000036, 3.2037922867802414e-23, 3.2033455600172495e-23, 1.0262853797074812e-45, 1.8367099231598242e-40, 0.3285692508417029
1.2948818897637795, 0.1, 0.1, 0.9223286136834487, -1.5935915408250648e-06, 1.0000000000000004, 4.6997089656572296e-23, 2.171180534783976e-23, 1.0203916625384415e-45, 0.016428462542085145, 0.3285692508417029
1.3105511811023622, 0.0, 0.1, 0.924359515044103, 2.756681839822315e-07, 0.9999999999999972, 1.7117183466860726e-23, 1.7116726169540838e-23, 2.9299014219605382e-46, 2.5254761443447583e-40, 0.3259924428640033
1.3105511811023622, 0.1, 0.1, 0.9242486333843567, -9.699013938658831e-07, 1.0000000000000022, 2.4997894536554655e-23, 1.1655675183153588e-23, 2.9136733898082368e-46, 0.016299622143200167, 0.3259924428640033
1.326220472440945, 0.0, 0.1, 0.9262073713392356, 1.606190595848898e-06, 0.9999999999999974, 9.146461535289088e-24, 9.145017990058871e-24, 8.364455528560187e-47, 9.183549615799121e-41, 0.32342947828315294
1.326220472440945, 0.1, 0.1, 0.9260973331129234, 1.5452439548150556e-06, 1.0000000000000073, 1.3297838111183065e-23, 6.2564703001808316e-24, 8.319752919922959e-47, 0.016171473914157648, 0.32342947828315294
1.3418897637795275, 0.0, 0.1, 0.9279873272569413, -1.6451867595144153e-06, 1.000000000000003, 4.8870642568324494e-24, 4.8862633592014525e-24, 2.3879483012224505e-47, 2.697667699640992e-40, 0.32088203280676836
1.3418897637795275, 0.1, 0.1, 0.9278782391785377, 9.072502879167581e-07, 0.9999999999999973, 7.074611354563578e-24, 3.35794754427125e-24, 2.3756173824729324e-47, 0.01604410164033842, 0.32088203280676836
1.3575590551181103, 0.0, 0.1, 0.9297027742033551, 8.252643909891276e-07, 0.9999999999999984, 2.6111039198339794e-24, 2.610886353133856e-24, 6.817295590909035e-48, 1.3877787807814457e-17, 0.31835158725078055
1.3575590551181103, 0.1, 0.1, 0.929594635314996, 4.628999641679044e-07, 1.0000000000000002, 3.76415453982117e-24, 1.8020777060567262e-24, 6.783298978363824e-48, 0.01591757936253904, 0.31835158725078055
1.373228346456693, 0.0, 0.1, 0.9313568426779418, -5.435373107756962e-07, 0.9999999999999953, 1.3951200711319389e-24, 1.395042486075864e-24, 1.9462517724062728e-48, 1.3877787807814457e-17, 0.31583938612560275
1.373228346456693, 0.1, 0.1, 0.9312498783685565, -5.407599592703298e-08, 1.0000000000000002, 2.002944428829866e-24, 9.669957789250577e-25, 1.9368388081000715e-48, 0.015791969306280153, 0.31583938612560275
1.3888976377952755, 0.0, 0.1, 0.9329524313785773, -3.3290285223220756e-07, 0.9999999999999913, 7.454201081674274e-25, 7.453943846024696e-25, 5.5563196279776295e-49, 1.3877787807814457e-17, 0.31334668460860676
1.3888976377952755, 0.1, 0.1, 0.9328462890947927, 6.000862129827595e-08, 0.99999999999999, 1.0659067380666144e-24, 5.1885028534231325e-25, 5.530460151941587e-49, 0.015667334230430353, 0.31334668460860676
1.4045669291338583, 0.0, 0.1, 0.934492303410281, -8.027198782008631e-07, 1.000000000000001, 3.982965970250817e-25, 3.9826302629923525e-25, 1.5862680809590149e-49, 1.3877787807814457e-17, 0.3108743448149659
1.4045669291338583, 0.1, 0.1, 0.9343872208764846, 1.7109146693071593e-06, 0.9999999999999983, 5.6728811178869085e-25, 2.7836472102305317e-25, 1.5791299697774537e-49, 0.015543717240748309, 0.3108743448149659
1.420236220472441, 0.0, 0.1, 0.9359790929950644, 9.56757960097836e-08, 0.999999999999997, 2.128065063132485e-25, 2.128043410947834e-25, 4.528614835667383e-50, 2.5111268480700722e-42, 0.3084232544442107
1.420236220472441, 0.1, 0.1, 0.935875092435377, -2.911346543037651e-07, 1.0000000000000109, 3.0194296615790344e-25, 1.49329695963892e-25, 4.508905133479464e-50, 0.015421162722210537, 0.3084232544442107
1.4359055118110238, 0.0, 0.1, 0.9374153195159518, -2.869514914336659e-08, 0.9999999999999947, 1.1370399201952262e-25, 1.1370364067630596e-25, 1.292855785204883e-50, 7.084965035626275e-42, 0.30599415248140704
1.4359055118110238, 0.1, 0.1, 0.9373123167712205, 1.3875321102944471e-06, 0.99999999999999, 1.607246060709566e-25, 8.01013718648901e-26, 1.28742614387277e-50, 0.015299707624070354, 0.30599415248140704
1.4515748031496063, 0.0, 0.1, 0.9388029363050382, -1.7191300283586807e-07, 0.9999999999999984, 6.075438363546111e-26, 6.075324499580223e-26, 3.6910259535740925e-51, 1.210721873176642e-42, 0.30358763560110763
1.4515748031496063, 0.1, 0.1, 0.9387013339133335, -1.592921694968045e-08, 1.0000000000000016, 8.556015455251688e-26, 4.2962892203890065e-26, 3.675911696988068e-51, 0.015179381780055384, 0.30358763560110763
1.467244094488189, 0.0, 0.1, 0.9401444629694052, -8.919698272410688e-07, 1.0000000000000162, 3.2463212455060043e-26, 3.246001718613942e-26, 1.0537564342085571e-51, 1.3877787807814457e-17, 0.30120432746240683
1.467244094488189, 0.1, 0.1, 0.9400438580739656, -1.2751672944496595e-06, 0.9999999999999966, 4.555145586953698e-26, 2.3041925736277496e-26, 1.049593263325092e-51, 0.015060216373120355, 0.30120432746240683
1.4829133858267718, 0.0, 0.1, 0.9414415778109323, 7.564920654629744e-07, 0.999999999999996, 1.7345708387817062e-26, 1.7344242915843112e-26, 3.0084817982565e-52, 1.3877787807814457e-17, 0.2988446290282421
1.4829133858267718, 0.1, 0.1, 0.9413421318938338, -1.4899217889963189e-06, 0.9999999999999908, 2.4253193857002016e-26, 1.235698407963912e-26, 2.9969633037139505e-52, 0.01494223145141212, 0.2988446290282421
1.4985826771653543, 0.0, 0.1, 0.9426964168593726, -1.134986818568047e-06, 1.0000000000000115, 9.268457655278708e-27, 9.267268842573693e-27, 8.589328884747456e-53, 5.2128302872883195e-43, 0.2965088962458042
1.4985826771653543, 0.1, 0.1, 0.9425981207836461, 6.839739983171398e-08, 1.000000000000002, 1.2914271468822612e-26, 6.626361262164342e-27, 8.55746281900796e-53, 0.01482544481229021, 0.2965088962458042
1.514251968503937, 0.0, 0.1, 0.9439111666961715, -1.7704975567261057e-07, 0.9999999999999979, 4.952032646914756e-27, 4.951932394650758e-27, 2.4522130883625275e-53, 8.407790785948902e-45, 0.29419733135412723
1.514251968503937, 0.1, 0.1, 0.9438140775208546, -6.525927712437029e-08, 0.9999999999999993, 6.876915728068773e-27, 3.553016986225473e-27, 2.4433798394668e-53, 0.014709866567706363, 0.29419733135412723
1.5299212598425198, 0.0, 0.1, 0.9450869954262902, 1.347302517357992e-07, 1.0000000000000029, 2.6459975253574647e-27, 2.6459562887730157e-27, 7.001193792296902e-54, 1.3877787807814457e-17, 0.29190998552677416
1.5299212598425198, 0.1, 0.1, 0.9449925687004523, -1.2582266731355026e-06, 0.9999999999999888, 3.661996681019042e-27, 1.9048413707978846e-27, 6.975522777729595e-54, 0.014595499276338722, 0.29190998552677416
1.5455905511811023, 0.0, 0.1, 0.9462285279175474, 8.124107783342301e-07, 1.0000000000000084, 1.4136615900167303e-27, 1.4135272267067176e-27, 1.9982491468380552e-54, 1.3877787807814457e-17, 0.2896475001455581
1.5455905511811023, 0.1, 0.1, 0.9461329822168977, 8.828704089272034e-07, 0.9999999999999953, 1.9502853338282245e-27, 1.021213370394857e-27, 1.9916574589904382e-54, 0.01448237500727792, 0.2896475001455581
1.561259842519685, 0.0, 0.1, 0.9473319075161936, 1.7513323543323765e-07, 0.9999999999999977, 7.553296333558932e-28, 7.553139814282966e-28, 5.7051103266084906e-55, 1.3877787807814457e-17, 0.2874097567354403
1.561259842519685, 0.1, 0.1, 0.9472379933035939, -1.3063249147792862e-06, 0.9999999999999905, 1.0387363854363562e-27, 5.47448676585427e-28, 5.686548595282424e-55, 0.01437048783677203, 0.2874097567354403
1.5769291338582678, 0.0, 0.1, 0.9484015997254371, 2.038590001708332e-08, 1.0000000000000027, 4.035828481843178e-28, 4.035818638186483e-28, 1.6287871807546281e-55, 1.3877787807814457e-17, 0.285196852737574
1.5769291338582678, 0.1, 0.1, 0.9483089441519691, 4.878533938360663e-08, 0.9999999999999815, 5.532761396813518e-28, 2.9345647911914003e-28, 1.6236246793149722e-55, 0.014259842636878715, 0.285196852737574
1.5925984251968504, 0.0, 0.1, 0.9494389233927224, 6.456629265137585e-09, 0.9999999999999867, 2.1563891909786947e-28, 2.156387506769409e-28, 4.650010711159045e-56, 1.3877787807814457e-17, 0.28300876227220617
1.5925984251968504, 0.1, 0.1, 0.9493474882990712, -6.7534930110688e-08, 1.000000000000017, 2.9471371246150485e-28, 1.5729375035422851e-28, 4.63566251138849e-56, 0.014150438113610324, 0.28300876227220617
1.608267716535433, 0.0, 0.1, 0.9504456462009692, -2.3169430931666988e-07, 1.0000000000000093, 1.152154122732862e-28, 1.1521214793589212e-28, 1.327421512332467e-56, 4.11631423895415e-45, 0.2808454799468879
1.608267716535433, 0.1, 0.1, 0.9503549313044389, 2.568046254024372e-07, 1.0000000000000153, 1.5699291255575813e-28, 8.430392456981566e-29, 1.3235118658095014e-56, 0.014042273997344396, 0.2808454799468879
1.6239370078740158, 0.0, 0.1, 0.9514209063472748, 7.77378017801846e-08, 1.0000000000000004, 6.156343698834999e-29, 6.156284544738819e-29, 3.790020356523811e-57, 1.3877787807814457e-17, 0.2787070791486874
1.6239370078740158, 0.1, 0.1, 0.9513319751075882, -3.700389282477923e-08, 0.999999999999986, 8.363634981527428e-29, 4.51822738576668e-29, 3.778880461809194e-57, 0.013935353957434386, 0.2787070791486874
1.6396062992125986, 0.0, 0.1, 0.952368208034413, 6.14693606594109e-08, 0.999999999999999, 3.289396411754606e-29, 3.289371153252299e-29, 1.0820045668436426e-57, 1.3877787807814457e-17, 0.2765934067208215
1.6396062992125986, 0.1, 0.1, 0.9522801941012219, -2.3335198236953173e-08, 0.999999999999995, 4.45589146651847e-29, 2.4213808134690627e-29, 1.0789410103928056e-57, 0.01382967033604109, 0.2765934067208215
1.6552755905511811, 0.0, 0.1, 0.95328731429684, 6.139559017109584e-08, 0.999999999999991, 1.7576170417858697e-29, 1.7576034196899368e-29, 3.0891937231480625e-58, 1.0947644252537633e-47, 0.2745043969019891
1.6552755905511811, 0.1, 0.1, 0.9532005580033809, 2.976062850794112e-08, 1.0000000000000002, 2.374118806724062e-29, 1.297591542548211e-29, 3.0806364846099794e-58, 0.013725219845099454, 0.2745043969019891
1.6709448818897639, 0.0, 0.1, 0.9541806263392836, -1.1639462267722786e-07, 0.9999999999999929, 9.391000051356585e-30, 9.390860631652758e-30, 8.818957267412011e-59, 2.025314186719462e-46, 0.2724395386915518
1.6709448818897639, 0.1, 0.1, 0.9540959967128406, 5.784817912741326e-07, 1.0000000000000033, 1.264871884891675e-29, 6.952525123323518e-30, 8.79405355749526e-59, 0.01362197693457759, 0.2724395386915518
1.6866141732283466, 0.0, 0.1, 0.9550477797169837, -1.2825900128821365e-06, 1.0000000000000004, 5.018186116155662e-30, 5.017356781982703e-30, 2.5178030143144776e-59, 1.3877787807814457e-17, 0.2703995377186477
1.6866141732283466, 0.1, 0.1, 0.9549634613439563, 7.695611750180711e-08, 1.0000000000000022, 6.740300798226171e-30, 3.7255421684930255e-30, 2.511127485211794e-59, 0.0135199768859324, 0.2703995377186477
1.7022834645669291, 0.0, 0.1, 0.955890529983839, -1.2014580243138694e-08, 1.0000000000000049, 2.6810698415314647e-30, 2.6810656483233435e-30, 7.188124252885761e-60, 1.3877787807814457e-17, 0.2683834585396068
1.7022834645669291, 0.1, 0.1, 0.955807620164729, -1.1862914273087642e-07, 1.000000000000004, 3.5916768798502995e-30, 1.9960780607499094e-30, 7.169267421171868e-60, 0.013419172926980357, 0.2683834585396068
1.7179527559055119, 0.0, 0.1, 0.9567104208153516, 5.297710871558755e-07, 0.9999999999999929, 1.4325070501321268e-30, 1.4324072683448972e-30, 2.0519335105645225e-60, 2.326374403664247e-47, 0.2663915467302935
1.7179527559055119, 0.1, 0.1, 0.9566273543629583, -1.2690100501919773e-07, 0.9999999999999922, 1.9140685522081464e-30, 1.0694596431074927e-30, 2.0470190707279463e-60, 0.013319577336514676, 0.2663915467302935
1.7336220472440946, 0.0, 0.1, 0.9575065761983463, 7.248826656333826e-08, 0.9999999999999963, 7.653932417763991e-31, 7.65385874004649e-31, 5.8582117531420796e-61, 1.4710896964347445e-47, 0.2644234415608044
1.7336220472440946, 0.1, 0.1, 0.9574243388357335, -3.955236353718311e-08, 1.0000000000000007, 1.0200868752323157e-30, 5.729657772327839e-31, 5.8447486931246814e-61, 0.01322117207804022, 0.2644234415608044
1.7492913385826772, 0.0, 0.1, 0.958279406504314, 3.852371831905011e-07, 0.9999999999999927, 4.090111179842559e-31, 4.089899881171004e-31, 1.6728145228413922e-61, 1.0263416486754031e-48, 0.2624785622255885
1.7492913385826772, 0.1, 0.1, 0.9582012148953087, 2.2282695586947917e-07, 0.9999999999999954, 5.436046109555259e-31, 3.069154708317278e-31, 1.668406651177059e-61, 0.013123928111279427, 0.2624785622255885
1.76496062992126, 0.0, 0.1, 0.9590335729428676, -1.0186002205008991e-06, 0.9999999999999953, 2.185362390697123e-31, 2.185060981777931e-31, 4.7751500909569724e-62, 1.625040943736055e-48, 0.2605573514248736
1.76496062992126, 0.1, 0.1, 0.958955584914751, -5.109353288192705e-07, 1.000000000000013, 2.897262493107454e-31, 1.6440970782386099e-31, 4.763380799808078e-62, 0.01302786757124368, 0.2605573514248736
1.7806299212598427, 0.0, 0.1, 0.9597667552520617, -2.385287022663847e-07, 0.9999999999999979, 1.1675837668406199e-31, 1.1675456908824423e-31, 1.3632073957190491e-62, 1.7105694144590052e-48, 0.25865963470291053
1.7806299212598427, 0.1, 0.1, 0.9596879344240457, -6.233581690986387e-08, 0.9999999999999968, 1.544401994803387e-31, 8.80774571449157e-32, 1.360270005118171e-62, 0.012932981735145527, 0.25865963470291053
1.7962992125984252, 0.0, 0.1, 0.9604797208545631, -5.086807631066462e-08, 1.0000000000000087, 6.238601958732417e-32, 6.238558157339554e-32, 3.891988114004624e-63, 1.3877787807814457e-17, 0.2567847306437023
1.7962992125984252, 0.1, 0.1, 0.9604011387863225, -5.40335931205946e-07, 1.000000000000018, 8.232601852914577e-32, 4.7181166812270094e-32, 3.884237613213374e-63, 0.012839236532185128, 0.2567847306437023
1.811968503937008, 0.0, 0.1, 0.9611739986447433, -1.4316135419901331e-08, 0.9999999999999939, 3.333371567144309e-32, 3.3333649182146545e-32, 1.111134384129248e-63, 1.3877787807814457e-17, 0.2549321367556796
1.811968503937008, 0.1, 0.1, 0.9610971527306618, -2.3799178391759506e-07, 0.9999999999999803, 4.388126280310744e-32, 2.5269779702822015e-32, 1.1088698441159954e-63, 0.012746606837783994, 0.2549321367556796
1.8276377952755907, 0.0, 0.1, 0.9618507500911329, 1.0108308429719762e-07, 0.999999999999999, 1.7809897848626044e-32, 1.7809644671572172e-32, 3.1718795232100075e-64, 1.3877787807814457e-17, 0.25310186580324995
1.8276377952755907, 0.1, 0.1, 0.9617753587645398, -8.57129219172082e-08, 1.0000000000000162, 2.3389657151678107e-32, 1.3533222731386856e-32, 3.1653743984441447e-64, 0.012655093290162511, 0.25310186580324995
1.8433070866141732, 0.0, 0.1, 0.9625074645208858, -5.550266691795962e-07, 1.0000000000000167, 9.51753468463275e-33, 9.516784939901245e-33, 9.057633075170368e-65, 1.6036588260553174e-50, 0.2512941442834404
1.8433070866141732, 0.1, 0.1, 0.9624340191945894, -9.872326959988485e-10, 0.9999999999999896, 1.246935589663827e-32, 7.248381832475744e-33, 9.038265274386744e-65, 0.01256470721417202, 0.2512941442834404
1.858976377952756, 0.0, 0.1, 0.9631513099215031, 9.971075345405702e-07, 1.000000000000006, 5.0846315065853235e-33, 5.083905353391113e-33, 2.5849785336348997e-65, 4.276423536147513e-50, 0.24950810234485393
1.858976377952756, 0.1, 0.1, 0.9630767233874896, -5.861574413161759e-08, 0.999999999999986, 6.647339329493992e-33, 3.881778567722286e-33, 2.58034993416072e-65, 0.012475405117242697, 0.24950810234485393
1.8746456692913387, 0.0, 0.1, 0.963774865524775, -2.762180024222066e-08, 1.000000000000001, 2.7168789826922642e-33, 2.716868135778614e-33, 7.381401936842906e-66, 1.3877787807814457e-17, 0.24774368428761664
1.8746456692913387, 0.1, 0.1, 0.9637030267801826, 1.3978528048058266e-07, 0.9999999999999953, 3.543777554037296e-33, 2.078748954031398e-33, 7.366623883775061e-66, 0.012387184214380847, 0.24774368428761664
1.8903149606299212, 0.0, 0.1, 0.9643832328347398, -4.2007818798441595e-07, 1.000000000000009, 1.451787267183331e-33, 1.4516983278360676e-33, 2.1075571481437169e-66, 2.8732220633491103e-50, 0.24600070990395745
1.8903149606299212, 0.1, 0.1, 0.9643130509246612, 5.929839454735471e-08, 0.9999999999999918, 1.889353976861585e-33, 1.113189620376766e-33, 2.1032092362600027e-66, 0.012300035495197873, 0.24600070990395745
1.905984251968504, 0.0, 0.1, 0.9649777586475669, -2.6802890617464046e-08, 0.9999999999999981, 7.756460894962908e-34, 7.756430305560853e-34, 6.016244834958593e-67, 4.343242653899818e-51, 0.2442789695489172
1.905984251968504, 0.1, 0.1, 0.9649070239066126, -3.0907862751716254e-09, 1.0000000000000142, 1.0073915735511885e-33, 5.9613226908409e-34, 6.005386245972149e-67, 0.012213948477445861, 0.2442789695489172
1.9216535433070867, 0.0, 0.1, 0.9655576701028509, -1.3030744344794855e-07, 1.000000000000008, 4.144126875899043e-34, 4.1440467189878696e-34, 1.7173455383138015e-67, 2.25514522414029e-50, 0.24257774209695054
1.9216535433070867, 0.1, 0.1, 0.9654876943533354, 9.474599332750825e-08, 0.9999999999999895, 5.370928127938206e-34, 3.1919177974958168e-34, 1.7143561080635567e-67, 0.012128887104847528, 0.24257774209695054
1.9373228346456695, 0.0, 0.1, 0.9661209105197692, -9.48313451238193e-08, 0.9999999999999901, 2.2144900795879788e-34, 2.214458634976724e-34, 4.903896678813732e-68, 6.938893903907228e-18, 0.24089738592696308
1.9373228346456695, 0.1, 0.1, 0.9660524046756169, -8.388468417993646e-09, 0.9999999999999892, 2.863963695345018e-34, 1.7092181767689405e-34, 4.895138805690136e-68, 0.012044869296348161, 0.24089738592696308
1.952992125984252, 0.0, 0.1, 0.9666732678410126, 2.968820396971058e-07, 1.0000000000000053, 1.1831111678234784e-34, 1.1830581197679757e-34, 1.3996892736816414e-68, 3.75857537356715e-52, 0.2392371517201386
1.952992125984252, 0.1, 0.1, 0.9666040025246203, 2.3864940078408122e-08, 1.00000000000001, 1.5271287847382539e-34, 9.1517496751183e-35, 1.397590035959148e-68, 0.01196185758600693, 0.2392371517201386
