J, B, T, O, m, chi, E0, E1, E2, p0, p1, p2 
0.22666666666666666, 4.666666666666666, 0.0, -4.696548961919832e-06, 0.9999999999947815, 4.472122672183332e-11, -3.666666666636227, -1.9999999999535194, 5.66666666670999, 1.0, 0.0, 0.0
0.22666666666666666, 5.0, 0.0, -2.67390603244214e-06, 0.9999999999989746, 1.2579270958212874e-11, -3.99999999999111, -1.9999999999874005, 6.000000000012026, 1.0, 0.0, 0.0
0.3533333333333333, 0.0, 0.0, -3.986333797818336e-06, 0.0, 3.3050915255854097e-12, -1.999999999977049, 0.9999956630214948, 1.0000043370620253, 1.0, 0.0, 0.0
0.3533333333333333, 0.3333333333333333, 0.0, -4.199269825548724e-06, 1.1016971751951365e-12, 6.082282061127785e-12, -1.9999999999736284, 0.6666666666832448, 1.3333333334135653, 1.0, 0.0, 0.0
0.3533333333333333, 0.6666666666666666, 0.0, -5.487370688372532e-06, 4.054854707418523e-12, 2.2277793557454345e-11, -1.99999999995602, 0.33333333339140925, 1.6666666667746126, 1.0, 0.0, 0.0
0.3533333333333333, 1.0, 0.0, -8.144312948818239e-06, 1.5953559546831367e-11, -4.865603423147801e-12, -1.9999999999032745, 1.605387643097757e-10, 2.000000000224353, 1.0, 0.0, 0.0
0.3533333333333333, 1.3333333333333333, 0.0, -6.823971864735009e-07, 8.111190919866562e-13, -2.179040286177128e-12, -1.9999999999972078, -0.333333333327749, 2.3333333333399233, 1.0, 0.0, 0.0
0.3533333333333333, 1.6666666666666665, 0.0, -3.3572753512621652e-06, 1.4500866022713282e-11, 3.5348528911086314e-11, -1.9999999999741038, -0.6666666666010712, 2.6666666667340637, 1.0, 0.0, 0.0
0.3533333333333333, 2.0, 0.0, 1.7184593144251235e-06, 2.4376805032710865e-11, 6.226525136758272e-09, -1.9999999999825613, -0.9999999999330452, 3.0000000000593374, 1.0, 0.0, 0.0
0.3533333333333333, 2.333333333333333, 0.0, 5.9189707112382935e-05, 4.165517623861562e-09, 0.3661236140737031, -1.999999999625149, -1.3333333273666903, 3.333333337637575, 1.0, 0.0, 0.0
0.3533333333333333, 2.6666666666666665, 0.0, 0.44862330375722714, 0.2440824094068455, 0.7388864566988965, -2.036276200183517, -1.371953559254326, 3.8349062973665777, 1.0, 0.0, 0.0
0.3533333333333333, 3.0, 0.0, 0.5167389755222563, 0.49259097529811524, 0.7667022630437622, -2.1590558220016938, -1.4950693685004175, 4.220201479681542, 1.0, 0.0, 0.0
0.3533333333333333, 3.333333333333333, 0.0, 0.4305906035418644, 0.7552172514360203, 0.7611135369101428, -2.366249322026475, -1.7255265852112502, 4.484840297917064, 1.0, 0.0, 0.0
0.3533333333333333, 3.6666666666666665, 0.0, 9.619656145752756e-06, 0.9999999999048771, 0.3671741226521267, -2.666666666656252, -1.9999999998653826, 4.6666666667570516, 1.0, 0.0, 0.0
0.3533333333333333, 4.0, 0.0, -8.76243623783242e-06, 0.9999999998707714, 1.4114176494217645e-10, -2.99999999990454, -1.9999999996561513, 5.000000000270003, 1.0, 0.0, 0.0
0.3533333333333333, 4.333333333333333, 0.0, -6.482841805589181e-07, 0.9999999999989716, 1.8374768373519146e-10, -3.3333333333315487, -1.9999999999956344, 5.333333333337075, 1.0, 0.0, 0.0
0.3533333333333333, 4.666666666666666, 0.0, -2.601467189061115e-06, 0.9999999999932698, -1.6855350448707895e-11, -3.666666666645932, -1.9999999999585873, 5.6666666667040015, 1.0, 0.0, 0.0
