J, B, T, O, m, chi, E0, E1, E2, E3, E4, E5, p0, p1, p2, p3, p4, p5 
0.1, 4.666666666666666, 0.0, [-1.085173e-06], 0.999999999998961, 2.3271218285714212e-11, -4.66666666665288, -3.9999999999860036, 1.0902833986350901e-11, 2.000000000014448, 2.0000000000194955, 4.666666666681661, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1, 5.0, 0.0, [2.8627558e-07], 0.9999999999999948, 3.1011859746854498e-12, -4.999999999999706, -3.99999999999972, 2.1890718865126544e-13, 2.0000000000003015, 2.000000000000413, 5.0000000000003, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 0.0, 0.0, [-2.29112271e-07], 0.0, 1.0229461417669003e-14, -3.9999999999912332, 3.642346214949963e-12, 1.0983844229365325e-11, 1.1670055220459435e-11, 2.0000000000127702, 2.0000000000201767, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 0.3333333333333333, 0.0, [6.01459686e-07], 3.4098204725563343e-15, 2.2932154617238687e-14, -3.9999999999997238, -0.33333333333306336, 3.58603117868961e-13, 0.33333333333354087, 2.0000000000004343, 2.0000000000006333, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 0.6666666666666666, 0.0, [1.06033951e-06], 1.5288103078159125e-14, 1.4793531015493286e-13, -3.999999999999316, -0.6666666666659309, 8.057873730620016e-13, 0.6666666666671133, 2.000000000000976, 2.0000000000017053, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.0, 0.0, [2.15714611e-06], 1.020333605758449e-13, 5.203783945820457e-14, -3.999999999997245, -0.9999999999968511, 3.3129244629157828e-12, 1.0000000000010438, 2.0000000000039315, 2.000000000007565, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.3333333333333333, 0.0, [1.22973109e-06], 4.9979996050295505e-14, 1.166979074548146e-13, -3.999999999999127, -1.3333333333322692, 1.0856435652707564e-12, 1.3333333333331723, 2.000000000001269, 2.000000000002895, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 1.6666666666666665, 0.0, [1.95472469e-06], 1.798319655457213e-13, 1.193556743169987e-12, -3.999999999995752, -1.66666666666115, 3.5777346904345753e-12, 1.6666666666654548, 2.0000000000075113, 2.0000000000142792, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 2.0, 0.0, [3.49157256e-06], 8.456844914969535e-13, 1.2378781513338647e-11, -3.9999999999934768, -1.999999999990745, 8.670649057903448e-12, 1.9999972411774256, 2.0000000000099134, 2.0000027588437534, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 2.333333333333333, 0.0, [8.96300821e-06], 8.432352974438153e-12, -1.2497627551854918e-12, -3.999999999937267, -2.3333333332403425, 6.639166624748679e-11, 1.999999999956166, 2.000000000114289, 2.3333333335778113, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 2.6666666666666665, 0.0, [2.70547575e-07], 1.2509321373292365e-14, -1.2631262769788246e-11, -3.9999999999999365, -2.666666666666566, 6.548594904706695e-14, 2.000000000000044, 2.000000000000131, 2.6666666666668357, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 3.0, 0.0, [7.02350106e-07], 1.1511127912655426e-14, 3.3940045690072985e-11, -3.9999999999997273, -2.9999999999996314, 1.3336675963176147e-13, 2.0000000000003455, 2.0000000000006612, 3.000000000000386, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 3.333333333333333, 0.0, [4.20511088e-06], 2.2639206448088616e-11, 0.25105586260319374, -3.99999999998492, -3.333333333287514, 2.6228148031620252e-11, 2.0000000000232783, 2.000000000045019, 3.333333333384337, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 3.6666666666666665, 0.0, [0.33073491], 0.16737057506880731, 0.7662285015368948, -4.012607779658134, -3.521574900216431, 0.07438219537426181, 2.0466060995334163, 2.074382196525506, 3.7851053606947125, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 4.0, 0.0, [0.45635685], 0.5108190010472358, 0.9879956970062231, -4.1266283343742955, -3.6195015519652403, 0.14161787500221648, 2.100405052095015, 2.141617876441382, 4.212196332833577, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 4.333333333333333, 0.0, [0.35363058], 0.826034373072956, 0.7337714982826222, -4.3500483359851145, -3.8299918634322023, 0.08503712184932757, 2.064530500482266, 2.085037122037492, 4.455658186152422, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 4.666666666666666, 0.0, [6.12416728e-06], 0.9999999999023172, 0.26094844039041476, -4.6666666666238825, -3.999999999827453, 1.0205076416732834e-10, 2.000000000099166, 2.000000000143588, 4.666666666822905, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22666666666666666, 5.0, 0.0, [5.57216989e-07], 0.9999999999998992, 2.9274582757921053e-10, -4.999999999999907, -3.9999999999996994, 2.1312467075908812e-13, 2.0000000000001776, 2.0000000000002154, 5.000000000000303, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 0.0, 0.0, [2.99954503e-06], 0.0, 4.18605138978293e-16, -3.9999999999937486, -5.795339862471609e-13, 9.608876849774129e-12, 9.724016834907524e-12, 2.0000000000098024, 2.0000000000231917, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 0.3333333333333333, 0.0, [2.05190846e-06], 1.3953504632609766e-16, 2.580613899074451e-16, -3.999999999997106, -0.3333333333288645, -2.581905780302572e-13, 0.3333333333377993, 2.000000000004483, 2.0000000000107834, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 0.6666666666666666, 0.0, [-3.07729623e-08], 1.7204092660496338e-16, 1.109936451130774e-14, -3.999999999999992, -0.6666666666666623, 5.6591453919310626e-15, 0.6666666666666681, 2.0000000000000093, 2.0000000000000115, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 1.0, 0.0, [2.9687362e-07], 7.539111387197924e-15, 7.537162196892402e-16, -3.999999999999901, -0.9999999999998856, 1.497574514024245e-13, 0.9999999999999588, 2.0000000000001936, 2.0000000000003872, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 1.3333333333333333, 0.0, [9.0245711e-08], 6.745184063977902e-16, -4.607425648759987e-15, -3.9999999999999964, -1.3333333333333262, 8.995077990660713e-15, 1.3333333333333253, 2.00000000000001, 2.0000000000000315, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 1.6666666666666665, 0.0, [1.37170921e-07], 4.4674942880245996e-15, 6.909077027125859e-14, -3.999999999999968, -1.6666666666666172, 4.076192421410819e-14, 1.6666666666665526, 2.000000000000081, 2.000000000000241, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 2.0, 0.0, [-3.59613363e-07], 4.673503192057018e-14, 9.56218940061224e-16, -3.999999999999681, -1.9999999999994542, 2.8268895110789274e-13, 1.9999993514520216, 2.000000000000888, 2.0000006485492214, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 2.333333333333333, 0.0, [1.2951329e-07], 5.104973581398749e-15, -4.0339393417576235e-16, -3.999999999999992, -2.333333333333311, 2.152786983640196e-14, 1.9999999999999383, 2.0000000000000333, 2.333333333333453, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 2.6666666666666665, 0.0, [1.30012886e-07], 4.646610263111967e-14, 5.896424159752789e-12, -3.9999999999999445, -2.6666666666665013, 1.2062117560881353e-13, 1.999999999999899, 2.0000000000001843, 2.666666666667079, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 3.0, 0.0, [3.41146479e-07], 3.936054413416592e-12, 0.1316597348103448, -3.9999999999988254, -2.9999999999917786, 5.678350649679201e-12, 1.999999999998178, 2.0000000000071863, 3.000000000014421, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 3.333333333333333, 0.0, [0.26178584], 0.08777315654027631, 0.4698245646108586, -4.005179311330169, -3.2090661677226477, 0.0726437364832656, 2.0183517437377487, 2.0726437364955017, 3.486468681235932, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 3.6666666666666665, 0.0, [0.44379624], 0.3132163764111751, 0.641263376167769, -4.072866606440804, -3.2472077539687634, 0.2087724066052962, 2.0970437489129488, 2.208772406614557, 4.058120237909421, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 4.0, 0.0, [0.4890098], 0.5152820739854556, 0.585678122827754, -4.211430424308021, -3.363252101257948, 0.25347842341062465, 2.145346935605928, 2.2534784244399395, 4.443249282598347, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 4.333333333333333, 0.0, [0.45378892], 0.7036684582963444, 0.5521951545149819, -4.414883779142841, -3.5488141741761137, 0.21827984780740056, 2.1401839042432664, 2.2182798480472266, 4.696633440066667, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 4.666666666666666, 0.0, [0.32247771], 0.8834121769954435, 0.44449731046528107, -4.679589661564309, -3.7989049821056633, 0.1102313874567986, 2.0761332754354167, 2.1102313884679407, 4.843286917086192, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 5.0, 0.0, [1.94133446e-05], 0.9999999986065318, 0.3497634648332648, -4.999999999826527, -3.999999996915214, 1.8945450592862206e-09, 2.0000000011546777, 2.0000000021252724, 5.000000002936121, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 0.0, 0.0, [-2.47472273e-07], 0.0, 1.3246477625804346e-15, -3.9999999999988662, -9.153020410032857e-13, 1.786651266162702e-12, 2.5331231454988993e-12, 2.0000000000026183, 2.000000000005936, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 0.3333333333333333, 0.0, [3.01586883e-08], 4.4154925419347816e-16, 2.61576411622301e-14, -3.999999999999944, -0.3333333333332443, -1.3154597320144777e-14, 0.3333333333334138, 2.0000000000001306, 2.0000000000002656, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 0.6666666666666666, 0.0, [1.61898682e-06], 1.7438427441486733e-14, 1.3457885340844346e-15, -3.9999999999978266, -0.666666666662658, -1.2486890887409249e-12, 0.6666666666703454, 2.0000000000048384, 2.0000000000116733, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 1.0, 0.0, [1.06583975e-07], 1.338741610249768e-15, -2.4470800853938888e-14, -3.999999999999985, -0.9999999999999818, 1.728712717993319e-14, 0.9999999999999913, 2.000000000000037, 2.0000000000000737, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 1.3333333333333333, 0.0, [8.59070718e-08], 1.124560205527475e-15, 4.1600171995883555e-14, -3.999999999999991, -1.3333333333333146, 6.559862947508137e-15, 1.3333333333333246, 2.000000000000038, 2.0000000000000617, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 1.6666666666666665, 0.0, [2.53549556e-07], 2.907218960750547e-14, 4.779433919400574e-14, -3.9999999999998606, -1.6666666666663785, 1.5007348420608e-13, 1.666666666665867, 2.0000000000005427, 2.0000000000015348, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 2.0, 0.0, [2.63025925e-07], 3.29874530015313e-14, -1.351486200021008e-14, -3.9999999999999467, -1.9999999999998457, 1.5440951132733228e-13, 1.9999994551267286, 2.000000000000206, 2.0000005448736293, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 2.333333333333333, 0.0, [3.48561238e-07], 2.0062281607365416e-14, 1.5808014295319427e-11, -3.9999999999998908, -2.333333333333089, -1.4572407914215595e-14, 1.9999999999999423, 2.0000000000005356, 2.333333333333942, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 2.6666666666666665, 0.0, [1.20397203e-07], 1.0571663649881147e-11, 0.10148542008776557, -3.999999999997216, -2.666666666639963, 2.038346968243104e-11, 1.999999999969276, 2.0000000000212497, 2.6666666667487524, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 3.0, 0.0, [0.24615943], 0.0676569467251971, 0.3542349717687731, -4.003972580975071, -2.8668291187571073, 0.08725602616740599, 1.972408614477183, 2.087256026226563, 3.247417189886097, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 3.333333333333333, 0.0, [0.43204922], 0.23615664785642038, 0.47241540862048925, -4.055467021889475, -2.870946898959417, 0.2687998063187241, 2.0432625612580684, 2.268799806320821, 3.9583505848692337, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 3.6666666666666665, 0.0, [0.50524747], 0.38260055247218994, 0.4221202538951558, -4.159014280620711, -2.9409991968660485, 0.36759600601262393, 2.131556600590455, 2.3675960060702828, 4.438840901062023, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 4.0, 0.0, [0.52645396], 0.5175701504531909, 0.39491778104895353, -4.309277892108268, -3.0660458106732964, 0.3991014281239444, 2.1886846594661575, 2.399101428128469, 4.783044755806685, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 4.333333333333333, 0.0, [0.508153], 0.6458790731714923, 0.37869241732103737, -4.503328783041072, -3.2403209768446195, 0.37183603664148, 2.2045532788663453, 2.3718360366780002, 5.0264406276473785, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 4.666666666666666, 0.0, [0.44956562], 0.7700317620005491, 0.36836635662920214, -4.739405750280132, -3.4603971909918654, 0.29103731567866464, 2.17652676218496, 2.291037315686081, 5.187425441794317, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 5.0, 0.0, [0.33346575], 0.891456644257627, 0.3642746467712338, -5.016381981950489, -3.724138134747563, 0.1601271454928721, 2.1040664956533814, 2.16012714561491, 5.276962202900274, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 0.0, 0.0, [-2.01601963e-07], 0.0, 5.966367913024063e-15, -3.9999999999990137, -2.013638863414663e-12, 2.0402526747610117e-12, 2.9347645858559306e-12, 2.0000000000030553, 2.0000000000080527, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 0.3333333333333333, 0.0, [1.20194071e-08], 1.9887893043413542e-15, 2.9657648288659563e-14, -3.999999999999972, -0.33333333333331017, 7.767559953462707e-14, 0.33333333333332, 2.0000000000001026, 2.0000000000002474, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 0.6666666666666666, 0.0, [-1.46587956e-07], 1.977176552577304e-14, 1.0199289920728084e-14, -3.9999999999996962, -0.6666666666660789, 2.4509912228750895e-14, 0.6666666666668809, 2.0000000000013647, 2.0000000000022453, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.0, 0.0, [6.47187201e-07], 8.788315918160077e-15, -2.110082750521366e-14, -3.999999999999664, -0.9999999999991771, -5.232788297475465e-13, 1.0000000000006413, 2.000000000001099, 2.0000000000028066, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.3333333333333333, 0.0, [1.23262767e-07], 5.704547188963934e-15, 2.0398051667070526e-13, -3.999999999999985, -1.333333333333302, 4.413281435622791e-14, 1.3333333333332256, 2.0000000000000675, 2.000000000000218, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.6666666666666665, 0.0, [7.81519503e-08], 1.4477532703196356e-13, 1.745435135056328e-13, -3.999999999999786, -1.66666666666598, 7.699908493145641e-13, 1.6666666666619372, 2.000000000000844, 2.000000000007, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.0, 0.0, [1.86834937e-06], 1.2206688952605246e-13, 3.9882262195462154e-10, -3.999999999997418, -1.9999999999931954, -4.756493210856344e-12, 1.999998951866667, 2.000000000018532, 2.000001048151002, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.333333333333333, 0.0, [1.63551502e-06], 2.6602652329677963e-10, 0.1174691216685559, -3.999999999945467, -2.3333333325641896, 6.5035809179384e-10, 1.999999996258884, 2.0000000006741345, 2.3333333388815807, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.6666666666666665, 0.0, [0.2862696], 0.07831274777915934, 0.31347361912784416, -4.0064062486334855, -2.4657976526794236, 0.14914952131622805, 1.8604582644323762, 2.149149521325341, 3.2083437221370517, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.0, 0.0, [0.44962855], 0.20898241301792264, 0.36120628932149934, -4.055158339850418, -2.4469004004851773, 0.36794182433067674, 1.9495941397238594, 2.367941824775263, 4.024231897821472, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.333333333333333, 0.0, [0.5244021], 0.3191169406601589, 0.3167720438243764, -4.143527240832255, -2.492438837972041, 0.5004955668477173, 2.074548567081004, 2.500495566857286, 4.563399779133201, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.6666666666666665, 0.0, [0.55980732], 0.4201637755675069, 0.29606808659575173, -4.266914465710679, -2.585855800826869, 0.5703593095767698, 2.1757995936146073, 2.5703593095790125, 4.958407911232658, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.0, 0.0, [0.56873397], 0.5164956650573267, 0.28497215925961344, -4.423120144077058, -2.7197795132553564, 0.5886941655752698, 2.2431678499296437, 2.5886941655773716, 5.254508469702367, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.333333333333333, 0.0, [0.55554091], 0.6101452150739158, 0.27852430211759077, -4.6109501527163985, -2.8903530208090444, 0.5616987692352158, 2.274423943675328, 2.5616987692357336, 5.473674306790631, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.666666666666666, 0.0, [0.52055587], 0.7021785331357205, 0.2745863591359641, -4.829705644263473, -3.0953420617178997, 0.4931807062792686, 2.269322245024075, 2.4931807062795195, 5.628448286074828, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 5.0, 0.0, [0.4603183], 0.7932027878312252, 0.27307276408651404, -5.078957801501032, -3.33336469492987, 0.3856451386496676, 2.2281763123933014, 2.385645138794966, 5.726726738492491, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.0, 0.0, [3.49595144e-06], 0.0, 7.09771519918781e-12, -3.9999999999875824, -4.8607342227309605e-11, 1.6362910905048764e-11, 6.950124971560783e-11, 2.000000000085233, 2.000000000144516, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.3333333333333333, 0.0, [7.16284315e-06], 2.3659050663959366e-12, 6.274335779755492e-13, -3.999999999949929, -0.3333333332095514, -5.90906399789916e-11, 0.33333333341401933, 2.0000000003229834, 2.0000000006169603, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.6666666666666666, 0.0, [5.0852662e-06], 4.1828905198369945e-13, -3.522699748871535e-12, -3.999999999983238, -0.6666666666075755, -6.18006124751797e-11, 0.6666666667178283, 2.000000000079179, 2.0000000002357794, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.0, 0.0, [2.5807065e-07], 1.7438567148246293e-14, 6.813768558798017e-11, -3.999999999999962, -0.9999999999999138, 1.6706887733283615e-13, 0.9999999999997258, 2.00000000000021, 2.000000000000778, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.3333333333333333, 0.0, [1.112578e-05], 4.5843412777303805e-11, 2.0898039878974043e-12, -3.9999999999157145, -1.3333333330131907, 1.504672230737746e-10, 1.3333333325287822, 2.0000000007241407, 2.000000002033159, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.6666666666666665, 0.0, [6.57987107e-07], 1.4106412257465158e-12, 8.852509310219442e-11, -3.9999999999990368, -1.6666666666604926, 5.162397083395386e-12, 1.6666666666200667, 2.0000000000109384, 2.0000000000669025, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.0, 0.0, [5.06590111e-06], 1.0486014151210008e-10, 0.17213723303164136, -3.999999999962627, -1.9999999995649236, 1.8571388377659314e-10, 1.9999692802104259, 2.000000000786853, 2.000030720955014, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.333333333333333, 0.0, [0.38789569], 0.11475815535583819, 0.31339342173943885, -4.017012035493612, -1.9478204488948307, 0.3310187447648068, 1.6666050261332532, 2.3310187448027517, 3.6223024373835853, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.6666666666666665, 0.0, [0.50578156], 0.2089289479311527, 0.26205216734651593, -4.0715930161137734, -1.9298211027601515, 0.5627929783303918, 1.8430051974810828, 2.5627929783306174, 4.4095808347143155, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.0, 0.0, [0.56626171], 0.28945960025351547, 0.23414804352931423, -4.154863700052767, -1.97315446814118, 0.7054351131860428, 2.0122329128424075, 2.7054351132028183, 4.937525708128527, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.333333333333333, 0.0, [0.59942744], 0.3650276436173622, 0.22341715209558322, -4.264031554014551, -2.05684811467139, 0.7904891677560785, 2.150293049514166, 2.7904891677571766, 5.3325432901959635, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.6666666666666665, 0.0, [0.61444006], 0.4384043683172376, 0.2185750623373512, -4.397977222119426, -2.1732500290955676, 0.8305804877636399, 2.2548880107525227, 2.8305804877740295, 5.638661191528576, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.0, 0.0, [0.61501074], 0.510744351842263, 0.21629261729063998, -4.556187909692925, -2.31878926468677, 0.8321240499516971, 2.3265621612478604, 2.83212404995242, 5.876911212938846, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.333333333333333, 0.0, [0.60258973], 0.5825994465109976, 0.2152672920061136, -4.738420473350137, -2.4915516766905816, 0.7988516419360002, 2.3662560321449573, 2.798851641936021, 6.059122685639807, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.666666666666666, 0.0, [0.57726165], 0.6542558798463387, 0.21490635532769575, -4.944565917144765, -2.690454018172666, 0.7331082334843548, 2.3748368369017623, 2.7331082334856607, 6.192616032352893, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 5.0, 0.0, [0.53786989], 0.7258703500627948, 0.21484341064936818, -5.174586603759421, -2.9148430946054704, 0.6364688434016115, 2.3530351437480275, 2.6364688434020063, 6.282269928223002, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.8599999999999999, 0.0, 0.0, [3.84099402e-08], 0.0, 2.2523048503686936e-13, -3.9999999999857234, -1.610906027740317e-10, 1.0182920267946244e-10, 1.020832019413902e-10, 2.0000000001023768, 2.000000000452263, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.8599999999999999, 0.3333333333333333, 0.0, [-1.84348188e-07], 7.507682834562312e-14, 3.2424578593449405e-13, -3.99999999999352, -0.33333333328903636, -6.794065426426866e-11, 0.33333333337626286, 2.000000000051802, 2.000000000200679, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
