J, B, T, O, m, chi, E0, E1, E2, E3, E4, E5, p0, p1, p2, p3, p4, p5 
0.3533333333333333, 4.375, 0.0, 0.4436593243926795, 0.7265354519823075, 0.5487721712055565, -4.444680122798626, -3.5766271867316886, 0.20864361203051965, 2.135443055676608, 2.2086436121819983, 4.720438701824892, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 4.6875, 0.0, 0.3089409024834677, 0.8944349755205755, 0.4375432745987588, -4.69810888863685, -3.8166043404694583, 0.1011711517917656, 2.070135560805827, 2.1011711535914204, 4.8492622736893605, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3533333333333333, 5.0, 0.0, 1.941334462740715e-05, 0.9999999986065318, 0.33780807387506007, -4.999999999826527, -3.999999996915214, 1.8945450592862206e-09, 2.0000000011546777, 2.0000000021252724, 5.000000002936121, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 0.0, 0.0, -2.474722726349905e-07, 0.0, 2.4330596337147113e-18, -3.9999999999988662, -9.153020410032857e-13, 1.786651266162702e-12, 2.5331231454988993e-12, 2.0000000000026183, 2.000000000005936, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 0.3125, 0.0, 1.5649121711102052e-08, 7.603311355358473e-19, 1.4248332762006496e-14, -4.000000000000003, -0.3124999999999996, 4.9149055190959546e-17, 0.3125000000000005, 1.9999999999999993, 2.0000000000000013, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 0.625, 0.0, 1.9847293202689045e-06, 8.90520797625406e-15, 1.308019757945599e-14, -3.999999999996933, -0.6249999999942025, -2.269811063723591e-12, 0.6250000000056295, 2.0000000000062568, 2.00000000001691, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 0.9375, 0.0, -6.204712602427475e-08, 8.17588381829553e-15, 3.947837064469303e-15, -3.9999999999999316, -0.9374999999999083, 1.2748826809885733e-13, 0.9374999999999258, 2.0000000000001763, 2.000000000000423, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 1.25, 0.0, 2.563774792967681e-07, 1.1372606141547375e-14, -6.434589185861213e-16, -3.9999999999998694, -1.249999999999764, 6.143160701097368e-14, 1.24999999999997, 2.000000000000462, 2.000000000000726, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 1.5625, 0.0, 2.1611776788120745e-07, 7.773721994179204e-15, 1.7061652871375997e-14, -3.9999999999999414, -1.5624999999998817, 2.970442663083671e-14, 1.5624999999998763, 2.000000000000233, 2.000000000000445, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 1.875, 0.0, 2.352122675440099e-07, 2.2036139186157373e-14, 1.1988096458917177e-11, -3.999999999999945, -1.8749999999998688, 1.1172728332807767e-13, 1.8749999999983267, 2.000000000000201, 2.0000000000019984, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 2.1875, 0.0, 2.4853824056049446e-06, 7.500334008817415e-12, 1.2561832149791915e-13, -3.999999999990842, -2.187499999969338, 2.7815088478487998e-11, 1.9999999997458577, 2.0000000000379927, 2.187500000320515, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 2.5, 0.0, 2.8275214090958635e-06, 1.0054759012235685e-13, 1.2066439341154754e-09, -3.999999999993959, -2.4999999999881872, -4.816507998690094e-12, 2.0000000000111173, 2.0000000000336615, 2.5000000000127542, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 2.8125, 0.0, -5.806997976964003e-07, 7.616527928309896e-10, 0.2153242047991563, -3.9999999999412905, -2.8124999983731938, 1.1536475675334737e-09, 1.9999999985356636, 2.0000000015076442, 2.812500004043606, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 3.125, 0.0, 0.34005719380911015, 0.13457762799957323, 0.4537816744594047, -4.016670066064593, -2.859567163503486, 0.16652000889527457, 1.9885370751235074, 2.16652000890572, 3.5537801900162496, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 3.4375, 0.0, 0.4622118711589738, 0.28361354729878074, 0.4521512913360037, -4.082554176896848, -2.886411534241401, 0.3076413321511693, 2.072844060812112, 2.3076413325757152, 4.126686978767092, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 3.75, 0.0, 0.5146266695681831, 0.41717218508457554, 0.41348062993774715, -4.1923426380345425, -2.9673859475296003, 0.38137047700434, 2.1493860879688067, 2.3813704770051167, 4.535824405614084, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 4.0625, 0.0, 0.5259044246289304, 0.5420389410098727, 0.3910665088815758, -4.342391806128232, -3.0951092715030897, 0.3982686679490289, 2.1949282786782476, 2.3982686679821104, 4.835647470750507, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 4.375, 0.0, 0.5031708745463387, 0.6615887531355604, 0.3770390619764742, -4.530567900657002, -3.265378460813959, 0.3645805380983336, 2.2034728341200203, 2.3645805386188687, 5.050795679263531, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 4.6875, 0.0, 0.4443303445432121, 0.7776883547451691, 0.3677886257953066, -4.755527865256573, -3.4756134033686354, 0.28429841537674155, 2.1733025948916103, 2.2842984154617305, 5.195032335156294, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 5.0, 0.0, 0.3334657501672757, 0.891456644257627, 0.3640585264398656, -5.016381981950489, -3.724138134747563, 0.1601271454928721, 2.1040664956533814, 2.16012714561491, 5.276962202900274, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 0.0, 0.0, -2.0160196250831975e-07, 0.0, 3.273941123499257e-12, -3.9999999999990137, -2.013638863414663e-12, 2.0402526747610117e-12, 2.9347645858559306e-12, 2.0000000000030553, 2.0000000000080527, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 0.3125, 0.0, 4.15806410164361e-06, 1.0231066010935178e-12, 3.6682582632669226e-14, -3.9999999999816627, -0.31249999998370315, 3.906475081240526e-11, 0.31249999999768796, 2.0000000000742544, 2.0000000001364624, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 0.625, 0.0, -2.8904983776227624e-07, 2.2926614145418266e-14, -1.6286678769804888e-12, -3.999999999999494, -0.6249999999989638, -2.2499915144891404e-13, 0.6250000000006044, 2.000000000002185, 2.000000000003673, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 0.9375, 0.0, 1.1519989729186176e-06, 5.1891779807122554e-15, 1.8387387318339982e-14, -3.9999999999990266, -0.9374999999975475, -1.915379077506425e-12, 0.9375000000023475, 2.0000000000026303, 2.000000000008393, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.25, 0.0, 3.512510383341604e-07, 3.4418731219380755e-14, 6.725775815534038e-14, -3.99999999999989, -1.2499999999997449, 2.5464879447825174e-13, 1.2499999999994564, 2.00000000000055, 2.0000000000014446, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.5625, 0.0, -1.2727198485759677e-07, 4.722527682779999e-14, -5.088863280673814e-14, -3.9999999999998344, -1.5624999999995577, 1.146643405867999e-13, 1.5624999999989704, 2.0000000000008997, 2.0000000000023794, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.875, 0.0, 4.3314826764434304e-07, 2.6133357151694165e-15, 1.9589712799017245e-12, -3.9999999999998614, -1.8749999999996467, -2.6876331833978835e-13, 1.8750000000001368, 2.000000000000509, 2.000000000001249, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.1875, 0.0, 7.809431751170168e-09, 1.2715823267663778e-12, 3.5527775041735566e-09, -3.999999999999492, -2.187499999995895, 3.766004813397067e-12, 1.999999999957165, 2.0000000000038103, 2.187500000053245, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.5, 0.0, 4.8827252076630835e-05, 2.220488553444188e-09, 0.223029404745769, -3.9999999999801226, -2.4999999944766236, 4.348135858917434e-09, 1.9999999855698667, 2.0000000043717634, 2.5000000262710693, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.8125, 0.0, 0.3765144658588307, 0.13939337796737722, 0.40290256852529255, -4.022376742074124, -2.4477633638725713, 0.25800892029067707, 1.884158896144722, 2.258008920388275, 3.618016890962717, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.125, 0.0, 0.4838409561705892, 0.2518141075487964, 0.33919966472036717, -4.083981620384998, -2.45763602544076, 0.42606576897889137, 1.997720610335157, 2.426065768991263, 4.2481601114239735, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.4375, 0.0, 0.538821846913176, 0.3513931684176067, 0.3084335773038778, -4.178456161784315, -2.5169317186801425, 0.5283987485314819, 2.109508972527857, 2.528398748585106, 4.69947390213231, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.75, 0.0, 0.5642638539636264, 0.44458509336372004, 0.2925200251017797, -4.302947500447598, -2.6157268060477903, 0.5794765283474735, 2.1959659985165847, 2.5794765283625285, 5.040614421355147, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.0625, 0.0, 0.5678900088422235, 0.534218184106219, 0.2834192261966531, -4.455955408081336, -2.749051370980156, 0.5869482930930268, 2.2518009994713344, 2.5869482931893635, 5.300998952097641, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.375, 0.0, 0.5523894194581835, 0.6217221097366282, 0.2778785087691521, -4.636614140152775, -2.91412871203771, 0.5553440087362054, 2.275770995551924, 2.5553440087531625, 5.496347891568466, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.6875, 0.0, 0.5175929469599229, 0.7078922520869391, 0.2743690849513552, -4.844393889426917, -3.109260769648008, 0.4875824749112127, 2.2678026415024237, 2.4875824749159348, 5.636181917224324, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6066666666666666, 5.0, 0.0, 0.4603182956176561, 0.7932027878312252, 0.2729937143817157, -5.078957801501032, -3.33336469492987, 0.3856451386496676, 2.2281763123933014, 2.385645138794966, 5.726726738492491, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.0, 0.0, 3.495951435561361e-06, 0.0, 5.345579868438289e-12, -3.9999999999875824, -4.8607342227309605e-11, 1.6362910905048764e-11, 6.950124971560783e-11, 2.000000000085233, 2.000000000144516, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.3125, 0.0, 6.2640542175783974e-06, 1.6704937088869652e-12, 1.029622362856456e-12, -3.9999999999618794, -0.3124999999062292, -4.598328439053706e-11, 0.312500000063387, 2.000000000245145, 2.000000000469138, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.625, 0.0, 6.77476078042977e-06, 6.43513976785285e-13, -2.665327237764392e-12, -3.999999999970419, -0.6249999998956349, -1.1047881063804414e-10, 0.6250000000922488, 2.000000000137256, 2.0000000004170175, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.9375, 0.0, -5.7537432586406124e-08, 4.6641852842201556e-15, 2.6466634013149893e-12, -3.9999999999999867, -0.93749999999997, 3.9789043869021664e-14, 0.9374999999999363, 2.0000000000000906, 2.0000000000002234, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.25, 0.0, 1.0591289937343771e-06, 2.2976786026071533e-12, 7.89339143056049e-13, -3.999999999996282, -1.249999999987232, 1.3365744994244486e-11, 1.2499999999595013, 2.000000000034083, 2.0000000000893365, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.5625, 0.0, -1.6135341215785967e-07, 4.980011496942508e-13, 1.5890861202784112e-09, -3.999999999999649, -1.562499999997998, 2.4280579293002645e-12, 1.562499999986473, 2.00000000000401, 2.00000000002006, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.875, 0.0, 6.492351391663845e-06, 9.954765037766141e-10, 0.09835481914305962, -3.9999999997631437, -1.8749999966165602, 3.4149629853629047e-09, 1.8749999217502222, 2.000000004791968, 2.0000000881363733, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.1875, 0.0, 0.2848966303348989, 0.06147176196491026, 0.26346518300280297, -4.0040007275745975, -1.9914951479046406, 0.17856539789491577, 1.634683667759447, 2.1785653980988458, 3.0750737996952044, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.5, 0.0, 0.4581003548263846, 0.16466574037222836, 0.2937845150940664, -4.040404684596641, -1.928636377686538, 0.4616830572024228, 1.7513018497278263, 2.4616830572031816, 4.064471441366152, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.8125, 0.0, 0.5366488057004308, 0.24508708389870174, 0.24561521620225246, -4.104720513147278, -1.9429854976180356, 0.6335822694511741, 1.920393371765854, 2.63358226945246, 4.661641716805949, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.125, 0.0, 0.5812256981005548, 0.31817525049863615, 0.22885421407776127, -4.192846666815777, -2.00033827454242, 0.7432112867302006, 2.0679134683800946, 2.743211286815486, 5.098116619813682, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.4375, 0.0, 0.6058313182604435, 0.38812096769730253, 0.2214130434173251, -4.303259612353948, -2.089927041751983, 0.807469489607102, 2.186566138830961, 2.807469489608587, 5.436498473705951, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
