J, B, T, O, m, chi, E0, E1, E2, E3, p0, p1, p2, p3 
0.22666666666666666, 4.6875, 0.0, 6.323088985533271e-06, 0.9999999999986412, 5.253397716842301e-12, -4.687499999985772, -1.9999999999794857, 2.000000000016754, 4.687500000023045, 1.0, 0.0, 0.0, 0.0
0.22666666666666666, 5.0, 0.0, 3.5220739827389325e-06, 0.9999999999996612, 3.2638780567140204e-12, -4.999999999995533, -1.9999999999938183, 2.000000000005203, 5.0000000000069225, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 0.0, 0.0, 2.8185050974349323e-06, 0.0, 7.758866403462479e-11, -1.9999999999597424, 9.882111630506351e-11, 1.7565832643083355e-10, 2.0000000002342215, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 0.3125, 0.0, 3.7084981760356333e-06, 2.4246457510820247e-11, 2.2344612250197532e-10, -1.9999999999423859, -0.31249999976734616, 0.3125000001853445, 2.0000000003603873, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 0.625, 0.0, 2.7086088318924146e-06, 1.3965382656373458e-10, 1.4542399567348315e-09, -1.9999999998883389, -0.6249999993590732, 0.6250000003888956, 2.0000000009181615, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 0.9375, 0.0, -3.3761555645207556e-05, 9.331464304700899e-10, 0.12421479567009908, -1.999999999838208, -0.9374999975567975, 0.937500000986983, 2.000000003268391, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 1.25, 0.0, 0.3521760438734387, 0.07763424743346575, 0.3832054171102449, -2.0063692649441256, -1.106231919883883, 1.2815247783579466, 2.1816621234181897, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 1.5625, 0.0, 0.5375958355933781, 0.2395033866270495, 0.5408742662617428, -2.055457752309918, -1.1786992318740832, 1.5871656846201145, 2.4639242050559496, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 1.875, 0.0, 0.6019014176478029, 0.41568066384705504, 0.578795463172467, -2.1575350149360064, -1.2977129721485257, 1.809742886254845, 2.669564929042327, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 2.1875, 0.0, 0.584340014781039, 0.6012505511098414, 0.6042888966546546, -2.3162298429816515, -1.4693456024672722, 1.9519328667728417, 2.7988171072872254, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 2.5, 0.0, 0.47459327571416704, 0.7933612242562141, 0.6223259793671749, -2.533994534025198, -1.6973841343846436, 2.015721606665347, 2.8523320063059003, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 2.8125, 0.0, 0.11377792536653512, 0.9902042882143257, 0.3306220407791381, -2.8125748976990157, -1.984310141841256, 2.002611762897934, 2.8308765187556917, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 3.125, 0.0, 2.241301995606045e-05, 0.9999999997431754, 0.015673138855947677, -3.12499999989733, -1.9999999993460413, 2.0000000002236846, 3.1250000007749756, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 3.4375, 0.0, 5.648017200898282e-07, 0.999999999999293, 4.106794904146227e-10, -3.4374999999992664, -1.999999999997369, 2.0000000000012337, 3.437500000003131, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 3.75, 0.0, -5.714434523246032e-07, 0.9999999999998501, 1.1084466677857563e-12, -3.749999999999717, -1.9999999999992377, 2.0000000000004277, 3.750000000000906, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 4.0625, 0.0, 2.780221277912186e-07, 0.9999999999999858, 2.3732127374387345e-13, -4.062499999999962, -1.9999999999999074, 2.000000000000058, 4.062500000000112, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 4.375, 0.0, 1.2364352519034545e-07, 0.9999999999999984, -7.610978514094314e-12, -4.375, -1.9999999999999833, 2.000000000000011, 4.37500000000002, 1.0, 0.0, 0.0, 0.0
